[s],CH1[V]
-4.24760e-04,1.09766E-01
-4.24720e-04,1.09734E-01
-4.24680e-04,1.09641E-01
-4.24640e-04,1.09484E-01
-4.24600e-04,1.09484E-01
-4.24560e-04,1.09422E-01
-4.24520e-04,1.09359E-01
-4.24480e-04,1.09234E-01
-4.24440e-04,1.09172E-01
-4.24400e-04,1.09141E-01
-4.24360e-04,1.09078E-01
-4.24320e-04,1.08984E-01
-4.24280e-04,1.08922E-01
-4.24240e-04,1.08859E-01
-4.24200e-04,1.08828E-01
-4.24160e-04,1.08828E-01
-4.24120e-04,1.08672E-01
-4.24080e-04,1.08703E-01
-4.24040e-04,1.08422E-01
-4.24000e-04,1.08453E-01
-4.23960e-04,1.08234E-01
-4.23920e-04,1.08203E-01
-4.23880e-04,1.08203E-01
-4.23840e-04,1.08047E-01
-4.23800e-04,1.07922E-01
-4.23760e-04,1.07891E-01
-4.23720e-04,1.07734E-01
-4.23680e-04,1.07703E-01
-4.23640e-04,1.07547E-01
-4.23600e-04,1.07453E-01
-4.23560e-04,1.07422E-01
-4.23520e-04,1.07297E-01
-4.23480e-04,1.07203E-01
-4.23440e-04,1.07141E-01
-4.23400e-04,1.07016E-01
-4.23360e-04,1.06953E-01
-4.23320e-04,1.06859E-01
-4.23280e-04,1.06734E-01
-4.23240e-04,1.06609E-01
-4.23200e-04,1.06547E-01
-4.23160e-04,1.06453E-01
-4.23120e-04,1.06359E-01
-4.23080e-04,1.06266E-01
-4.23040e-04,1.06172E-01
-4.23000e-04,1.06047E-01
-4.22960e-04,1.05953E-01
-4.22920e-04,1.05828E-01
-4.22880e-04,1.05766E-01
-4.22840e-04,1.05703E-01
-4.22800e-04,1.05609E-01
-4.22760e-04,1.05484E-01
-4.22720e-04,1.05391E-01
-4.22680e-04,1.05297E-01
-4.22640e-04,1.05203E-01
-4.22600e-04,1.05109E-01
-4.22560e-04,1.04984E-01
-4.22520e-04,1.04859E-01
-4.22480e-04,1.04828E-01
-4.22440e-04,1.04734E-01
-4.22400e-04,1.04641E-01
-4.22360e-04,1.04484E-01
-4.22320e-04,1.04453E-01
-4.22280e-04,1.04359E-01
-4.22240e-04,1.04234E-01
-4.22200e-04,1.04172E-01
-4.22160e-04,1.04109E-01
-4.22120e-04,1.04016E-01
-4.22080e-04,1.03953E-01
-4.22040e-04,1.03828E-01
-4.22000e-04,1.03734E-01
-4.21960e-04,1.03641E-01
-4.21920e-04,1.03484E-01
-4.21880e-04,1.03422E-01
-4.21840e-04,1.03328E-01
-4.21800e-04,1.03234E-01
-4.21760e-04,1.03172E-01
-4.21720e-04,1.03078E-01
-4.21680e-04,1.02984E-01
-4.21640e-04,1.02922E-01
-4.21600e-04,1.02797E-01
-4.21560e-04,1.02734E-01
-4.21520e-04,1.02609E-01
-4.21480e-04,1.02547E-01
-4.21440e-04,1.02516E-01
-4.21400e-04,1.02359E-01
-4.21360e-04,1.02266E-01
-4.21320e-04,1.02203E-01
-4.21280e-04,1.02203E-01
-4.21240e-04,1.02109E-01
-4.21200e-04,1.02047E-01
-4.21160e-04,1.01984E-01
-4.21120e-04,1.01828E-01
-4.21080e-04,1.01766E-01
-4.21040e-04,1.01734E-01
-4.21000e-04,1.01578E-01
-4.20960e-04,1.01516E-01
-4.20920e-04,1.01484E-01
-4.20880e-04,1.01359E-01
-4.20840e-04,1.01297E-01
-4.20800e-04,1.01266E-01
-4.20760e-04,1.01172E-01
-4.20720e-04,1.01078E-01
-4.20680e-04,1.01016E-01
-4.20640e-04,1.00891E-01
-4.20600e-04,1.00828E-01
-4.20560e-04,1.00734E-01
-4.20520e-04,1.00641E-01
-4.20480e-04,1.00516E-01
-4.20440e-04,1.00484E-01
-4.20400e-04,1.00359E-01
-4.20360e-04,1.00297E-01
-4.20320e-04,1.00203E-01
-4.20280e-04,1.00078E-01
-4.20240e-04,1.00016E-01
-4.20200e-04,9.99219E-02
-4.20160e-04,9.98281E-02
-4.20120e-04,9.98281E-02
-4.20080e-04,9.97656E-02
-4.20040e-04,9.96406E-02
-4.20000e-04,9.95781E-02
-4.19960e-04,9.95156E-02
-4.19920e-04,9.94531E-02
-4.19880e-04,9.94219E-02
-4.19840e-04,9.93594E-02
-4.19800e-04,9.92344E-02
-4.19760e-04,9.91719E-02
-4.19720e-04,9.91094E-02
-4.19680e-04,9.90156E-02
-4.19640e-04,9.88906E-02
-4.19600e-04,9.87656E-02
-4.19560e-04,9.86406E-02
-4.19520e-04,9.85469E-02
-4.19480e-04,9.84531E-02
-4.19440e-04,9.83906E-02
-4.19400e-04,9.83281E-02
-4.19360e-04,9.82344E-02
-4.19320e-04,9.81719E-02
-4.19280e-04,9.80156E-02
-4.19240e-04,9.79531E-02
-4.19200e-04,9.79219E-02
-4.19160e-04,9.74531E-02
-4.19120e-04,9.67656E-02
-4.19080e-04,9.69844E-02
-4.19040e-04,9.71719E-02
-4.19000e-04,9.69531E-02
-4.18960e-04,9.67344E-02
-4.18920e-04,9.67344E-02
-4.18880e-04,9.66719E-02
-4.18840e-04,9.64219E-02
-4.18800e-04,9.63594E-02
-4.18760e-04,9.63281E-02
-4.18720e-04,9.61719E-02
-4.18680e-04,9.60156E-02
-4.18640e-04,9.59844E-02
-4.18600e-04,9.58594E-02
-4.18560e-04,9.57969E-02
-4.18520e-04,9.57031E-02
-4.18480e-04,9.55781E-02
-4.18440e-04,9.54844E-02
-4.18400e-04,9.54219E-02
-4.18360e-04,9.52969E-02
-4.18320e-04,9.52031E-02
-4.18280e-04,9.51406E-02
-4.18240e-04,9.50469E-02
-4.18200e-04,9.49219E-02
-4.18160e-04,9.48281E-02
-4.18120e-04,9.47969E-02
-4.18080e-04,9.46719E-02
-4.18040e-04,9.45469E-02
-4.18000e-04,9.44531E-02
-4.17960e-04,9.43594E-02
-4.17920e-04,9.42656E-02
-4.17880e-04,9.41406E-02
-4.17840e-04,9.40781E-02
-4.17800e-04,9.39844E-02
-4.17760e-04,9.38594E-02
-4.17720e-04,9.37969E-02
-4.17680e-04,9.37031E-02
-4.17640e-04,9.36094E-02
-4.17600e-04,9.36094E-02
-4.17560e-04,9.34844E-02
-4.17520e-04,9.33594E-02
-4.17480e-04,9.32969E-02
-4.17440e-04,9.32031E-02
-4.17400e-04,9.31719E-02
-4.17360e-04,9.25781E-02
-4.17320e-04,9.19531E-02
-4.17280e-04,9.27344E-02
-4.17240e-04,9.32031E-02
-4.17200e-04,9.34844E-02
-4.17160e-04,9.30781E-02
-4.17120e-04,9.27656E-02
-4.17080e-04,9.26406E-02
-4.17040e-04,9.25469E-02
-4.17000e-04,9.24219E-02
-4.16960e-04,9.23594E-02
-4.16920e-04,9.23281E-02
-4.16880e-04,9.22969E-02
-4.16840e-04,9.22031E-02
-4.16800e-04,9.20781E-02
-4.16760e-04,9.19844E-02
-4.16720e-04,9.19219E-02
-4.16680e-04,9.18281E-02
-4.16640e-04,9.17344E-02
-4.16600e-04,9.17031E-02
-4.16560e-04,9.15781E-02
-4.16520e-04,9.14844E-02
-4.16480e-04,9.13594E-02
-4.16440e-04,9.12031E-02
-4.16400e-04,9.10781E-02
-4.16360e-04,9.10156E-02
-4.16320e-04,9.09531E-02
-4.16280e-04,9.07969E-02
-4.16240e-04,9.07344E-02
-4.16200e-04,9.06406E-02
-4.16160e-04,9.05156E-02
-4.16120e-04,9.03594E-02
-4.16080e-04,9.02656E-02
-4.16040e-04,9.01719E-02
-4.16000e-04,9.01406E-02
-4.15960e-04,9.00781E-02
-4.15920e-04,9.00781E-02
-4.15880e-04,9.00469E-02
-4.15840e-04,8.99844E-02
-4.15800e-04,8.99219E-02
-4.15760e-04,8.98281E-02
-4.15720e-04,8.97031E-02
-4.15680e-04,8.96094E-02
-4.15640e-04,8.95156E-02
-4.15600e-04,8.94531E-02
-4.15560e-04,8.93281E-02
-4.15520e-04,8.92344E-02
-4.15480e-04,8.92031E-02
-4.15440e-04,8.91094E-02
-4.15400e-04,8.89844E-02
-4.15360e-04,8.89219E-02
-4.15320e-04,8.88281E-02
-4.15280e-04,8.87656E-02
-4.15240e-04,8.86094E-02
-4.15200e-04,8.85469E-02
-4.15160e-04,8.84219E-02
-4.15120e-04,8.83594E-02
-4.15080e-04,8.82344E-02
-4.15040e-04,8.81719E-02
-4.15000e-04,8.80781E-02
-4.14960e-04,8.80156E-02
-4.14920e-04,8.79219E-02
-4.14880e-04,8.77969E-02
-4.14840e-04,8.77031E-02
-4.14800e-04,8.76406E-02
-4.14760e-04,8.75156E-02
-4.14720e-04,8.74219E-02
-4.14680e-04,8.73906E-02
-4.14640e-04,8.72656E-02
-4.14600e-04,8.72344E-02
-4.14560e-04,8.71094E-02
-4.14520e-04,8.70156E-02
-4.14480e-04,8.69219E-02
-4.14440e-04,8.68906E-02
-4.14400e-04,8.67656E-02
-4.14360e-04,8.66719E-02
-4.14320e-04,8.65781E-02
-4.14280e-04,8.65156E-02
-4.14240e-04,8.64219E-02
-4.14200e-04,8.62656E-02
-4.14160e-04,8.61719E-02
-4.14120e-04,8.61719E-02
-4.14080e-04,8.60156E-02
-4.14040e-04,8.59219E-02
-4.14000e-04,8.58281E-02
-4.13960e-04,8.57344E-02
-4.13920e-04,8.56094E-02
-4.13880e-04,8.55469E-02
-4.13840e-04,8.54219E-02
-4.13800e-04,8.53281E-02
-4.13760e-04,8.52344E-02
-4.13720e-04,8.51406E-02
-4.13680e-04,8.50156E-02
-4.13640e-04,8.49219E-02
-4.13600e-04,8.48594E-02
-4.13560e-04,8.47969E-02
-4.13520e-04,8.47031E-02
-4.13480e-04,8.46406E-02
-4.13440e-04,8.45156E-02
-4.13400e-04,8.44844E-02
-4.13360e-04,8.44219E-02
-4.13320e-04,8.42969E-02
-4.13280e-04,8.41719E-02
-4.13240e-04,8.41719E-02
-4.13200e-04,8.40469E-02
-4.13160e-04,8.39219E-02
-4.13120e-04,8.41719E-02
-4.13080e-04,8.46406E-02
-4.13040e-04,8.42031E-02
-4.13000e-04,8.38906E-02
-4.12960e-04,8.38594E-02
-4.12920e-04,8.38281E-02
-4.12880e-04,8.36094E-02
-4.12840e-04,8.34531E-02
-4.12800e-04,8.34219E-02
-4.12760e-04,8.33281E-02
-4.12720e-04,8.32031E-02
-4.12680e-04,8.32344E-02
-4.12640e-04,8.32031E-02
-4.12600e-04,8.30156E-02
-4.12560e-04,8.30156E-02
-4.12520e-04,8.28594E-02
-4.12480e-04,8.27969E-02
-4.12440e-04,8.27656E-02
-4.12400e-04,8.27031E-02
-4.12360e-04,8.25781E-02
-4.12320e-04,8.25469E-02
-4.12280e-04,8.24219E-02
-4.12240e-04,8.23594E-02
-4.12200e-04,8.22656E-02
-4.12160e-04,8.21094E-02
-4.12120e-04,8.20469E-02
-4.12080e-04,8.19219E-02
-4.12040e-04,8.18281E-02
-4.12000e-04,8.17344E-02
-4.11960e-04,8.16719E-02
-4.11920e-04,8.15781E-02
-4.11880e-04,8.14844E-02
-4.11840e-04,8.14219E-02
-4.11800e-04,8.12969E-02
-4.11760e-04,8.12656E-02
-4.11720e-04,8.12344E-02
-4.11680e-04,8.11406E-02
-4.11640e-04,8.10781E-02
-4.11600e-04,8.09531E-02
-4.11560e-04,8.08594E-02
-4.11520e-04,8.07656E-02
-4.11480e-04,8.06719E-02
-4.11440e-04,8.06719E-02
-4.11400e-04,8.05781E-02
-4.11360e-04,8.05156E-02
-4.11320e-04,8.09844E-02
-4.11280e-04,8.14219E-02
-4.11240e-04,8.04844E-02
-4.11200e-04,7.98281E-02
-4.11160e-04,7.94219E-02
-4.11120e-04,7.96406E-02
-4.11080e-04,7.97969E-02
-4.11040e-04,7.97656E-02
-4.11000e-04,7.96406E-02
-4.10960e-04,7.96094E-02
-4.10920e-04,7.95156E-02
-4.10880e-04,7.94219E-02
-4.10840e-04,7.93594E-02
-4.10800e-04,7.92656E-02
-4.10760e-04,7.92344E-02
-4.10720e-04,7.91094E-02
-4.10680e-04,7.89844E-02
-4.10640e-04,7.89531E-02
-4.10600e-04,7.89219E-02
-4.10560e-04,7.88281E-02
-4.10520e-04,7.88281E-02
-4.10480e-04,7.87969E-02
-4.10440e-04,7.87969E-02
-4.10400e-04,7.87344E-02
-4.10360e-04,7.87031E-02
-4.10320e-04,7.86094E-02
-4.10280e-04,7.85469E-02
-4.10240e-04,7.84844E-02
-4.10200e-04,7.83906E-02
-4.10160e-04,7.82969E-02
-4.10120e-04,7.82656E-02
-4.10080e-04,7.82344E-02
-4.10040e-04,7.80781E-02
-4.10000e-04,7.80156E-02
-4.09960e-04,7.78906E-02
-4.09920e-04,7.77969E-02
-4.09880e-04,7.76719E-02
-4.09840e-04,7.76094E-02
-4.09800e-04,7.75156E-02
-4.09760e-04,7.74219E-02
-4.09720e-04,7.73906E-02
-4.09680e-04,7.73594E-02
-4.09640e-04,7.72969E-02
-4.09600e-04,7.72031E-02
-4.09560e-04,7.71719E-02
-4.09520e-04,7.71406E-02
-4.09480e-04,7.70156E-02
-4.09440e-04,7.68281E-02
-4.09400e-04,7.67344E-02
-4.09360e-04,7.66719E-02
-4.09320e-04,7.66094E-02
-4.09280e-04,7.65156E-02
-4.09240e-04,7.64531E-02
-4.09200e-04,7.63906E-02
-4.09160e-04,7.63594E-02
-4.09120e-04,7.62656E-02
-4.09080e-04,7.62031E-02
-4.09040e-04,7.61406E-02
-4.09000e-04,7.60781E-02
-4.08960e-04,7.59844E-02
-4.08920e-04,7.59219E-02
-4.08880e-04,7.58281E-02
-4.08840e-04,7.57656E-02
-4.08800e-04,7.57344E-02
-4.08760e-04,7.56094E-02
-4.08720e-04,7.54844E-02
-4.08680e-04,7.53906E-02
-4.08640e-04,7.52656E-02
-4.08600e-04,7.52031E-02
-4.08560e-04,7.51406E-02
-4.08520e-04,7.51406E-02
-4.08480e-04,7.50469E-02
-4.08440e-04,7.49219E-02
-4.08400e-04,7.48281E-02
-4.08360e-04,7.47344E-02
-4.08320e-04,7.46719E-02
-4.08280e-04,7.46094E-02
-4.08240e-04,7.46094E-02
-4.08200e-04,7.46094E-02
-4.08160e-04,7.45469E-02
-4.08120e-04,7.44844E-02
-4.08080e-04,7.43594E-02
-4.08040e-04,7.42656E-02
-4.08000e-04,7.42344E-02
-4.07960e-04,7.41719E-02
-4.07920e-04,7.40781E-02
-4.07880e-04,7.40156E-02
-4.07840e-04,7.39219E-02
-4.07800e-04,7.39219E-02
-4.07760e-04,7.37969E-02
-4.07720e-04,7.37656E-02
-4.07680e-04,7.37344E-02
-4.07640e-04,7.36406E-02
-4.07600e-04,7.35469E-02
-4.07560e-04,7.34219E-02
-4.07520e-04,7.33906E-02
-4.07480e-04,7.33906E-02
-4.07440e-04,7.32656E-02
-4.07400e-04,7.32031E-02
-4.07360e-04,7.30469E-02
-4.07320e-04,7.29531E-02
-4.07280e-04,7.29531E-02
-4.07240e-04,7.28594E-02
-4.07200e-04,7.27969E-02
-4.07160e-04,7.26406E-02
-4.07120e-04,7.26094E-02
-4.07080e-04,7.25781E-02
-4.07040e-04,7.24844E-02
-4.07000e-04,7.23906E-02
-4.06960e-04,7.22656E-02
-4.06920e-04,7.22031E-02
-4.06880e-04,7.22656E-02
-4.06840e-04,7.22031E-02
-4.06800e-04,7.22031E-02
-4.06760e-04,7.21406E-02
-4.06720e-04,7.20469E-02
-4.06680e-04,7.20156E-02
-4.06640e-04,7.17969E-02
-4.06600e-04,7.16719E-02
-4.06560e-04,7.17344E-02
-4.06520e-04,7.16094E-02
-4.06480e-04,7.15781E-02
-4.06440e-04,7.14844E-02
-4.06400e-04,7.13906E-02
-4.06360e-04,7.13906E-02
-4.06320e-04,7.12344E-02
-4.06280e-04,7.11406E-02
-4.06240e-04,7.11406E-02
-4.06200e-04,7.10156E-02
-4.06160e-04,7.09531E-02
-4.06120e-04,7.09219E-02
-4.06080e-04,7.08594E-02
-4.06040e-04,7.07969E-02
-4.06000e-04,7.07656E-02
-4.05960e-04,7.06719E-02
-4.05920e-04,7.06094E-02
-4.05880e-04,7.05156E-02
-4.05840e-04,7.04531E-02
-4.05800e-04,7.03594E-02
-4.05760e-04,7.02656E-02
-4.05720e-04,7.02344E-02
-4.05680e-04,7.01719E-02
-4.05640e-04,7.01094E-02
-4.05600e-04,7.00469E-02
-4.05560e-04,6.99531E-02
-4.05520e-04,6.98594E-02
-4.05480e-04,6.98281E-02
-4.05440e-04,6.97344E-02
-4.05400e-04,6.96406E-02
-4.05360e-04,6.95156E-02
-4.05320e-04,6.93906E-02
-4.05280e-04,6.92969E-02
-4.05240e-04,6.92656E-02
-4.05200e-04,6.92344E-02
-4.05160e-04,6.91719E-02
-4.05120e-04,6.90469E-02
-4.05080e-04,6.89844E-02
-4.05040e-04,6.88906E-02
-4.05000e-04,6.87969E-02
-4.04960e-04,6.87656E-02
-4.04920e-04,6.86406E-02
-4.04880e-04,6.85781E-02
-4.04840e-04,6.84844E-02
-4.04800e-04,6.83594E-02
-4.04760e-04,6.83594E-02
-4.04720e-04,6.82656E-02
-4.04680e-04,6.82344E-02
-4.04640e-04,6.81719E-02
-4.04600e-04,6.80469E-02
-4.04560e-04,6.79219E-02
-4.04520e-04,6.78281E-02
-4.04480e-04,6.77031E-02
-4.04440e-04,6.76406E-02
-4.04400e-04,6.75469E-02
-4.04360e-04,6.74844E-02
-4.04320e-04,6.73906E-02
-4.04280e-04,6.73594E-02
-4.04240e-04,6.72969E-02
-4.04200e-04,6.72656E-02
-4.04160e-04,6.71719E-02
-4.04120e-04,6.71406E-02
-4.04080e-04,6.70781E-02
-4.04040e-04,6.70156E-02
-4.04000e-04,6.69844E-02
-4.03960e-04,6.69219E-02
-4.03920e-04,6.68594E-02
-4.03880e-04,6.67969E-02
-4.03840e-04,6.67344E-02
-4.03800e-04,6.66094E-02
-4.03760e-04,6.65469E-02
-4.03720e-04,6.64844E-02
-4.03680e-04,6.63594E-02
-4.03640e-04,6.62656E-02
-4.03600e-04,6.61719E-02
-4.03560e-04,6.61094E-02
-4.03520e-04,6.60156E-02
-4.03480e-04,6.59531E-02
-4.03440e-04,6.59531E-02
-4.03400e-04,6.59219E-02
-4.03360e-04,6.58281E-02
-4.03320e-04,6.57344E-02
-4.03280e-04,6.56094E-02
-4.03240e-04,6.55781E-02
-4.03200e-04,6.54531E-02
-4.03160e-04,6.53906E-02
-4.03120e-04,6.52969E-02
-4.03080e-04,6.52031E-02
-4.03040e-04,6.51719E-02
-4.03000e-04,6.51094E-02
-4.02960e-04,6.49844E-02
-4.02920e-04,6.48906E-02
-4.02880e-04,6.47969E-02
-4.02840e-04,6.47031E-02
-4.02800e-04,6.46406E-02
-4.02760e-04,6.45469E-02
-4.02720e-04,6.45156E-02
-4.02680e-04,6.44531E-02
-4.02640e-04,6.43906E-02
-4.02600e-04,6.43281E-02
-4.02560e-04,6.42031E-02
-4.02520e-04,6.40781E-02
-4.02480e-04,6.39844E-02
-4.02440e-04,6.39219E-02
-4.02400e-04,6.38281E-02
-4.02360e-04,6.37031E-02
-4.02320e-04,6.36719E-02
-4.02280e-04,6.36094E-02
-4.02240e-04,6.34844E-02
-4.02200e-04,6.33594E-02
-4.02160e-04,6.32656E-02
-4.02120e-04,6.32031E-02
-4.02080e-04,6.30781E-02
-4.02040e-04,6.29844E-02
-4.02000e-04,6.29219E-02
-4.01960e-04,6.27969E-02
-4.01920e-04,6.27344E-02
-4.01880e-04,6.26406E-02
-4.01840e-04,6.25469E-02
-4.01800e-04,6.24844E-02
-4.01760e-04,6.23594E-02
-4.01720e-04,6.23594E-02
-4.01680e-04,6.22344E-02
-4.01640e-04,6.21094E-02
-4.01600e-04,6.20781E-02
-4.01560e-04,6.20469E-02
-4.01520e-04,6.19844E-02
-4.01480e-04,6.18906E-02
-4.01440e-04,6.17656E-02
-4.01400e-04,6.17031E-02
-4.01360e-04,6.16406E-02
-4.01320e-04,6.15781E-02
-4.01280e-04,6.15469E-02
-4.01240e-04,6.14219E-02
-4.01200e-04,6.14219E-02
-4.01160e-04,6.13281E-02
-4.01120e-04,6.13281E-02
-4.01080e-04,6.12344E-02
-4.01040e-04,6.11094E-02
-4.01000e-04,6.10469E-02
-4.00960e-04,6.09531E-02
-4.00920e-04,6.09531E-02
-4.00880e-04,6.08594E-02
-4.00840e-04,6.08281E-02
-4.00800e-04,6.07344E-02
-4.00760e-04,6.06406E-02
-4.00720e-04,6.05781E-02
-4.00680e-04,6.04844E-02
-4.00640e-04,6.03906E-02
-4.00600e-04,6.03594E-02
-4.00560e-04,6.02656E-02
-4.00520e-04,6.01406E-02
-4.00480e-04,6.00781E-02
-4.00440e-04,6.00469E-02
-4.00400e-04,5.99531E-02
-4.00360e-04,5.98906E-02
-4.00320e-04,5.97344E-02
-4.00280e-04,5.96719E-02
-4.00240e-04,5.95781E-02
-4.00200e-04,5.94531E-02
-4.00160e-04,5.93594E-02
-4.00120e-04,5.92344E-02
-4.00080e-04,5.91719E-02
-4.00040e-04,5.90469E-02
-4.00000e-04,5.89531E-02
-3.99960e-04,5.88594E-02
-3.99920e-04,5.88594E-02
-3.99880e-04,5.87969E-02
-3.99840e-04,5.87656E-02
-3.99800e-04,5.87344E-02
-3.99760e-04,5.86406E-02
-3.99720e-04,5.85469E-02
-3.99680e-04,5.83906E-02
-3.99640e-04,5.82656E-02
-3.99600e-04,5.82031E-02
-3.99560e-04,5.81406E-02
-3.99520e-04,5.80781E-02
-3.99480e-04,5.80781E-02
-3.99440e-04,5.79531E-02
-3.99400e-04,5.78906E-02
-3.99360e-04,5.77969E-02
-3.99320e-04,5.77344E-02
-3.99280e-04,5.76406E-02
-3.99240e-04,5.75781E-02
-3.99200e-04,5.75156E-02
-3.99160e-04,5.74531E-02
-3.99120e-04,5.73906E-02
-3.99080e-04,5.73906E-02
-3.99040e-04,5.72656E-02
-3.99000e-04,5.71719E-02
-3.98960e-04,5.71094E-02
-3.98920e-04,5.70469E-02
-3.98880e-04,5.69531E-02
-3.98840e-04,5.68594E-02
-3.98800e-04,5.68281E-02
-3.98760e-04,5.67969E-02
-3.98720e-04,5.66719E-02
-3.98680e-04,5.65781E-02
-3.98640e-04,5.65156E-02
-3.98600e-04,5.63906E-02
-3.98560e-04,5.66094E-02
-3.98520e-04,5.63906E-02
-3.98480e-04,5.66094E-02
-3.98440e-04,5.60156E-02
-3.98400e-04,5.57344E-02
-3.98360e-04,5.60469E-02
-3.98320e-04,5.60156E-02
-3.98280e-04,5.58281E-02
-3.98240e-04,5.57031E-02
-3.98200e-04,5.56406E-02
-3.98160e-04,5.54844E-02
-3.98120e-04,5.54531E-02
-3.98080e-04,5.54219E-02
-3.98040e-04,5.53281E-02
-3.98000e-04,5.52656E-02
-3.97960e-04,5.52656E-02
-3.97920e-04,5.51406E-02
-3.97880e-04,5.50469E-02
-3.97840e-04,5.49844E-02
-3.97800e-04,5.48906E-02
-3.97760e-04,5.47969E-02
-3.97720e-04,5.46719E-02
-3.97680e-04,5.46406E-02
-3.97640e-04,5.45781E-02
-3.97600e-04,5.44531E-02
-3.97560e-04,5.44219E-02
-3.97520e-04,5.42969E-02
-3.97480e-04,5.42031E-02
-3.97440e-04,5.41719E-02
-3.97400e-04,5.40469E-02
-3.97360e-04,5.39844E-02
-3.97320e-04,5.38906E-02
-3.97280e-04,5.38281E-02
-3.97240e-04,5.37656E-02
-3.97200e-04,5.36406E-02
-3.97160e-04,5.35469E-02
-3.97120e-04,5.34219E-02
-3.97080e-04,5.33281E-02
-3.97040e-04,5.32969E-02
-3.97000e-04,5.31406E-02
-3.96960e-04,5.30469E-02
-3.96920e-04,5.30156E-02
-3.96880e-04,5.29844E-02
-3.96840e-04,5.29531E-02
-3.96800e-04,5.28594E-02
-3.96760e-04,5.27656E-02
-3.96720e-04,5.29531E-02
-3.96680e-04,5.27031E-02
-3.96640e-04,5.17656E-02
-3.96600e-04,5.15469E-02
-3.96560e-04,5.16719E-02
-3.96520e-04,5.18594E-02
-3.96480e-04,5.18281E-02
-3.96440e-04,5.17344E-02
-3.96400e-04,5.16719E-02
-3.96360e-04,5.17031E-02
-3.96320e-04,5.16406E-02
-3.96280e-04,5.15469E-02
-3.96240e-04,5.14844E-02
-3.96200e-04,5.13906E-02
-3.96160e-04,5.13594E-02
-3.96120e-04,5.12031E-02
-3.96080e-04,5.10781E-02
-3.96040e-04,5.10469E-02
-3.96000e-04,5.09844E-02
-3.95960e-04,5.08594E-02
-3.95920e-04,5.08281E-02
-3.95880e-04,5.07344E-02
-3.95840e-04,5.06719E-02
-3.95800e-04,5.05469E-02
-3.95760e-04,5.04219E-02
-3.95720e-04,5.03906E-02
-3.95680e-04,5.02656E-02
-3.95640e-04,5.02656E-02
-3.95600e-04,5.02344E-02
-3.95560e-04,5.01719E-02
-3.95520e-04,5.01406E-02
-3.95480e-04,5.00156E-02
-3.95440e-04,4.99219E-02
-3.95400e-04,4.98281E-02
-3.95360e-04,4.97969E-02
-3.95320e-04,4.97031E-02
-3.95280e-04,4.96406E-02
-3.95240e-04,4.95156E-02
-3.95200e-04,4.94219E-02
-3.95160e-04,4.93281E-02
-3.95120e-04,4.92656E-02
-3.95080e-04,4.91406E-02
-3.95040e-04,4.90469E-02
-3.95000e-04,4.91094E-02
-3.94960e-04,4.90781E-02
-3.94920e-04,4.90469E-02
-3.94880e-04,4.89219E-02
-3.94840e-04,4.88906E-02
-3.94800e-04,4.88281E-02
-3.94760e-04,4.87344E-02
-3.94720e-04,4.86719E-02
-3.94680e-04,4.85469E-02
-3.94640e-04,4.85156E-02
-3.94600e-04,4.84531E-02
-3.94560e-04,4.83594E-02
-3.94520e-04,4.83281E-02
-3.94480e-04,4.82344E-02
-3.94440e-04,4.81406E-02
-3.94400e-04,4.80156E-02
-3.94360e-04,4.78906E-02
-3.94320e-04,4.78594E-02
-3.94280e-04,4.78281E-02
-3.94240e-04,4.77969E-02
-3.94200e-04,4.77031E-02
-3.94160e-04,4.77031E-02
-3.94120e-04,4.76094E-02
-3.94080e-04,4.75469E-02
-3.94040e-04,4.74844E-02
-3.94000e-04,4.74219E-02
-3.93960e-04,4.73594E-02
-3.93920e-04,4.72344E-02
-3.93880e-04,4.71094E-02
-3.93840e-04,4.70781E-02
-3.93800e-04,4.69219E-02
-3.93760e-04,4.67969E-02
-3.93720e-04,4.67969E-02
-3.93680e-04,4.67031E-02
-3.93640e-04,4.66094E-02
-3.93600e-04,4.65469E-02
-3.93560e-04,4.64844E-02
-3.93520e-04,4.64219E-02
-3.93480e-04,4.63281E-02
-3.93440e-04,4.62344E-02
-3.93400e-04,4.62031E-02
-3.93360e-04,4.61094E-02
-3.93320e-04,4.60156E-02
-3.93280e-04,4.59844E-02
-3.93240e-04,4.59219E-02
-3.93200e-04,4.58594E-02
-3.93160e-04,4.57344E-02
-3.93120e-04,4.56094E-02
-3.93080e-04,4.55469E-02
-3.93040e-04,4.54219E-02
-3.93000e-04,4.53594E-02
-3.92960e-04,4.52656E-02
-3.92920e-04,4.52031E-02
-3.92880e-04,4.51094E-02
-3.92840e-04,4.50469E-02
-3.92800e-04,4.49531E-02
-3.92760e-04,4.48281E-02
-3.92720e-04,4.47656E-02
-3.92680e-04,4.46406E-02
-3.92640e-04,4.45781E-02
-3.92600e-04,4.44531E-02
-3.92560e-04,4.44531E-02
-3.92520e-04,4.41094E-02
-3.92480e-04,4.41719E-02
-3.92440e-04,4.37656E-02
-3.92400e-04,4.42656E-02
-3.92360e-04,4.43594E-02
-3.92320e-04,4.38594E-02
-3.92280e-04,4.37656E-02
-3.92240e-04,4.37344E-02
-3.92200e-04,4.36406E-02
-3.92160e-04,4.35469E-02
-3.92120e-04,4.35156E-02
-3.92080e-04,4.34219E-02
-3.92040e-04,4.32656E-02
-3.92000e-04,4.32031E-02
-3.91960e-04,4.30469E-02
-3.91920e-04,4.28594E-02
