[s],MA1[]
-5.17840e-04,3.38076E-03
-5.17800e-04,3.41277E-03
-5.17760e-04,3.44478E-03
-5.17720e-04,3.41277E-03
-5.17680e-04,3.46879E-03
-5.17640e-04,3.46879E-03
-5.17600e-04,3.50081E-03
-5.17560e-04,3.56483E-03
-5.17520e-04,3.56483E-03
-5.17480e-04,3.59685E-03
-5.17440e-04,3.62886E-03
-5.17400e-04,3.59685E-03
-5.17360e-04,3.59685E-03
-5.17320e-04,3.62886E-03
-5.17280e-04,3.59685E-03
-5.17240e-04,3.66087E-03
-5.17200e-04,3.62886E-03
-5.17160e-04,3.72490E-03
-5.17120e-04,3.72490E-03
-5.17080e-04,3.72490E-03
-5.17040e-04,3.75691E-03
-5.17000e-04,3.72490E-03
-5.16960e-04,3.75691E-03
-5.16920e-04,3.75691E-03
-5.16880e-04,3.78092E-03
-5.16840e-04,3.78092E-03
-5.16800e-04,3.75691E-03
-5.16760e-04,3.78092E-03
-5.16720e-04,3.84495E-03
-5.16680e-04,3.72490E-03
-5.16640e-04,3.72490E-03
-5.16600e-04,3.69289E-03
-5.16560e-04,3.72490E-03
-5.16520e-04,3.78092E-03
-5.16480e-04,3.69289E-03
-5.16440e-04,3.72490E-03
-5.16400e-04,3.72490E-03
-5.16360e-04,3.75691E-03
-5.16320e-04,3.75691E-03
-5.16280e-04,3.81294E-03
-5.16240e-04,3.81294E-03
-5.16200e-04,3.81294E-03
-5.16160e-04,3.81294E-03
-5.16120e-04,3.87696E-03
-5.16080e-04,3.87696E-03
-5.16040e-04,3.97300E-03
-5.16000e-04,3.15667E-03
-5.15960e-04,3.00460E-03
-5.15920e-04,3.46879E-03
-5.15880e-04,3.46879E-03
-5.15840e-04,3.46879E-03
-5.15800e-04,3.62886E-03
-5.15760e-04,3.72490E-03
-5.15720e-04,3.62886E-03
-5.15680e-04,3.62886E-03
-5.15640e-04,3.62886E-03
-5.15600e-04,3.46879E-03
-5.15560e-04,3.46879E-03
-5.15520e-04,3.56483E-03
-5.15480e-04,3.44478E-03
-5.15440e-04,3.46879E-03
-5.15400e-04,3.53282E-03
-5.15360e-04,3.56483E-03
-5.15320e-04,3.50081E-03
-5.15280e-04,3.50081E-03
-5.15240e-04,3.53282E-03
-5.15200e-04,3.44478E-03
-5.15160e-04,3.44478E-03
-5.15120e-04,3.41277E-03
-5.15080e-04,3.41277E-03
-5.15040e-04,3.34875E-03
-5.15000e-04,3.28472E-03
-5.14960e-04,3.22069E-03
-5.14920e-04,3.18868E-03
-5.14880e-04,3.15667E-03
-5.14840e-04,3.15667E-03
-5.14800e-04,3.12465E-03
-5.14760e-04,3.10064E-03
-5.14720e-04,3.15667E-03
-5.14680e-04,3.10064E-03
-5.14640e-04,3.06863E-03
-5.14600e-04,3.06863E-03
-5.14560e-04,3.00460E-03
-5.14520e-04,2.97259E-03
-5.14480e-04,3.00460E-03
-5.14440e-04,3.03662E-03
-5.14400e-04,3.12465E-03
-5.14360e-04,3.06863E-03
-5.14320e-04,3.10064E-03
-5.14280e-04,3.12465E-03
-5.14240e-04,3.10064E-03
-5.14200e-04,2.66046E-03
-5.14160e-04,2.44437E-03
-5.14120e-04,2.66046E-03
-5.14080e-04,3.06863E-03
-5.14040e-04,3.00460E-03
-5.14000e-04,2.84454E-03
-5.13960e-04,2.84454E-03
-5.13920e-04,2.81252E-03
-5.13880e-04,2.81252E-03
-5.13840e-04,2.75650E-03
-5.13800e-04,2.78851E-03
-5.13760e-04,2.75650E-03
-5.13720e-04,2.75650E-03
-5.13680e-04,2.75650E-03
-5.13640e-04,2.75650E-03
-5.13600e-04,2.72449E-03
-5.13560e-04,2.78851E-03
-5.13520e-04,2.78851E-03
-5.13480e-04,2.75650E-03
-5.13440e-04,2.84454E-03
-5.13400e-04,2.90856E-03
-5.13360e-04,2.87655E-03
-5.13320e-04,2.78851E-03
-5.13280e-04,2.84454E-03
-5.13240e-04,2.78851E-03
-5.13200e-04,2.72449E-03
-5.13160e-04,2.75650E-03
-5.13120e-04,2.81252E-03
-5.13080e-04,2.84454E-03
-5.13040e-04,2.87655E-03
-5.13000e-04,2.84454E-03
-5.12960e-04,2.97259E-03
-5.12920e-04,2.97259E-03
-5.12880e-04,2.94058E-03
-5.12840e-04,2.94058E-03
-5.12800e-04,3.00460E-03
-5.12760e-04,3.06863E-03
-5.12720e-04,3.15667E-03
-5.12680e-04,3.25271E-03
-5.12640e-04,3.28472E-03
-5.12600e-04,3.31673E-03
-5.12560e-04,3.25271E-03
-5.12520e-04,3.25271E-03
-5.12480e-04,3.22069E-03
-5.12440e-04,3.12465E-03
-5.12400e-04,3.18868E-03
-5.12360e-04,3.22069E-03
-5.12320e-04,3.12465E-03
-5.12280e-04,3.15667E-03
-5.12240e-04,3.15667E-03
-5.12200e-04,3.18868E-03
-5.12160e-04,3.25271E-03
-5.12120e-04,3.28472E-03
-5.12080e-04,3.34875E-03
-5.12040e-04,3.38076E-03
-5.12000e-04,3.38076E-03
-5.11960e-04,3.34875E-03
-5.11920e-04,3.31673E-03
-5.11880e-04,3.38076E-03
-5.11840e-04,3.38076E-03
-5.11800e-04,3.38076E-03
-5.11760e-04,3.41277E-03
-5.11720e-04,3.38076E-03
-5.11680e-04,3.44478E-03
-5.11640e-04,3.41277E-03
-5.11600e-04,3.50081E-03
-5.11560e-04,3.44478E-03
-5.11520e-04,3.41277E-03
-5.11480e-04,3.38076E-03
-5.11440e-04,3.34875E-03
-5.11400e-04,3.25271E-03
-5.11360e-04,3.28472E-03
-5.11320e-04,3.38076E-03
-5.11280e-04,3.34875E-03
-5.11240e-04,3.31673E-03
-5.11200e-04,3.31673E-03
-5.11160e-04,3.31673E-03
-5.11120e-04,3.28472E-03
-5.11080e-04,3.31673E-03
-5.11040e-04,3.25271E-03
-5.11000e-04,3.22069E-03
-5.10960e-04,3.25271E-03
-5.10920e-04,3.28472E-03
-5.10880e-04,3.31673E-03
-5.10840e-04,3.31673E-03
-5.10800e-04,3.31673E-03
-5.10760e-04,3.34875E-03
-5.10720e-04,3.28472E-03
-5.10680e-04,3.22069E-03
-5.10640e-04,3.22069E-03
-5.10600e-04,3.22069E-03
-5.10560e-04,3.25271E-03
-5.10520e-04,3.15667E-03
-5.10480e-04,3.15667E-03
-5.10440e-04,3.15667E-03
-5.10400e-04,3.18868E-03
-5.10360e-04,3.18868E-03
-5.10320e-04,3.15667E-03
-5.10280e-04,3.10064E-03
-5.10240e-04,3.03662E-03
-5.10200e-04,3.00460E-03
-5.10160e-04,3.06863E-03
-5.10120e-04,3.06863E-03
-5.10080e-04,3.00460E-03
-5.10040e-04,3.06863E-03
-5.10000e-04,2.97259E-03
-5.09960e-04,2.87655E-03
-5.09920e-04,2.78851E-03
-5.09880e-04,2.78851E-03
-5.09840e-04,2.75650E-03
-5.09800e-04,2.66046E-03
-5.09760e-04,2.66046E-03
-5.09720e-04,2.56442E-03
-5.09680e-04,2.66046E-03
-5.09640e-04,2.62845E-03
-5.09600e-04,2.62845E-03
-5.09560e-04,2.72449E-03
-5.09520e-04,2.78851E-03
-5.09480e-04,2.75650E-03
-5.09440e-04,2.78851E-03
-5.09400e-04,2.75650E-03
-5.09360e-04,2.72449E-03
-5.09320e-04,2.72449E-03
-5.09280e-04,2.75650E-03
-5.09240e-04,2.75650E-03
-5.09200e-04,2.78851E-03
-5.09160e-04,2.78851E-03
-5.09120e-04,2.78851E-03
-5.09080e-04,2.78851E-03
-5.09040e-04,2.75650E-03
-5.09000e-04,2.69247E-03
-5.08960e-04,2.69247E-03
-5.08920e-04,2.75650E-03
-5.08880e-04,2.75650E-03
-5.08840e-04,2.81252E-03
-5.08800e-04,2.72449E-03
-5.08760e-04,2.69247E-03
-5.08720e-04,2.66046E-03
-5.08680e-04,2.62845E-03
-5.08640e-04,2.66046E-03
-5.08600e-04,2.75650E-03
-5.08560e-04,2.78851E-03
-5.08520e-04,2.78851E-03
-5.08480e-04,2.81252E-03
-5.08440e-04,2.87655E-03
-5.08400e-04,2.84454E-03
-5.08360e-04,2.75650E-03
-5.08320e-04,2.72449E-03
-5.08280e-04,2.72449E-03
-5.08240e-04,2.69247E-03
-5.08200e-04,2.66046E-03
-5.08160e-04,2.69247E-03
-5.08120e-04,2.66046E-03
-5.08080e-04,2.62845E-03
-5.08040e-04,2.62845E-03
-5.08000e-04,2.62845E-03
-5.07960e-04,2.66046E-03
-5.07920e-04,2.66046E-03
-5.07880e-04,2.72449E-03
-5.07840e-04,2.69247E-03
-5.07800e-04,2.66046E-03
-5.07760e-04,2.72449E-03
-5.07720e-04,2.69247E-03
-5.07680e-04,2.72449E-03
-5.07640e-04,2.75650E-03
-5.07600e-04,2.69247E-03
-5.07560e-04,2.66046E-03
-5.07520e-04,2.62845E-03
-5.07480e-04,2.62845E-03
-5.07440e-04,2.59643E-03
-5.07400e-04,2.56442E-03
-5.07360e-04,2.50039E-03
-5.07320e-04,2.53241E-03
-5.07280e-04,2.53241E-03
-5.07240e-04,2.53241E-03
-5.07200e-04,2.53241E-03
-5.07160e-04,2.56442E-03
-5.07120e-04,2.59643E-03
-5.07080e-04,2.59643E-03
-5.07040e-04,2.56442E-03
-5.07000e-04,2.56442E-03
-5.06960e-04,2.59643E-03
-5.06920e-04,2.59643E-03
-5.06880e-04,2.56442E-03
-5.06840e-04,2.56442E-03
-5.06800e-04,2.59643E-03
-5.06760e-04,2.62845E-03
-5.06720e-04,2.62845E-03
-5.06680e-04,2.62845E-03
-5.06640e-04,2.59643E-03
-5.06600e-04,2.59643E-03
-5.06560e-04,2.53241E-03
-5.06520e-04,2.62845E-03
-5.06480e-04,2.59643E-03
-5.06440e-04,2.59643E-03
-5.06400e-04,2.62845E-03
-5.06360e-04,2.59643E-03
-5.06320e-04,2.53241E-03
-5.06280e-04,2.56442E-03
-5.06240e-04,2.53241E-03
-5.06200e-04,2.53241E-03
-5.06160e-04,2.50039E-03
-5.06120e-04,2.50039E-03
-5.06080e-04,2.53241E-03
-5.06040e-04,2.56442E-03
-5.06000e-04,2.53241E-03
-5.05960e-04,2.46838E-03
-5.05920e-04,2.53241E-03
-5.05880e-04,2.50039E-03
-5.05840e-04,2.46838E-03
-5.05800e-04,2.44437E-03
-5.05760e-04,2.41236E-03
-5.05720e-04,2.41236E-03
-5.05680e-04,2.41236E-03
-5.05640e-04,2.38034E-03
-5.05600e-04,2.38034E-03
-5.05560e-04,2.38034E-03
-5.05520e-04,2.41236E-03
-5.05480e-04,2.44437E-03
-5.05440e-04,2.38034E-03
-5.05400e-04,2.44437E-03
-5.05360e-04,2.41236E-03
-5.05320e-04,2.41236E-03
-5.05280e-04,2.38034E-03
-5.05240e-04,2.34833E-03
-5.05200e-04,2.38034E-03
-5.05160e-04,2.31632E-03
-5.05120e-04,2.34833E-03
-5.05080e-04,2.31632E-03
-5.05040e-04,2.28430E-03
-5.05000e-04,2.31632E-03
-5.04960e-04,2.31632E-03
-5.04920e-04,2.25229E-03
-5.04880e-04,2.22028E-03
-5.04840e-04,2.22028E-03
-5.04800e-04,2.18827E-03
-5.04760e-04,2.15625E-03
-5.04720e-04,2.13224E-03
-5.04680e-04,2.13224E-03
-5.04640e-04,2.13224E-03
-5.04600e-04,2.15625E-03
-5.04560e-04,2.18827E-03
-5.04520e-04,2.15625E-03
-5.04480e-04,2.15625E-03
-5.04440e-04,2.15625E-03
-5.04400e-04,2.22028E-03
-5.04360e-04,2.18827E-03
-5.04320e-04,2.22028E-03
-5.04280e-04,2.25229E-03
-5.04240e-04,2.28430E-03
-5.04200e-04,2.31632E-03
-5.04160e-04,2.28430E-03
-5.04120e-04,2.31632E-03
-5.04080e-04,2.31632E-03
-5.04040e-04,2.25229E-03
-5.04000e-04,2.22028E-03
-5.03960e-04,2.25229E-03
-5.03920e-04,2.34833E-03
-5.03880e-04,2.38034E-03
-5.03840e-04,2.34833E-03
-5.03800e-04,2.34833E-03
-5.03760e-04,2.38034E-03
-5.03720e-04,2.41236E-03
-5.03680e-04,2.38034E-03
-5.03640e-04,2.34833E-03
-5.03600e-04,2.38034E-03
-5.03560e-04,2.41236E-03
-5.03520e-04,2.44437E-03
-5.03480e-04,2.41236E-03
-5.03440e-04,2.41236E-03
-5.03400e-04,2.44437E-03
-5.03360e-04,2.44437E-03
-5.03320e-04,2.44437E-03
-5.03280e-04,2.41236E-03
-5.03240e-04,2.41236E-03
-5.03200e-04,2.38034E-03
-5.03160e-04,2.31632E-03
-5.03120e-04,2.31632E-03
-5.03080e-04,2.25229E-03
-5.03040e-04,2.31632E-03
-5.03000e-04,2.31632E-03
-5.02960e-04,2.34833E-03
-5.02920e-04,2.34833E-03
-5.02880e-04,2.31632E-03
-5.02840e-04,2.28430E-03
-5.02800e-04,2.22028E-03
-5.02760e-04,2.31632E-03
-5.02720e-04,2.41236E-03
-5.02680e-04,2.41236E-03
-5.02640e-04,2.38034E-03
-5.02600e-04,2.41236E-03
-5.02560e-04,2.38034E-03
-5.02520e-04,2.34833E-03
-5.02480e-04,2.34833E-03
-5.02440e-04,2.31632E-03
-5.02400e-04,2.31632E-03
-5.02360e-04,2.31632E-03
-5.02320e-04,2.31632E-03
-5.02280e-04,2.31632E-03
-5.02240e-04,2.38034E-03
-5.02200e-04,2.28430E-03
-5.02160e-04,2.31632E-03
-5.02120e-04,2.31632E-03
-5.02080e-04,2.28430E-03
-5.02040e-04,2.34833E-03
-5.02000e-04,2.38034E-03
-5.01960e-04,2.41236E-03
-5.01920e-04,2.41236E-03
-5.01880e-04,2.38034E-03
-5.01840e-04,2.31632E-03
-5.01800e-04,2.31632E-03
-5.01760e-04,2.34833E-03
-5.01720e-04,2.34833E-03
-5.01680e-04,2.41236E-03
-5.01640e-04,2.31632E-03
-5.01600e-04,2.28430E-03
-5.01560e-04,2.50039E-03
-5.01520e-04,2.87655E-03
-5.01480e-04,3.31673E-03
-5.01440e-04,2.72449E-03
-5.01400e-04,2.56442E-03
-5.01360e-04,2.78851E-03
-5.01320e-04,2.78851E-03
-5.01280e-04,2.66046E-03
-5.01240e-04,2.78851E-03
-5.01200e-04,2.72449E-03
-5.01160e-04,2.72449E-03
-5.01120e-04,2.81252E-03
-5.01080e-04,2.78851E-03
-5.01040e-04,2.78851E-03
-5.01000e-04,2.78851E-03
-5.00960e-04,2.84454E-03
-5.00920e-04,2.78851E-03
-5.00880e-04,2.78851E-03
-5.00840e-04,2.81252E-03
-5.00800e-04,2.78851E-03
-5.00760e-04,2.72449E-03
-5.00720e-04,2.66046E-03
-5.00680e-04,2.59643E-03
-5.00640e-04,2.56442E-03
-5.00600e-04,2.46838E-03
-5.00560e-04,2.41236E-03
-5.00520e-04,2.38034E-03
-5.00480e-04,2.38034E-03
-5.00440e-04,2.31632E-03
-5.00400e-04,2.31632E-03
-5.00360e-04,2.41236E-03
-5.00320e-04,2.41236E-03
-5.00280e-04,2.44437E-03
-5.00240e-04,2.46838E-03
-5.00200e-04,2.50039E-03
-5.00160e-04,2.44437E-03
-5.00120e-04,2.44437E-03
-5.00080e-04,2.46838E-03
-5.00040e-04,2.46838E-03
-5.00000e-04,2.44437E-03
-4.99960e-04,2.46838E-03
-4.99920e-04,2.50039E-03
-4.99880e-04,2.53241E-03
-4.99840e-04,2.46838E-03
-4.99800e-04,2.41236E-03
-4.99760e-04,2.44437E-03
-4.99720e-04,2.97259E-03
-4.99680e-04,3.12465E-03
-4.99640e-04,2.66046E-03
-4.99600e-04,2.18827E-03
-4.99560e-04,2.13224E-03
-4.99520e-04,2.31632E-03
-4.99480e-04,2.44437E-03
-4.99440e-04,2.41236E-03
-4.99400e-04,2.46838E-03
-4.99360e-04,2.46838E-03
-4.99320e-04,2.46838E-03
-4.99280e-04,2.46838E-03
-4.99240e-04,2.44437E-03
-4.99200e-04,2.46838E-03
-4.99160e-04,2.46838E-03
-4.99120e-04,2.50039E-03
-4.99080e-04,2.44437E-03
-4.99040e-04,2.44437E-03
-4.99000e-04,2.44437E-03
-4.98960e-04,2.46838E-03
-4.98920e-04,2.50039E-03
-4.98880e-04,2.50039E-03
-4.98840e-04,2.50039E-03
-4.98800e-04,2.44437E-03
-4.98760e-04,2.46838E-03
-4.98720e-04,2.46838E-03
-4.98680e-04,2.50039E-03
-4.98640e-04,2.50039E-03
-4.98600e-04,2.53241E-03
-4.98560e-04,2.46838E-03
-4.98520e-04,2.53241E-03
-4.98480e-04,2.50039E-03
-4.98440e-04,2.46838E-03
-4.98400e-04,2.53241E-03
-4.98360e-04,2.56442E-03
-4.98320e-04,2.56442E-03
-4.98280e-04,2.53241E-03
-4.98240e-04,2.46838E-03
-4.98200e-04,2.50039E-03
-4.98160e-04,2.46838E-03
-4.98120e-04,2.50039E-03
-4.98080e-04,2.41236E-03
-4.98040e-04,2.38034E-03
-4.98000e-04,2.41236E-03
-4.97960e-04,2.34833E-03
-4.97920e-04,2.38034E-03
-4.97880e-04,2.31632E-03
-4.97840e-04,2.31632E-03
-4.97800e-04,2.34833E-03
-4.97760e-04,2.34833E-03
-4.97720e-04,2.34833E-03
-4.97680e-04,2.31632E-03
-4.97640e-04,2.34833E-03
-4.97600e-04,2.34833E-03
-4.97560e-04,2.38034E-03
-4.97520e-04,2.28430E-03
-4.97480e-04,2.28430E-03
-4.97440e-04,2.25229E-03
-4.97400e-04,2.25229E-03
-4.97360e-04,2.22028E-03
-4.97320e-04,2.28430E-03
-4.97280e-04,2.28430E-03
-4.97240e-04,2.25229E-03
-4.97200e-04,2.34833E-03
-4.97160e-04,2.28430E-03
-4.97120e-04,2.28430E-03
-4.97080e-04,2.31632E-03
-4.97040e-04,2.28430E-03
-4.97000e-04,2.25229E-03
-4.96960e-04,2.34833E-03
-4.96920e-04,2.34833E-03
-4.96880e-04,2.38034E-03
-4.96840e-04,2.41236E-03
-4.96800e-04,2.50039E-03
-4.96760e-04,2.46838E-03
-4.96720e-04,2.46838E-03
-4.96680e-04,2.38034E-03
-4.96640e-04,2.38034E-03
-4.96600e-04,2.44437E-03
-4.96560e-04,2.46838E-03
-4.96520e-04,2.41236E-03
-4.96480e-04,2.50039E-03
-4.96440e-04,2.46838E-03
-4.96400e-04,2.41236E-03
-4.96360e-04,2.38034E-03
-4.96320e-04,2.34833E-03
-4.96280e-04,2.41236E-03
-4.96240e-04,2.34833E-03
-4.96200e-04,2.28430E-03
-4.96160e-04,2.28430E-03
-4.96120e-04,2.34833E-03
-4.96080e-04,2.38034E-03
-4.96040e-04,2.38034E-03
-4.96000e-04,2.41236E-03
-4.95960e-04,2.34833E-03
-4.95920e-04,2.38034E-03
-4.95880e-04,2.34833E-03
-4.95840e-04,2.41236E-03
-4.95800e-04,2.41236E-03
-4.95760e-04,2.38034E-03
-4.95720e-04,2.31632E-03
-4.95680e-04,2.22028E-03
-4.95640e-04,2.18827E-03
-4.95600e-04,2.18827E-03
-4.95560e-04,2.15625E-03
-4.95520e-04,1.94016E-03
-4.95480e-04,1.56401E-03
-4.95440e-04,1.03579E-03
-4.95400e-04,1.56401E-03
-4.95360e-04,1.72407E-03
-4.95320e-04,1.44396E-03
-4.95280e-04,1.49998E-03
-4.95240e-04,1.59602E-03
-4.95200e-04,1.49998E-03
-4.95160e-04,1.56401E-03
-4.95120e-04,1.56401E-03
-4.95080e-04,1.47597E-03
-4.95040e-04,1.44396E-03
-4.95000e-04,1.44396E-03
-4.94960e-04,1.41194E-03
-4.94920e-04,1.34792E-03
-4.94880e-04,1.37993E-03
-4.94840e-04,1.37993E-03
-4.94800e-04,1.31590E-03
-4.94760e-04,1.25188E-03
-4.94720e-04,1.21986E-03
-4.94680e-04,1.21986E-03
-4.94640e-04,1.21986E-03
-4.94600e-04,1.15584E-03
-4.94560e-04,1.18785E-03
-4.94520e-04,1.18785E-03
-4.94480e-04,1.31590E-03
-4.94440e-04,1.25188E-03
-4.94400e-04,1.34792E-03
-4.94360e-04,1.37993E-03
-4.94320e-04,1.28389E-03
-4.94280e-04,1.31590E-03
-4.94240e-04,1.34792E-03
-4.94200e-04,1.31590E-03
-4.94160e-04,1.37993E-03
-4.94120e-04,1.31590E-03
-4.94080e-04,1.31590E-03
-4.94040e-04,1.25188E-03
-4.94000e-04,1.21986E-03
-4.93960e-04,1.21986E-03
-4.93920e-04,1.21986E-03
-4.93880e-04,1.21986E-03
-4.93840e-04,1.13183E-03
-4.93800e-04,1.18785E-03
-4.93760e-04,1.21986E-03
-4.93720e-04,1.18785E-03
-4.93680e-04,6.59633E-04
-4.93640e-04,4.75557E-04
-4.93600e-04,9.71762E-04
-4.93560e-04,1.53199E-03
-4.93520e-04,1.53199E-03
-4.93480e-04,1.37993E-03
-4.93440e-04,1.25188E-03
-4.93400e-04,1.28389E-03
-4.93360e-04,1.28389E-03
-4.93320e-04,1.18785E-03
-4.93280e-04,1.21986E-03
-4.93240e-04,1.28389E-03
-4.93200e-04,1.28389E-03
-4.93160e-04,1.21986E-03
-4.93120e-04,1.18785E-03
-4.93080e-04,1.15584E-03
-4.93040e-04,1.18785E-03
-4.93000e-04,1.15584E-03
-4.92960e-04,1.13183E-03
-4.92920e-04,1.06780E-03
-4.92880e-04,1.06780E-03
-4.92840e-04,1.09981E-03
-4.92800e-04,1.06780E-03
-4.92760e-04,1.09981E-03
-4.92720e-04,1.13183E-03
-4.92680e-04,1.15584E-03
-4.92640e-04,1.25188E-03
-4.92600e-04,1.21986E-03
-4.92560e-04,1.18785E-03
-4.92520e-04,1.25188E-03
-4.92480e-04,1.18785E-03
-4.92440e-04,1.15584E-03
-4.92400e-04,1.21986E-03
-4.92360e-04,1.15584E-03
-4.92320e-04,1.09981E-03
-4.92280e-04,1.06780E-03
-4.92240e-04,1.03579E-03
-4.92200e-04,1.03579E-03
-4.92160e-04,1.06780E-03
-4.92120e-04,1.06780E-03
-4.92080e-04,1.06780E-03
-4.92040e-04,1.09981E-03
-4.92000e-04,1.13183E-03
-4.91960e-04,1.15584E-03
-4.91920e-04,1.18785E-03
-4.91880e-04,1.18785E-03
-4.91840e-04,1.25188E-03
-4.91800e-04,1.25188E-03
-4.91760e-04,1.28389E-03
-4.91720e-04,1.31590E-03
-4.91680e-04,1.25188E-03
-4.91640e-04,1.31590E-03
-4.91600e-04,1.25188E-03
-4.91560e-04,1.25188E-03
-4.91520e-04,1.21986E-03
-4.91480e-04,1.25188E-03
-4.91440e-04,1.21986E-03
-4.91400e-04,1.18785E-03
-4.91360e-04,1.15584E-03
-4.91320e-04,1.15584E-03
-4.91280e-04,1.15584E-03
-4.91240e-04,1.09981E-03
-4.91200e-04,1.13183E-03
-4.91160e-04,1.13183E-03
-4.91120e-04,1.13183E-03
-4.91080e-04,1.13183E-03
-4.91040e-04,1.09981E-03
-4.91000e-04,1.15584E-03
-4.90960e-04,1.13183E-03
-4.90920e-04,1.06780E-03
-4.90880e-04,1.06780E-03
-4.90840e-04,1.03579E-03
-4.90800e-04,1.00378E-03
-4.90760e-04,9.07735E-04
-4.90720e-04,9.39749E-04
-4.90680e-04,8.75722E-04
-4.90640e-04,8.75722E-04
-4.90600e-04,9.07735E-04
-4.90560e-04,8.43709E-04
-4.90520e-04,8.19699E-04
-4.90480e-04,7.87686E-04
-4.90440e-04,7.23659E-04
-4.90400e-04,6.59633E-04
-4.90360e-04,6.59633E-04
-4.90320e-04,7.23659E-04
-4.90280e-04,7.55673E-04
-4.90240e-04,6.91646E-04
-4.90200e-04,7.55673E-04
-4.90160e-04,7.55673E-04
-4.90120e-04,7.55673E-04
-4.90080e-04,7.55673E-04
-4.90040e-04,7.23659E-04
-4.90000e-04,7.55673E-04
-4.89960e-04,7.23659E-04
-4.89920e-04,7.55673E-04
-4.89880e-04,7.23659E-04
-4.89840e-04,6.59633E-04
-4.89800e-04,6.59633E-04
-4.89760e-04,6.27620E-04
-4.89720e-04,7.23659E-04
-4.89680e-04,7.55673E-04
-4.89640e-04,7.55673E-04
-4.89600e-04,8.19699E-04
-4.89560e-04,7.55673E-04
-4.89520e-04,8.43709E-04
-4.89480e-04,7.87686E-04
-4.89440e-04,7.87686E-04
-4.89400e-04,8.43709E-04
-4.89360e-04,8.19699E-04
-4.89320e-04,7.87686E-04
-4.89280e-04,7.87686E-04
-4.89240e-04,6.91646E-04
-4.89200e-04,7.55673E-04
-4.89160e-04,6.91646E-04
-4.89120e-04,6.59633E-04
-4.89080e-04,6.91646E-04
-4.89040e-04,6.91646E-04
-4.89000e-04,6.91646E-04
-4.88960e-04,6.59633E-04
-4.88920e-04,6.27620E-04
-4.88880e-04,6.59633E-04
-4.88840e-04,7.23659E-04
-4.88800e-04,6.91646E-04
-4.88760e-04,7.23659E-04
-4.88720e-04,7.55673E-04
-4.88680e-04,7.55673E-04
-4.88640e-04,7.87686E-04
-4.88600e-04,8.43709E-04
-4.88560e-04,8.75722E-04
-4.88520e-04,9.07735E-04
-4.88480e-04,8.75722E-04
-4.88440e-04,8.43709E-04
-4.88400e-04,8.75722E-04
-4.88360e-04,8.43709E-04
-4.88320e-04,7.87686E-04
-4.88280e-04,7.55673E-04
-4.88240e-04,7.87686E-04
-4.88200e-04,7.55673E-04
-4.88160e-04,7.55673E-04
-4.88120e-04,6.91646E-04
-4.88080e-04,7.23659E-04
-4.88040e-04,7.23659E-04
-4.88000e-04,7.23659E-04
-4.87960e-04,7.23659E-04
-4.87920e-04,6.91646E-04
-4.87880e-04,6.27620E-04
-4.87840e-04,5.95606E-04
-4.87800e-04,6.27620E-04
-4.87760e-04,6.27620E-04
-4.87720e-04,5.31580E-04
-4.87680e-04,5.95606E-04
-4.87640e-04,5.63593E-04
-4.87600e-04,5.31580E-04
-4.87560e-04,5.31580E-04
-4.87520e-04,4.75557E-04
-4.87480e-04,5.31580E-04
-4.87440e-04,4.99567E-04
-4.87400e-04,4.99567E-04
-4.87360e-04,4.11530E-04
-4.87320e-04,3.15490E-04
-4.87280e-04,3.79517E-04
-4.87240e-04,3.79517E-04
-4.87200e-04,3.47504E-04
-4.87160e-04,2.51464E-04
-4.87120e-04,2.83477E-04
-4.87080e-04,3.79517E-04
-4.87040e-04,4.11530E-04
-4.87000e-04,3.79517E-04
-4.86960e-04,4.75557E-04
-4.86920e-04,4.75557E-04
-4.86880e-04,5.31580E-04
-4.86840e-04,4.75557E-04
-4.86800e-04,4.75557E-04
-4.86760e-04,4.99567E-04
-4.86720e-04,5.31580E-04
-4.86680e-04,5.31580E-04
-4.86640e-04,4.99567E-04
-4.86600e-04,4.75557E-04
-4.86560e-04,5.31580E-04
-4.86520e-04,5.63593E-04
-4.86480e-04,4.75557E-04
-4.86440e-04,5.31580E-04
-4.86400e-04,5.31580E-04
-4.86360e-04,5.95606E-04
-4.86320e-04,5.31580E-04
-4.86280e-04,4.43543E-04
-4.86240e-04,4.43543E-04
-4.86200e-04,4.75557E-04
-4.86160e-04,4.99567E-04
-4.86120e-04,4.43543E-04
-4.86080e-04,4.11530E-04
-4.86040e-04,4.11530E-04
-4.86000e-04,4.43543E-04
-4.85960e-04,3.79517E-04
-4.85920e-04,3.15490E-04
-4.85880e-04,2.83477E-04
-4.85840e-04,2.83477E-04
-4.85800e-04,2.19451E-04
-4.85760e-04,1.63428E-04
-4.85720e-04,1.31414E-04
-4.85680e-04,6.73879E-05
-4.85640e-04,9.94011E-05
-4.85600e-04,9.94011E-05
-4.85560e-04,6.73879E-05
-4.85520e-04,1.31414E-04
-4.85480e-04,6.73879E-05
-4.85440e-04,9.94011E-05
-4.85400e-04,9.94011E-05
-4.85360e-04,1.87438E-04
-4.85320e-04,2.19451E-04
-4.85280e-04,2.19451E-04
-4.85240e-04,2.51464E-04
-4.85200e-04,2.83477E-04
-4.85160e-04,2.51464E-04
-4.85120e-04,2.83477E-04
-4.85080e-04,2.83477E-04
-4.85040e-04,2.83477E-04
-4.85000e-04,1.87438E-04
-4.84960e-04,1.63428E-04
