,0,1,2,3,4
0,0.179977,0.179977,0.179977,0.179977,0.179977
1,0.180116,0.180116,0.180116,0.180116,0.180116
2,0.179838,0.179838,0.179838,0.179838,0.179838
3,0.179977,0.179977,0.179977,0.179977,0.179977
4,0.179977,0.179977,0.179977,0.179977,0.179977
5,0.179977,0.179977,0.179977,0.179977,0.179977
6,0.179977,0.179977,0.179977,0.179977,0.179977
7,0.179977,0.179977,0.179977,0.179977,0.179977
8,0.179977,0.179977,0.179977,0.179977,0.179977
9,0.179699,0.179699,0.179699,0.179699,0.179699
10,0.179421,0.179421,0.179421,0.179421,0.179421
11,0.179421,0.179421,0.179421,0.179421,0.179421
12,0.179977,0.179977,0.179977,0.179977,0.179977
13,0.179977,0.179977,0.179977,0.179977,0.179977
14,0.179838,0.179838,0.179838,0.179838,0.179838
15,0.179977,0.179977,0.179977,0.179977,0.179977
16,0.179977,0.179977,0.179977,0.179977,0.179977
17,0.179838,0.179838,0.179838,0.179838,0.179838
18,0.179838,0.179838,0.179838,0.179838,0.179838
19,0.179421,0.179421,0.179421,0.179421,0.179421
20,0.17956,0.17956,0.17956,0.17956,0.17956
21,0.179977,0.179977,0.179977,0.179977,0.179977
22,0.17956,0.17956,0.17956,0.17956,0.17956
23,0.179977,0.179977,0.179977,0.179977,0.179977
24,0.179977,0.179977,0.179977,0.179977,0.179977
25,0.179838,0.179838,0.179838,0.179838,0.179838
26,0.179699,0.179699,0.179699,0.179699,0.179699
27,0.179699,0.179699,0.179699,0.179699,0.179699
28,0.179282,0.179282,0.179282,0.179282,0.179282
29,0.17956,0.17956,0.17956,0.17956,0.17956
30,0.17956,0.17956,0.17956,0.17956,0.17956
31,0.17956,0.17956,0.17956,0.17956,0.17956
32,0.179699,0.179699,0.179699,0.179699,0.179699
33,0.179977,0.179977,0.179977,0.179977,0.179977
34,0.179699,0.179699,0.179699,0.179699,0.179699
35,0.179421,0.179421,0.179421,0.179421,0.179421
36,0.178726,0.178726,0.178726,0.178726,0.178726
37,0.179143,0.179143,0.179143,0.179143,0.179143
38,0.179421,0.179421,0.179421,0.179421,0.179421
39,0.17956,0.17956,0.17956,0.17956,0.17956
40,0.179699,0.179699,0.179699,0.179699,0.179699
41,0.17956,0.17956,0.17956,0.17956,0.17956
42,0.179421,0.179421,0.179421,0.179421,0.179421
43,0.179004,0.179004,0.179004,0.179004,0.179004
44,0.179282,0.179282,0.179282,0.179282,0.179282
45,0.179282,0.179282,0.179282,0.179282,0.179282
46,0.179282,0.179282,0.179282,0.179282,0.179282
47,0.179143,0.179143,0.179143,0.179143,0.179143
48,0.179143,0.179143,0.179143,0.179143,0.179143
49,0.178726,0.178726,0.178726,0.178726,0.178726
50,0.179004,0.179004,0.179004,0.179004,0.179004
51,0.179004,0.179004,0.179004,0.179004,0.179004
52,0.17956,0.17956,0.17956,0.17956,0.17956
53,0.179282,0.179282,0.179282,0.179282,0.179282
54,0.179143,0.179143,0.179143,0.179143,0.179143
55,0.178865,0.178865,0.178865,0.178865,0.178865
56,0.179004,0.179004,0.179004,0.179004,0.179004
57,0.178865,0.178865,0.178865,0.178865,0.178865
58,0.179421,0.179421,0.179421,0.179421,0.179421
59,0.179004,0.179004,0.179004,0.179004,0.179004
60,0.179004,0.179004,0.179004,0.179004,0.179004
61,0.178865,0.178865,0.178865,0.178865,0.178865
62,0.178587,0.178587,0.178587,0.178587,0.178587
63,0.178587,0.178587,0.178587,0.178587,0.178587
64,0.178448,0.178448,0.178448,0.178448,0.178448
65,0.179143,0.179143,0.179143,0.179143,0.179143
66,0.178865,0.178865,0.178865,0.178865,0.178865
67,0.178865,0.178865,0.178865,0.178865,0.178865
68,0.178865,0.178865,0.178865,0.178865,0.178865
69,0.178031,0.178031,0.178031,0.178031,0.178031
70,0.17817,0.17817,0.17817,0.17817,0.17817
71,0.178726,0.178726,0.178726,0.178726,0.178726
72,0.179143,0.179143,0.179143,0.179143,0.179143
73,0.17817,0.17817,0.17817,0.17817,0.17817
74,0.178031,0.178031,0.178031,0.178031,0.178031
75,0.178587,0.178587,0.178587,0.178587,0.178587
76,0.178726,0.178726,0.178726,0.178726,0.178726
77,0.178726,0.178726,0.178726,0.178726,0.178726
78,0.178865,0.178865,0.178865,0.178865,0.178865
79,0.179143,0.179143,0.179143,0.179143,0.179143
80,0.178309,0.178309,0.178309,0.178309,0.178309
81,0.17817,0.17817,0.17817,0.17817,0.17817
82,0.17817,0.17817,0.17817,0.17817,0.17817
83,0.17817,0.17817,0.17817,0.17817,0.17817
84,0.17817,0.17817,0.17817,0.17817,0.17817
85,0.178309,0.178309,0.178309,0.178309,0.178309
86,0.178865,0.178865,0.178865,0.178865,0.178865
87,0.177753,0.177753,0.177753,0.177753,0.177753
88,0.177892,0.177892,0.177892,0.177892,0.177892
89,0.178031,0.178031,0.178031,0.178031,0.178031
90,0.178726,0.178726,0.178726,0.178726,0.178726
91,0.178448,0.178448,0.178448,0.178448,0.178448
92,0.178448,0.178448,0.178448,0.178448,0.178448
93,0.17817,0.17817,0.17817,0.17817,0.17817
94,0.17817,0.17817,0.17817,0.17817,0.17817
95,0.17817,0.17817,0.17817,0.17817,0.17817
96,0.178031,0.178031,0.178031,0.178031,0.178031
97,0.178309,0.178309,0.178309,0.178309,0.178309
98,0.178309,0.178309,0.178309,0.178309,0.178309
99,0.178309,0.178309,0.178309,0.178309,0.178309
100,0.17817,0.17817,0.17817,0.17817,0.17817
101,0.178031,0.178031,0.178031,0.178031,0.178031
102,0.177753,0.177753,0.177753,0.177753,0.177753
103,0.178448,0.178448,0.178448,0.178448,0.178448
104,0.177892,0.177892,0.177892,0.177892,0.177892
105,0.178031,0.178031,0.178031,0.178031,0.178031
106,0.178031,0.178031,0.178031,0.178031,0.178031
107,0.178031,0.178031,0.178031,0.178031,0.178031
108,0.177892,0.177892,0.177892,0.177892,0.177892
109,0.177753,0.177753,0.177753,0.177753,0.177753
110,0.178309,0.178309,0.178309,0.178309,0.178309
111,0.17817,0.17817,0.17817,0.17817,0.17817
112,0.178031,0.178031,0.178031,0.178031,0.178031
113,0.177753,0.177753,0.177753,0.177753,0.177753
114,0.177892,0.177892,0.177892,0.177892,0.177892
115,0.177892,0.177892,0.177892,0.177892,0.177892
116,0.17817,0.17817,0.17817,0.17817,0.17817
117,0.178031,0.178031,0.178031,0.178031,0.178031
