TIME ms, IN1, IN2, MATH
-0.635, 2.054991, 0.561685, 1.803305
-0.637, 1.998667, 0.548687, 1.759979
-0.639, 1.975559, 0.550132, 1.735428
-0.641, 1.935122, 0.550132, 1.69499
-0.643, 1.897573, 0.541466, 1.666106
-0.645, 1.87591, 0.545799, 1.64011
-0.646, 1.847025, 0.545799, 1.611226
-0.648, 1.823918, 0.550132, 1.583786
-0.65, 1.771927, 0.542911, 1.539016
-0.652, 1.747375, 0.541466, 1.515909
-0.654, 1.705494, 0.540022, 1.475471
-0.656, 1.686719, 0.538578, 1.458141
-0.658, 1.667944, 0.544355, 1.433589
-0.66, 1.633283, 0.542911, 1.400373
-0.662, 1.59429, 0.53569, 1.3686
-0.664, 1.565406, 0.540022, 1.335384
-0.666, 1.533633, 0.531357, 1.312276
-0.668, 1.506194, 0.53569, 1.280504
-0.67, 1.496084, 0.542911, 1.263174
-0.672, 1.446981, 0.532801, 1.22418
-0.674, 1.418097, 0.532801, 1.195296
-0.676, 1.379104, 0.528469, 1.160635
-0.678, 1.348776, 0.52558, 1.133195
-0.68, 1.327113, 0.528469, 1.108644
-0.682, 1.304005, 0.53569, 1.078316
-0.684, 1.260679, 0.527024, 1.043655
-0.686, 1.233239, 0.527024, 1.016215
-0.688, 1.204355, 0.524136, 0.990219
-0.689, 1.174027, 0.524136, 0.959891
-0.691, 1.165362, 0.532801, 0.942561
-0.693, 1.113371, 0.522692, 0.900679
-0.695, 1.084487, 0.522692, 0.871795
-0.697, 1.059935, 0.524136, 0.845799
-0.699, 1.02383, 0.518359, 0.815471
-0.701, 1.016609, 0.529913, 0.796696
-0.703, 0.963174, 0.516915, 0.756259
-0.705, 0.938622, 0.516915, 0.731707
-0.707, 0.902517, 0.514027, 0.69849
-0.709, 0.870745, 0.506806, 0.673939
-0.711, 0.857747, 0.516915, 0.650832
-0.713, 0.821642, 0.512582, 0.619059
-0.715, 0.784092, 0.506806, 0.587287
-0.717, 0.758097, 0.506806, 0.561291
-0.719, 0.726324, 0.501029, 0.535296
-0.721, 0.723436, 0.515471, 0.517965
-0.723, 0.667112, 0.505361, 0.471751
-0.725, 0.642561, 0.501029, 0.451532
-0.727, 0.610788, 0.501029, 0.419759
-0.729, 0.576127, 0.490919, 0.395208
-0.73, 0.554464, 0.495252, 0.369212
-0.732, 0.537134, 0.499585, 0.347549
-0.734, 0.490919, 0.488031, 0.312888
-0.736, 0.460591, 0.488031, 0.28256
-0.738, 0.42593, 0.479366, 0.256565
-0.74, 0.39849, 0.477922, 0.230569
-0.742, 0.373939, 0.477922, 0.206017
-0.744, 0.349388, 0.479366, 0.180022
-0.746, 0.329169, 0.476477, 0.162691
-0.748, 0.278622, 0.460591, 0.128031
-0.75, 0.262735, 0.460591, 0.112144
-0.752, 0.225186, 0.451926, 0.08326
-0.754, 0.193414, 0.441817, 0.061597
-0.756, 0.178972, 0.444705, 0.044267
-0.758, 0.128425, 0.421598, 0.016827
-0.76, 0.103873, 0.411488, 0.002385
-0.762, 0.077878, 0.395602, -0.007725
-0.764, 0.041772, 0.368162, -0.01639
-0.766, 0.030219, 0.360941, -0.020722
-0.768, -0.004442, 0.329169, -0.023611
-0.77, -0.041991, 0.285843, -0.017834
-0.771, -0.060766, 0.267068, -0.017834
-0.773, -0.102648, 0.220854, -0.013501
-0.775, -0.124311, 0.196302, -0.010613
-0.777, -0.143085, 0.174639, -0.007725
-0.779, -0.180635, 0.132757, -0.003392
-0.781, -0.21674, 0.095208, -0.001948
-0.783, -0.239847, 0.072101, -0.001948
-0.785, -0.281729, 0.024442, 0.003829
-0.787, -0.299059, 0.001335, 0.009606
-0.789, -0.312057, -0.014551, 0.012494
-0.791, -0.368381, -0.069431, 0.01105
-0.793, -0.382823, -0.086762, 0.013939
-0.795, -0.421816, -0.131532, 0.019715
-0.797, -0.449256, -0.16186, 0.022604
-0.799, -0.468031, -0.180635, 0.022604
-0.801, -0.520022, -0.236959, 0.026936
-0.803, -0.535909, -0.255733, 0.029825
-0.805, -0.570569, -0.291838, 0.031269
-0.807, -0.595121, -0.320722, 0.035602
-0.809, -0.611007, -0.338053, 0.037046
-0.811, -0.664442, -0.394377, 0.039934
-0.813, -0.67744, -0.411707, 0.044267
-0.814, -0.70488, -0.439147, 0.044267
-0.816, -0.736653, -0.476696, 0.050044
-0.818, -0.761204, -0.502692, 0.051488
-0.82, -0.781423, -0.524355, 0.052932
-0.822, -0.818972, -0.563348, 0.054376
-0.824, -0.844968, -0.593677, 0.058709
-0.826, -0.875296, -0.626893, 0.061597
-0.828, -0.911401, -0.662998, 0.061597
-0.83, -0.938841, -0.694771, 0.06593
-0.832, -0.974946, -0.730876, 0.06593
-0.834, -0.995165, -0.753983, 0.068818
-0.836, -1.03127, -0.790088, 0.068818
-0.838, -1.054377, -0.818972, 0.074595
-0.84, -1.091926, -0.85941, 0.077483
-0.842, -1.122255, -0.889738, 0.077483
-0.844, -1.14825, -0.917178, 0.078928
-0.846, -1.164137, -0.934508, 0.080372
-0.848, -1.204574, -0.979279, 0.084704
-0.85, -1.234903, -1.009607, 0.084704
-0.852, -1.266675, -1.044268, 0.087593
-0.854, -1.291226, -1.070263, 0.089037
-0.855, -1.301336, -1.084705, 0.09337
-0.857, -1.348994, -1.132364, 0.09337
-0.859, -1.369213, -1.154027, 0.094814
-0.861, -1.408207, -1.194465, 0.096258
-0.863, -1.441423, -1.227681, 0.096258
-0.865, -1.463086, -1.253677, 0.100591
-0.867, -1.49197, -1.284005, 0.102035
-0.869, -1.523743, -1.312889, 0.099146
-0.871, -1.555515, -1.350439, 0.104923
-0.873, -1.593065, -1.387988, 0.104923
-0.875, -1.614728, -1.409651, 0.104923
-0.877, -1.627725, -1.424093, 0.106367
-0.879, -1.672496, -1.470307, 0.107812
-0.881, -1.695603, -1.496303, 0.1107
-0.883, -1.733152, -1.538185, 0.115033
-0.885, -1.75626, -1.562736, 0.116477
-0.887, -1.770702, -1.575734, 0.115032
-0.889, -1.819804, -1.62917, 0.119365
-0.891, -1.840023, -1.649389, 0.119365
-0.893, -1.880461, -1.692715, 0.122254
-0.895, -1.910789, -1.724487, 0.123698
-0.896, -1.925231, -1.740373, 0.125142
-0.898, -1.954115, -1.770702, 0.126586
-0.9, -1.99022, -1.808251, 0.128031
-0.902, -2.013328, -1.832802, 0.129475
-0.904, -2.052321, -1.870351, 0.12803
-0.906, -2.069651, -1.892015, 0.132363
-0.908, -2.08987, -1.912233, 0.132363
-0.91, -2.124531, -1.948339, 0.133807
-0.912, -2.154859, -1.981555, 0.136696
-0.914, -2.18952, -2.014772, 0.135252
-0.916, -2.222737, -2.050877, 0.13814
-0.918, -2.251621, -2.081205, 0.139584
-0.92, -2.266063, -2.097091, 0.141028
-0.922, -2.310833, -2.138973, 0.13814
-0.924, -2.332496, -2.164969, 0.142473
-0.926, -2.370045, -2.203962, 0.143917
-0.928, -2.393153, -2.227069, 0.143917
-0.93, -2.413372, -2.250177, 0.146805
-0.932, -2.459586, -2.294947, 0.145361
-0.934, -2.478361, -2.31661, 0.148249
-0.936, -2.523131, -2.36138, 0.148249
-0.938, -2.546238, -2.385932, 0.149694
-0.939, -2.56068, -2.403262, 0.152582
-0.941, -2.586676, -2.430702, 0.154026
-0.943, -2.628558, -2.474028, 0.15547
-0.945, -2.653109, -2.497135, 0.154026
-0.947, -2.686326, -2.531796, 0.15547
-0.949, -2.703656, -2.552015, 0.158359
-0.951, -2.716654, -2.565013, 0.158359
-0.953, -2.767201, -2.617004, 0.159803
-0.955, -2.788864, -2.638667, 0.159803
-0.957, -2.830746, -2.681993, 0.161247
-0.959, -2.856742, -2.712322, 0.16558
-0.961, -2.876961, -2.731096, 0.164136
-0.963, -2.907289, -2.761424, 0.164136
-0.965, -2.943394, -2.798974, 0.16558
-0.967, -2.97661, -2.833634, 0.167024
-0.969, -3.005495, -2.863963, 0.168468
-0.971, -3.008383, -2.868295, 0.169912
-0.973, -3.045932, -2.905845, 0.169912
-0.975, -3.08637, -2.944838, 0.168468
-0.977, -3.112365, -2.972278, 0.169912
-0.979, -3.151359, -3.015604, 0.174245
-0.98, -3.174466, -3.040155, 0.175689
-0.982, -3.201906, -3.066151, 0.174245
-0.984, -3.210571, -3.076261, 0.175689
-0.986, -3.251009, -3.11381, 0.172801
-0.988, -3.288558, -3.154247, 0.175689
-0.99, -3.31311, -3.177355, 0.174245
-0.992, -3.343438, -3.210571, 0.177133
-0.994, -3.365101, -3.232234, 0.177133
-0.996, -3.388208, -3.256786, 0.178577
-0.998, -3.425757, -3.295779, 0.180022
