TIME ms, IN1, IN2, MATH
0.682, 1.469935, 0.579911, 0.94322
0.68, 1.489466, 0.576248, 0.966414
0.678, 1.518763, 0.576248, 0.995711
0.676, 1.543177, 0.576248, 1.020125
0.674, 1.568812, 0.576248, 1.04576
0.672, 1.589564, 0.575028, 1.067732
0.67, 1.612757, 0.576248, 1.089705
0.668, 1.640834, 0.573807, 1.120222
0.666, 1.665248, 0.572586, 1.145857
0.664, 1.693324, 0.573807, 1.172713
0.662, 1.716517, 0.575028, 1.194685
0.66, 1.737269, 0.573807, 1.216658
0.658, 1.767787, 0.573807, 1.247176
0.656, 1.787318, 0.572586, 1.267928
0.654, 1.817836, 0.573807, 1.297224
0.652, 1.84225, 0.572586, 1.322859
0.65, 1.863002, 0.572586, 1.343611
0.648, 1.891078, 0.571366, 1.372908
0.646, 1.91305, 0.570145, 1.396101
0.645, 1.944789, 0.572586, 1.425398
0.643, 1.965541, 0.571366, 1.447371
0.641, 1.988734, 0.571366, 1.470564
0.639, 2.01681, 0.571366, 1.49864
0.637, 2.038783, 0.568924, 1.523054
0.635, 2.070521, 0.570145, 1.553572
0.633, 2.091273, 0.567704, 1.576765
0.631, 2.113246, 0.568924, 1.597517
0.629, 2.13888, 0.568924, 1.623152
0.627, 2.168177, 0.570145, 1.651228
0.625, 2.191371, 0.568924, 1.675642
0.623, 2.218226, 0.566483, 1.704939
0.621, 2.243861, 0.567704, 1.729353
0.619, 2.260951, 0.566483, 1.747664
0.617, 2.290248, 0.566483, 1.776961
0.615, 2.313441, 0.566483, 1.800154
0.613, 2.340297, 0.566483, 1.82701
0.611, 2.365931, 0.566483, 1.852644
0.609, 2.383021, 0.564041, 1.872176
0.607, 2.412318, 0.565262, 1.900252
0.605, 2.436732, 0.565262, 1.924666
0.604, 2.463588, 0.564041, 1.952742
0.602, 2.488002, 0.565262, 1.975935
0.6, 2.517298, 0.564041, 2.006453
0.598, 2.535609, 0.565262, 2.023543
0.596, 2.561244, 0.564041, 2.050398
0.594, 2.590541, 0.564041, 2.079695
0.592, 2.613734, 0.564041, 2.102889
0.59, 2.640589, 0.562821, 2.130965
0.588, 2.656459, 0.5616, 2.148055
0.586, 2.685755, 0.564041, 2.17491
0.584, 2.71139, 0.562821, 2.201766
0.582, 2.735804, 0.562821, 2.22618
0.58, 2.76266, 0.5616, 2.254256
0.578, 2.782191, 0.5616, 2.273787
0.576, 2.809047, 0.5616, 2.300642
0.574, 2.835902, 0.560379, 2.328719
0.572, 2.860316, 0.559159, 2.354353
0.57, 2.889613, 0.560379, 2.38243
0.568, 2.910365, 0.560379, 2.403182
0.566, 2.934779, 0.559159, 2.428816
0.564, 2.956752, 0.559159, 2.450789
0.563, 2.986048, 0.560379, 2.478865
0.561, 3.010463, 0.560379, 2.503279
0.559, 3.036097, 0.560379, 2.528914
0.557, 3.055629, 0.559159, 2.549666
0.555, 3.081263, 0.559159, 2.575301
0.553, 3.104457, 0.557938, 2.599715
0.551, 3.131312, 0.556717, 2.627791
0.549, 3.156947, 0.556717, 2.653426
0.547, 3.183802, 0.559159, 2.67784
0.545, 3.202113, 0.556717, 2.698592
0.543, 3.228968, 0.557938, 2.724226
0.541, 3.254603, 0.559159, 2.748641
0.539, 3.281459, 0.559159, 2.775496
0.537, 3.310755, 0.560379, 2.803572
0.535, 3.326625, 0.557938, 2.821883
0.533, 3.354701, 0.559159, 2.848738
0.531, 3.379115, 0.557938, 2.874373
0.529, 3.403529, 0.557938, 2.898787
0.527, 3.429164, 0.556717, 2.925642
0.525, 3.449916, 0.557938, 2.945174
0.523, 3.473109, 0.556717, 2.969588
0.521, 3.499964, 0.557938, 2.995223
0.52, 3.525599, 0.555497, 3.023299
0.518, 3.552455, 0.559159, 3.046492
0.516, 3.57931, 0.556717, 3.075789
0.514, 3.598841, 0.556717, 3.09532
0.512, 3.622035, 0.555497, 3.119734
0.51, 3.650111, 0.555497, 3.14781
0.508, 3.674525, 0.556717, 3.171004
0.506, 3.702601, 0.557938, 3.197859
0.504, 3.722132, 0.556717, 3.218611
0.502, 3.741664, 0.555497, 3.239363
0.5, 3.711146, 0.555497, 3.208846
0.498, 3.68307, 0.554276, 3.18199
0.496, 3.653773, 0.554276, 3.152693
0.494, 3.620814, 0.553055, 3.120955
0.492, 3.598841, 0.553055, 3.098982
0.49, 3.568324, 0.551834, 3.069685
0.488, 3.539027, 0.550614, 3.041609
0.486, 3.512172, 0.554276, 3.011092
0.484, 3.481654, 0.551834, 2.983016
0.482, 3.462123, 0.550614, 2.964705
0.48, 3.429164, 0.550614, 2.931746
0.479, 3.402308, 0.549393, 2.906111
0.477, 3.369349, 0.549393, 2.873152
0.475, 3.343714, 0.549393, 2.847517
0.473, 3.320521, 0.548172, 2.825545
0.471, 3.291224, 0.546952, 2.797469
0.469, 3.263148, 0.546952, 2.769392
0.467, 3.23141, 0.546952, 2.737654
0.465, 3.205775, 0.548172, 2.710799
0.463, 3.177699, 0.546952, 2.683943
0.461, 3.153285, 0.54451, 2.661971
0.459, 3.128871, 0.545731, 2.636336
0.457, 3.097132, 0.543289, 2.607039
0.455, 3.070277, 0.54451, 2.578963
0.453, 3.038539, 0.543289, 2.548445
0.451, 3.020228, 0.543289, 2.530135
0.449, 2.989711, 0.543289, 2.499617
0.447, 2.961634, 0.542069, 2.472762
0.445, 2.933558, 0.543289, 2.443465
0.443, 2.903041, 0.540848, 2.415389
0.441, 2.874964, 0.540848, 2.387312
0.439, 2.855433, 0.542069, 2.36656
0.438, 2.824916, 0.539627, 2.338484
0.436, 2.79806, 0.539627, 2.311629
0.434, 2.768763, 0.538407, 2.283553
0.432, 2.741908, 0.539627, 2.255476
0.43, 2.718714, 0.538407, 2.233504
0.428, 2.690638, 0.534745, 2.20909
0.426, 2.657679, 0.534745, 2.176131
0.424, 2.633265, 0.534745, 2.151717
0.422, 2.601527, 0.534745, 2.119978
0.42, 2.584437, 0.534745, 2.102889
0.418, 2.556361, 0.533524, 2.076033
0.416, 2.528285, 0.534745, 2.046736
0.414, 2.50265, 0.533524, 2.022322
0.412, 2.473353, 0.533524, 1.993025
0.41, 2.447718, 0.533524, 1.96739
0.408, 2.424525, 0.532303, 1.945418
0.406, 2.39767, 0.533524, 1.917342
0.404, 2.369593, 0.531082, 1.891707
0.402, 2.339076, 0.531082, 1.861189
0.4, 2.313441, 0.531082, 1.835554
0.398, 2.289027, 0.529862, 1.812361
0.396, 2.264613, 0.529862, 1.787947
0.395, 2.237757, 0.528641, 1.762312
0.393, 2.208461, 0.52742, 1.734236
0.391, 2.180384, 0.528641, 1.704939
0.389, 2.153529, 0.52742, 1.679304
0.387, 2.132777, 0.52742, 1.658553
0.385, 2.10348, 0.5262, 1.630476
0.383, 2.076625, 0.5262, 1.603621
0.381, 2.049769, 0.5262, 1.576765
0.379, 2.020472, 0.523758, 1.54991
0.377, 2.002162, 0.523758, 1.531599
0.375, 1.974086, 0.524979, 1.502303
0.373, 1.950892, 0.523758, 1.48033
0.371, 1.922816, 0.5262, 1.449812
0.369, 1.898402, 0.523758, 1.42784
0.367, 1.87765, 0.522538, 1.408308
0.365, 1.849574, 0.522538, 1.380232
0.363, 1.823939, 0.521317, 1.355818
0.361, 1.792201, 0.522538, 1.322859
0.359, 1.765345, 0.520096, 1.298445
0.357, 1.73849, 0.520096, 1.27159
0.355, 1.714076, 0.516434, 1.250838
0.354, 1.688441, 0.517655, 1.223982
0.352, 1.657923, 0.513993, 1.197127
0.35, 1.628627, 0.512772, 1.169051
0.348, 1.605433, 0.515213, 1.143416
0.346, 1.583461, 0.513993, 1.122664
0.344, 1.559047, 0.512772, 1.09947
0.342, 1.52975, 0.512772, 1.070174
0.34, 1.505336, 0.511551, 1.04698
0.338, 1.477259, 0.511551, 1.018904
0.336, 1.457728, 0.50911, 1.001814
0.334, 1.428431, 0.50911, 0.972517
0.332, 1.402797, 0.507889, 0.948103
0.33, 1.378382, 0.51033, 0.921248
0.328, 1.351527, 0.506668, 0.898054
0.326, 1.325892, 0.507889, 0.871199
0.324, 1.30392, 0.507889, 0.849226
0.322, 1.278285, 0.505448, 0.826033
0.32, 1.251429, 0.506668, 0.797957
0.318, 1.223353, 0.504227, 0.772322
0.316, 1.196498, 0.501786, 0.747908
0.314, 1.175746, 0.501786, 0.727156
0.313, 1.146449, 0.500565, 0.69908
0.311, 1.120814, 0.500565, 0.673445
0.309, 1.095179, 0.498123, 0.650252
0.307, 1.068324, 0.498123, 0.623396
0.305, 1.041468, 0.495682, 0.598982
0.303, 1.023158, 0.495682, 0.580672
0.301, 0.990199, 0.494461, 0.548933
0.299, 0.967005, 0.49202, 0.528181
0.297, 0.937709, 0.490799, 0.500105
0.295, 0.913295, 0.490799, 0.475691
0.293, 0.891322, 0.489579, 0.454939
0.291, 0.864466, 0.489579, 0.428084
0.289, 0.838832, 0.485916, 0.406111
0.287, 0.810755, 0.485916, 0.378035
0.285, 0.788783, 0.485916, 0.356062
0.283, 0.76681, 0.483475, 0.336531
0.281, 0.741175, 0.481034, 0.313338
0.279, 0.715541, 0.479813, 0.288924
0.277, 0.689906, 0.478592, 0.26451
0.275, 0.664271, 0.476151, 0.241316
0.273, 0.634974, 0.473709, 0.214461
0.271, 0.617884, 0.472489, 0.198592
0.27, 0.588588, 0.470047, 0.171736
0.268, 0.565394, 0.467606, 0.150984
0.266, 0.536097, 0.463944, 0.125349
0.264, 0.509242, 0.461502, 0.100935
0.262, 0.492152, 0.45784, 0.087508
0.26, 0.462855, 0.452957, 0.063094
0.258, 0.43722, 0.448075, 0.042342
0.256, 0.410365, 0.441971, 0.02159
0.254, 0.379847, 0.433426, -0.000383
0.252, 0.356654, 0.424881, -0.015031
0.25, 0.334681, 0.416336, -0.028459
0.248, 0.310267, 0.404129, -0.040666
0.246, 0.27975, 0.384598, -0.051653
0.244, 0.254115, 0.365067, -0.057756
0.242, 0.230922, 0.338211, -0.054094
0.24, 0.21017, 0.321122, -0.057756
0.238, 0.180873, 0.290604, -0.056535
0.236, 0.156459, 0.263748, -0.054094
0.234, 0.130824, 0.238114, -0.054094
0.232, 0.102748, 0.207596, -0.051653
0.23, 0.084437, 0.186844, -0.049211
0.229, 0.057582, 0.157547, -0.04677
0.227, 0.029505, 0.133133, -0.050432
0.225, 0.006312, 0.102616, -0.043108
0.223, -0.024205, 0.070877, -0.041887
0.221, -0.047399, 0.046463, -0.040666
0.219, -0.070592, 0.02327, -0.040666
0.217, -0.093786, 0.000077, -0.040666
0.215, -0.121862, -0.02922, -0.039445
0.213, -0.149938, -0.058517, -0.038225
0.211, -0.178014, -0.086593, -0.038225
0.209, -0.198766, -0.108566, -0.037004
0.207, -0.221959, -0.13298, -0.035783
0.205, -0.247594, -0.161056, -0.033342
0.203, -0.276891, -0.191574, -0.032121
0.201, -0.301305, -0.218429, -0.02968
0.199, -0.331823, -0.251388, -0.027238
0.197, -0.347692, -0.267257, -0.027238
0.195, -0.370885, -0.291671, -0.026018
0.193, -0.394078, -0.316086, -0.024797
0.191, -0.418493, -0.3405, -0.024797
0.189, -0.446569, -0.367355, -0.026018
0.188, -0.463659, -0.386886, -0.023576
0.186, -0.490514, -0.412521, -0.024797
0.184, -0.511266, -0.439377, -0.018694
0.182, -0.540563, -0.467453, -0.019914
0.18, -0.563756, -0.491867, -0.018694
0.178, -0.583287, -0.513839, -0.016252
0.176, -0.606481, -0.538253, -0.015031
0.174, -0.632116, -0.562668, -0.016252
0.172, -0.65775, -0.589523, -0.015031
0.17, -0.682164, -0.615158, -0.013811
0.168, -0.706578, -0.642013, -0.011369
0.166, -0.724889, -0.661545, -0.010149
0.164, -0.754186, -0.690841, -0.010149
0.162, -0.785924, -0.7238, -0.008928
0.16, -0.810338, -0.749435, -0.007707
0.158, -0.851842, -0.79216, -0.006487
0.156, -0.868932, -0.80925, -0.006487
0.154, -0.89945, -0.842209, -0.004045
0.152, -0.918981, -0.862961, -0.002824
0.15, -0.943395, -0.887375, -0.002824
0.148, -0.967809, -0.911789, -0.002824
0.146, -0.98734, -0.933761, -0.000383
0.145, -1.011754, -0.958175, -0.000383
0.143, -1.034948, -0.981369, -0.000383
0.141, -1.061803, -1.010666, 0.002058
0.139, -1.088659, -1.03508, -0.000383
0.137, -1.113073, -1.061935, 0.002058
0.135, -1.133825, -1.082687, 0.002058
0.133, -1.159459, -1.110763, 0.0045
0.131, -1.188756, -1.138839, 0.003279
0.129, -1.210729, -1.162033, 0.0045
0.127, -1.237584, -1.188888, 0.0045
0.125, -1.257116, -1.20964, 0.00572
0.123, -1.28275, -1.237716, 0.008162
0.121, -1.313268, -1.268234, 0.008162
0.119, -1.341344, -1.297531, 0.009383
0.117, -1.364537, -1.320724, 0.009383
0.115, -1.393834, -1.34758, 0.006941
0.113, -1.408483, -1.36589, 0.010603
0.111, -1.436559, -1.395187, 0.011824
0.109, -1.462194, -1.41838, 0.009383
0.107, -1.487828, -1.447677, 0.013045
0.105, -1.509801, -1.470871, 0.014265
0.104, -1.531774, -1.491623, 0.013045
0.102, -1.552526, -1.516037, 0.016707
0.1, -1.579381, -1.544113, 0.017928
0.098, -1.605016, -1.567306, 0.015486
0.096, -1.633092, -1.594162, 0.014265
0.094, -1.658727, -1.622238, 0.016707
0.092, -1.677037, -1.639328, 0.015486
0.09, -1.709996, -1.675949, 0.019148
0.088, -1.731969, -1.697921, 0.019148
0.086, -1.771032, -1.734542, 0.016707
0.084, -1.788121, -1.755294, 0.020369
0.082, -1.808873, -1.776046, 0.020369
0.08, -1.834508, -1.80046, 0.019148
0.078, -1.858922, -1.824875, 0.019148
0.076, -1.882116, -1.85173, 0.02281
0.074, -1.90775, -1.876144, 0.02159
0.072, -1.929723, -1.900558, 0.024031
0.07, -1.954137, -1.922531, 0.02159
0.068, -1.97733, -1.950607, 0.026472
0.066, -2.006627, -1.978683, 0.025252
0.064, -2.029821, -2.003097, 0.026472
0.063, -2.054235, -2.027511, 0.026472
0.061, -2.072545, -2.044601, 0.025252
0.059, -2.096959, -2.071457, 0.027693
0.057, -2.127477, -2.099533, 0.025252
0.055, -2.154332, -2.12883, 0.027693
0.053, -2.181188, -2.156906, 0.028914
0.051, -2.208043, -2.182541, 0.027693
0.049, -2.231237, -2.205734, 0.027693
0.047, -2.258092, -2.23381, 0.028914
0.045, -2.281286, -2.257004, 0.028914
0.043, -2.309362, -2.28508, 0.028914
0.041, -2.331334, -2.307052, 0.028914
0.039, -2.353307, -2.330246, 0.030135
0.037, -2.377721, -2.35466, 0.030135
0.035, -2.404577, -2.382736, 0.031355
0.033, -2.430211, -2.40715, 0.030135
0.031, -2.454625, -2.432785, 0.031355
0.029, -2.474157, -2.453537, 0.032576
0.027, -2.498571, -2.477951, 0.032576
0.025, -2.524205, -2.504806, 0.033797
0.023, -2.54862, -2.530441, 0.035017
0.021, -2.574254, -2.557297, 0.036238
0.02, -2.598668, -2.575607, 0.030135
0.018, -2.616979, -2.59758, 0.033797
0.016, -2.642614, -2.624435, 0.035017
0.014, -2.663366, -2.645187, 0.035017
0.012, -2.682897, -2.665939, 0.036238
0.01, -2.70609, -2.687912, 0.035017
0.008, -2.720739, -2.705002, 0.037459
0.006, -2.742711, -2.724533, 0.035017
0.004, -2.759801, -2.742843, 0.036238
0.002, -2.77445, -2.756271, 0.035017
0, -2.773229, -2.75383, 0.033797
-0.002, -2.753698, -2.739181, 0.03868
-0.004, -2.729284, -2.712326, 0.036238
-0.006, -2.698766, -2.681808, 0.036238
-0.008, -2.67069, -2.652511, 0.035017
-0.01, -2.63651, -2.620773, 0.037459
-0.012, -2.609655, -2.592697, 0.036238
-0.014, -2.58402, -2.567062, 0.036238
-0.016, -2.552282, -2.536545, 0.037459
-0.018, -2.527868, -2.508468, 0.033797
-0.02, -2.498571, -2.480392, 0.035017
-0.021, -2.471715, -2.453537, 0.035017
-0.023, -2.448522, -2.429123, 0.033797
-0.025, -2.419225, -2.401047, 0.035017
-0.027, -2.387487, -2.368088, 0.033797
-0.029, -2.35819, -2.33757, 0.032576
-0.031, -2.333776, -2.311935, 0.031355
-0.033, -2.30692, -2.2863, 0.032576
-0.035, -2.283727, -2.261886, 0.031355
-0.037, -2.249547, -2.228927, 0.032576
-0.039, -2.221471, -2.202072, 0.033797
-0.041, -2.192174, -2.171554, 0.032576
-0.043, -2.161657, -2.142257, 0.033797
-0.045, -2.142125, -2.119064, 0.030135
-0.047, -2.11527, -2.093429, 0.031355
-0.049, -2.085973, -2.064132, 0.031355
-0.051, -2.057897, -2.034836, 0.030135
-0.053, -2.0286, -2.004318, 0.028914
-0.055, -2.006627, -1.983566, 0.030135
-0.057, -1.97611, -1.951828, 0.028914
-0.059, -1.948034, -1.923751, 0.028914
-0.061, -1.917516, -1.895675, 0.031355
-0.063, -1.891881, -1.867599, 0.028914
-0.064, -1.865026, -1.841964, 0.030135
-0.066, -1.843053, -1.81755, 0.027693
-0.068, -1.817418, -1.791916, 0.027693
-0.07, -1.784459, -1.760177, 0.028914
-0.072, -1.760045, -1.733322, 0.026472
-0.074, -1.727086, -1.702804, 0.028914
-0.076, -1.708776, -1.683273, 0.027693
-0.078, -1.675817, -1.651535, 0.028914
-0.08, -1.653844, -1.627121, 0.026472
-0.082, -1.620885, -1.592941, 0.025252
-0.084, -1.59403, -1.568527, 0.027693
-0.086, -1.57694, -1.547775, 0.024031
-0.088, -1.545202, -1.518478, 0.026472
-0.09, -1.517125, -1.491623, 0.027693
-0.092, -1.489049, -1.461105, 0.025252
-0.094, -1.460973, -1.431808, 0.024031
-0.096, -1.434118, -1.403732, 0.02281
-0.098, -1.415807, -1.387863, 0.025252
-0.1, -1.384069, -1.357345, 0.026472
-0.102, -1.3682, -1.339035, 0.024031
-0.104, -1.337682, -1.308517, 0.024031
-0.105, -1.308385, -1.27922, 0.024031
-0.107, -1.288854, -1.259689, 0.024031
-0.109, -1.259557, -1.230392, 0.024031
-0.111, -1.229039, -1.201095, 0.025252
-0.113, -1.200963, -1.171798, 0.024031
-0.115, -1.171666, -1.141281, 0.02281
-0.117, -1.147252, -1.118087, 0.024031
-0.119, -1.124059, -1.093673, 0.02281
-0.121, -1.095983, -1.064376, 0.02159
-0.123, -1.069127, -1.038742, 0.02281
-0.125, -1.03983, -1.008224, 0.02159
-0.127, -1.011754, -0.982589, 0.024031
-0.129, -0.989782, -0.956955, 0.020369
-0.131, -0.964147, -0.934982, 0.024031
-0.133, -0.936071, -0.905685, 0.02281
-0.135, -0.909215, -0.88005, 0.024031
-0.137, -0.88236, -0.850753, 0.02159
-0.139, -0.862828, -0.832443, 0.02281
-0.141, -0.837194, -0.803146, 0.019148
-0.143, -0.809118, -0.77507, 0.019148
-0.145, -0.779821, -0.746994, 0.020369
-0.146, -0.754186, -0.720138, 0.019148
-0.148, -0.723668, -0.690841, 0.020369
-0.15, -0.704137, -0.670089, 0.019148
-0.152, -0.680944, -0.648117, 0.020369
-0.154, -0.651647, -0.61882, 0.020369
-0.156, -0.632116, -0.598068, 0.019148
-0.158, -0.60526, -0.572433, 0.020369
-0.16, -0.580846, -0.548019, 0.020369
-0.162, -0.556432, -0.522384, 0.019148
-0.164, -0.527135, -0.491867, 0.017928
-0.166, -0.496618, -0.463791, 0.020369
-0.168, -0.470983, -0.436935, 0.019148
-0.17, -0.445348, -0.408859, 0.016707
-0.172, -0.422155, -0.385666, 0.016707
-0.174, -0.397741, -0.362472, 0.017928
-0.176, -0.367223, -0.331955, 0.017928
-0.178, -0.342809, -0.307541, 0.017928
-0.18, -0.314733, -0.275802, 0.014265
-0.182, -0.291539, -0.257492, 0.019148
-0.184, -0.262243, -0.228195, 0.019148
-0.186, -0.237828, -0.20256, 0.017928
-0.188, -0.210973, -0.175705, 0.017928
-0.189, -0.185338, -0.151291, 0.019148
-0.191, -0.165807, -0.129318, 0.016707
-0.193, -0.147496, -0.112228, 0.017928
-0.195, -0.121862, -0.087814, 0.019148
-0.197, -0.104772, -0.069503, 0.017928
-0.199, -0.071813, -0.035324, 0.016707
-0.201, -0.04862, -0.015793, 0.020369
-0.203, -0.022985, 0.009842, 0.020369
-0.205, 0.000209, 0.034256, 0.019148
-0.207, 0.025843, 0.061112, 0.017928
-0.209, 0.05514, 0.090409, 0.017928
-0.211, 0.077113, 0.113602, 0.016707
-0.213, 0.099086, 0.135575, 0.016707
-0.215, 0.1235, 0.161209, 0.015486
-0.217, 0.151576, 0.188065, 0.016707
-0.219, 0.178431, 0.2137, 0.017928
-0.221, 0.207728, 0.242997, 0.017928
-0.223, 0.246791, 0.28328, 0.016707
-0.225, 0.256556, 0.293045, 0.016707
-0.227, 0.288295, 0.324784, 0.016707
