TIME ms, IN1, IN2, MATH
0.912, -1.465571, -1.453572, 0.051419
0.91, -1.435053, -1.423055, 0.051419
0.908, -1.41186, -1.394978, 0.046537
0.906, -1.383784, -1.368123, 0.047757
0.904, -1.363032, -1.34493, 0.045316
0.902, -1.336176, -1.315633, 0.042875
0.9, -1.309321, -1.286336, 0.040433
0.898, -1.283686, -1.261922, 0.041654
0.896, -1.25561, -1.228963, 0.036771
0.895, -1.234858, -1.209432, 0.037992
0.893, -1.209223, -1.181355, 0.03555
0.891, -1.184809, -1.156941, 0.03555
0.889, -1.155512, -1.126424, 0.034329
0.887, -1.131098, -1.099568, 0.031888
0.885, -1.10058, -1.06783, 0.030667
0.883, -1.079829, -1.047078, 0.030667
0.881, -1.050532, -1.01534, 0.028226
0.879, -1.026118, -0.989705, 0.027005
0.877, -1.000483, -0.96285, 0.025785
0.875, -0.974848, -0.937215, 0.025785
0.873, -0.9602, -0.917684, 0.020902
0.871, -0.934565, -0.89449, 0.023343
0.869, -0.907709, -0.863973, 0.019681
0.867, -0.878412, -0.837117, 0.022123
0.865, -0.850336, -0.804158, 0.01724
0.863, -0.824701, -0.778523, 0.01724
0.861, -0.802729, -0.757771, 0.01846
0.859, -0.778315, -0.729695, 0.014798
0.857, -0.753901, -0.705281, 0.014798
0.855, -0.727045, -0.677205, 0.013578
0.854, -0.697748, -0.646687, 0.012357
0.852, -0.678217, -0.625935, 0.011136
0.85, -0.650141, -0.59908, 0.012357
0.848, -0.625727, -0.573445, 0.011136
0.846, -0.601313, -0.54659, 0.008695
0.844, -0.575678, -0.519734, 0.007474
0.842, -0.557368, -0.500203, 0.006253
0.84, -0.528071, -0.470906, 0.006253
0.838, -0.499994, -0.44283, 0.006253
0.836, -0.47436, -0.414754, 0.003812
0.834, -0.448725, -0.389119, 0.003812
0.832, -0.420649, -0.361043, 0.003812
0.83, -0.403559, -0.343953, 0.003812
0.828, -0.379145, -0.315877, 0.00015
0.826, -0.354731, -0.292684, 0.001371
0.824, -0.330317, -0.267049, 0.00015
0.822, -0.304682, -0.238973, -0.002291
0.82, -0.28393, -0.218221, -0.002291
0.818, -0.258295, -0.191365, -0.003512
0.816, -0.23144, -0.16451, -0.003512
0.814, -0.202143, -0.135213, -0.003512
0.813, -0.176508, -0.108357, -0.004733
0.811, -0.152094, -0.081502, -0.007174
0.809, -0.132563, -0.059529, -0.009616
0.807, -0.102045, -0.030232, -0.008395
0.805, -0.07641, -0.007039, -0.005954
0.803, -0.056879, 0.016154, -0.009616
0.801, -0.034907, 0.039348, -0.010836
0.799, -0.011713, 0.0601, -0.008395
0.797, 0.010259, 0.085734, -0.012057
0.795, 0.039556, 0.116252, -0.013278
0.793, 0.067632, 0.143107, -0.012057
0.791, 0.094488, 0.171184, -0.013278
0.789, 0.11524, 0.193156, -0.014498
0.787, 0.142095, 0.221232, -0.015719
0.785, 0.16773, 0.248088, -0.01694
0.783, 0.189703, 0.271281, -0.018161
0.781, 0.217779, 0.298137, -0.01694
0.779, 0.239752, 0.32133, -0.018161
0.777, 0.260504, 0.340861, -0.01694
0.775, 0.284918, 0.370158, -0.021823
0.773, 0.310552, 0.393352, -0.019381
0.771, 0.337408, 0.422648, -0.021823
0.77, 0.365484, 0.450725, -0.021823
0.768, 0.383795, 0.467815, -0.020602
0.766, 0.408209, 0.49467, -0.023043
0.764, 0.436285, 0.519084, -0.019381
0.762, 0.46192, 0.539836, -0.014498
0.76, 0.489996, 0.559367, -0.005954
0.758, 0.510748, 0.570354, 0.003812
0.756, 0.530279, 0.578898, 0.014798
0.754, 0.557134, 0.587443, 0.033109
0.752, 0.582769, 0.592326, 0.053861
0.75, 0.608404, 0.597209, 0.074613
0.748, 0.635259, 0.602092, 0.096585
0.746, 0.656011, 0.603313, 0.116117
0.744, 0.679205, 0.605754, 0.136869
0.742, 0.70484, 0.606975, 0.161283
0.74, 0.731695, 0.606975, 0.188138
0.738, 0.756109, 0.611857, 0.207669
0.736, 0.77442, 0.610637, 0.227201
0.734, 0.801275, 0.610637, 0.254056
0.732, 0.82691, 0.611857, 0.27847
0.73, 0.851324, 0.610637, 0.304105
0.729, 0.878179, 0.610637, 0.33096
0.727, 0.903814, 0.609416, 0.357816
0.725, 0.920904, 0.609416, 0.374906
0.723, 0.946539, 0.609416, 0.400541
0.721, 0.973394, 0.609416, 0.427396
0.719, 0.999029, 0.610637, 0.45181
0.717, 1.025884, 0.610637, 0.478665
0.715, 1.044195, 0.608195, 0.499417
0.713, 1.067388, 0.609416, 0.52139
0.711, 1.090582, 0.606975, 0.547025
0.709, 1.119879, 0.609416, 0.57388
0.707, 1.146734, 0.608195, 0.601956
0.705, 1.17481, 0.606975, 0.631253
0.703, 1.193121, 0.608195, 0.648343
0.701, 1.216314, 0.605754, 0.673978
0.699, 1.24439, 0.603313, 0.704496
0.697, 1.267584, 0.605754, 0.725248
0.695, 1.29566, 0.603313, 0.755765
0.693, 1.31275, 0.603313, 0.772855
0.691, 1.335943, 0.602092, 0.797269
0.689, 1.364019, 0.602092, 0.825345
0.688, 1.389654, 0.602092, 0.85098
0.686, 1.420171, 0.602092, 0.881498
0.684, 1.440923, 0.602092, 0.90225
0.682, 1.464117, 0.602092, 0.925443
0.68, 1.486089, 0.59965, 0.949857
0.678, 1.509283, 0.597209, 0.975492
0.676, 1.53858, 0.59843, 1.003568
0.674, 1.560552, 0.595988, 1.027982
0.672, 1.578863, 0.595988, 1.046293
0.67, 1.60816, 0.595988, 1.075589
0.668, 1.628912, 0.592326, 1.100003
0.666, 1.654546, 0.594768, 1.123197
0.664, 1.678961, 0.593547, 1.148832
0.662, 1.700933, 0.593547, 1.170804
0.66, 1.726568, 0.593547, 1.196439
0.658, 1.750982, 0.592326, 1.222074
0.656, 1.775396, 0.592326, 1.246488
0.654, 1.802252, 0.591106, 1.274564
0.652, 1.829107, 0.593547, 1.298978
0.65, 1.85108, 0.592326, 1.322171
0.648, 1.876714, 0.592326, 1.347806
0.646, 1.902349, 0.589885, 1.375882
0.645, 1.926763, 0.591106, 1.399076
0.643, 1.952398, 0.587443, 1.428373
0.641, 1.970709, 0.589885, 1.444242
0.639, 1.997564, 0.589885, 1.471097
0.637, 2.023199, 0.588664, 1.497953
0.635, 2.048834, 0.588664, 1.523587
0.633, 2.072027, 0.587443, 1.548002
0.631, 2.091558, 0.586223, 1.568753
0.629, 2.115972, 0.583781, 1.595609
0.627, 2.141607, 0.583781, 1.621244
0.625, 2.166021, 0.583781, 1.645658
0.623, 2.187994, 0.578898, 1.672513
0.621, 2.213629, 0.580119, 1.696927
0.619, 2.23316, 0.580119, 1.716459
0.617, 2.258795, 0.580119, 1.742093
0.615, 2.284429, 0.580119, 1.767728
0.613, 2.311285, 0.58134, 1.793363
0.611, 2.33814, 0.578898, 1.82266
0.609, 2.358892, 0.580119, 1.842191
0.607, 2.383306, 0.578898, 1.867826
0.605, 2.4065, 0.578898, 1.891019
0.604, 2.432134, 0.578898, 1.916654
0.602, 2.454107, 0.578898, 1.938627
0.6, 2.480963, 0.577678, 1.966703
0.598, 2.500494, 0.577678, 1.986234
0.596, 2.526129, 0.577678, 2.011869
0.594, 2.555425, 0.577678, 2.041166
0.592, 2.582281, 0.577678, 2.068021
0.59, 2.605474, 0.578898, 2.089994
0.588, 2.627447, 0.576457, 2.114408
0.586, 2.64942, 0.576457, 2.13638
0.584, 2.676275, 0.575236, 2.164457
0.582, 2.699468, 0.574016, 2.188871
0.58, 2.722662, 0.572795, 2.213285
0.578, 2.740972, 0.574016, 2.230375
0.576, 2.765386, 0.572795, 2.256009
0.574, 2.792242, 0.571574, 2.284086
0.572, 2.816656, 0.571574, 2.3085
0.57, 2.843511, 0.572795, 2.334134
0.568, 2.867925, 0.571574, 2.359769
0.566, 2.888677, 0.571574, 2.380521
0.564, 2.916754, 0.572795, 2.407377
0.563, 2.941168, 0.571574, 2.433011
0.561, 2.966802, 0.571574, 2.458646
0.559, 2.992437, 0.571574, 2.484281
0.557, 3.009527, 0.569133, 2.503812
0.555, 3.033941, 0.569133, 2.528226
0.553, 3.059576, 0.569133, 2.553861
0.551, 3.085211, 0.567912, 2.580716
0.549, 3.112066, 0.570354, 2.60513
0.547, 3.138921, 0.569133, 2.633207
0.545, 3.159673, 0.569133, 2.653959
0.543, 3.182867, 0.569133, 2.677152
0.541, 3.207281, 0.570354, 2.700345
0.539, 3.232916, 0.569133, 2.727201
0.537, 3.259771, 0.569133, 2.754056
0.535, 3.27442, 0.567912, 2.769925
0.533, 3.296392, 0.56425, 2.79556
0.531, 3.324468, 0.566691, 2.821195
0.529, 3.350103, 0.565471, 2.84805
0.527, 3.378179, 0.565471, 2.876127
0.525, 3.394048, 0.565471, 2.891996
0.523, 3.419683, 0.566691, 2.91641
0.521, 3.442877, 0.565471, 2.940824
0.52, 3.469732, 0.565471, 2.967679
0.518, 3.495367, 0.565471, 2.993314
0.516, 3.51856, 0.56425, 3.017728
0.514, 3.540533, 0.563029, 3.040921
0.512, 3.566168, 0.565471, 3.064115
0.51, 3.593023, 0.565471, 3.09097
0.508, 3.619879, 0.566691, 3.116605
0.506, 3.643072, 0.565471, 3.141019
0.504, 3.662603, 0.565471, 3.16055
0.502, 3.687017, 0.563029, 3.187406
0.5, 3.680914, 0.56425, 3.180082
0.498, 3.654058, 0.561809, 3.155668
0.496, 3.625982, 0.563029, 3.126371
0.494, 3.600347, 0.563029, 3.100736
0.492, 3.579595, 0.561809, 3.081205
0.49, 3.550298, 0.560588, 3.053128
0.488, 3.522222, 0.560588, 3.025052
0.486, 3.490484, 0.558147, 2.995755
0.484, 3.463629, 0.556926, 2.970121
0.482, 3.442877, 0.556926, 2.949369
0.48, 3.417242, 0.559367, 2.921293
0.479, 3.386724, 0.556926, 2.893216
0.477, 3.358648, 0.554484, 2.867582
0.475, 3.333013, 0.554484, 2.841947
0.473, 3.30982, 0.554484, 2.818753
0.471, 3.279302, 0.552043, 2.790677
0.469, 3.253668, 0.553264, 2.763822
0.467, 3.224371, 0.553264, 2.734525
0.465, 3.199957, 0.553264, 2.710111
0.463, 3.17188, 0.550822, 2.684476
0.461, 3.152349, 0.554484, 2.661283
0.459, 3.126714, 0.552043, 2.638089
0.457, 3.097418, 0.550822, 2.610013
0.455, 3.070562, 0.549602, 2.584378
0.453, 3.041265, 0.550822, 2.553861
0.451, 3.021734, 0.549602, 2.53555
0.449, 2.994879, 0.548381, 2.509916
0.447, 2.968023, 0.549602, 2.481839
0.445, 2.939947, 0.548381, 2.454984
0.443, 2.911871, 0.548381, 2.426908
0.441, 2.885015, 0.54594, 2.402494
0.439, 2.865484, 0.54594, 2.382962
0.438, 2.833746, 0.544719, 2.352445
0.436, 2.809332, 0.543498, 2.329252
0.434, 2.782476, 0.544719, 2.301175
0.432, 2.7544, 0.543498, 2.27432
0.43, 2.734869, 0.543498, 2.254789
0.428, 2.706793, 0.542277, 2.227933
0.426, 2.678716, 0.541057, 2.201078
0.424, 2.64942, 0.539836, 2.173002
0.422, 2.625005, 0.541057, 2.147367
0.42, 2.603033, 0.541057, 2.125394
0.418, 2.579839, 0.541057, 2.102201
0.416, 2.551763, 0.541057, 2.074125
0.414, 2.527349, 0.539836, 2.050931
0.412, 2.499273, 0.541057, 2.021634
0.41, 2.471197, 0.541057, 1.993558
0.408, 2.450445, 0.538615, 1.975248
0.406, 2.423589, 0.537395, 1.949613
0.404, 2.393072, 0.534953, 1.921537
0.402, 2.367437, 0.533732, 1.897123
0.4, 2.340582, 0.533732, 1.870267
0.398, 2.324713, 0.533732, 1.854398
0.396, 2.301519, 0.534953, 1.829984
0.395, 2.275884, 0.536174, 1.803128
0.393, 2.245367, 0.532512, 1.776273
0.391, 2.217291, 0.531291, 1.749418
0.389, 2.194097, 0.531291, 1.726224
0.387, 2.170904, 0.531291, 1.703031
0.385, 2.144048, 0.531291, 1.676175
0.383, 2.117193, 0.52885, 1.651761
0.381, 2.087896, 0.53007, 1.621244
0.379, 2.062261, 0.52885, 1.59683
0.377, 2.040289, 0.526408, 1.577298
0.375, 2.017095, 0.527629, 1.552884
0.373, 1.996343, 0.52885, 1.530912
0.371, 1.963384, 0.527629, 1.499173
0.369, 1.940191, 0.527629, 1.47598
0.367, 1.919439, 0.527629, 1.455228
0.365, 1.890142, 0.523967, 1.429593
0.363, 1.865728, 0.523967, 1.405179
0.361, 1.836431, 0.523967, 1.375882
0.359, 1.812017, 0.522746, 1.352689
0.357, 1.785162, 0.522746, 1.325834
0.355, 1.766851, 0.522746, 1.307523
0.354, 1.741216, 0.522746, 1.281888
0.352, 1.719244, 0.521525, 1.261136
0.35, 1.693609, 0.521525, 1.235502
0.348, 1.666754, 0.520305, 1.209867
0.346, 1.647222, 0.520305, 1.190336
0.344, 1.617925, 0.519084, 1.162259
0.342, 1.59107, 0.516643, 1.137845
0.34, 1.565435, 0.517863, 1.11099
0.338, 1.534918, 0.516643, 1.081693
0.336, 1.514166, 0.515422, 1.062162
0.334, 1.490972, 0.514201, 1.040189
0.332, 1.464117, 0.512981, 1.014554
0.33, 1.437261, 0.51176, 0.988919
0.328, 1.414068, 0.51176, 0.965726
0.326, 1.389654, 0.510539, 0.942533
0.324, 1.366461, 0.510539, 0.919339
0.322, 1.340826, 0.510539, 0.893705
0.32, 1.315191, 0.510539, 0.86807
0.318, 1.288336, 0.509318, 0.842435
0.316, 1.262701, 0.508098, 0.818021
0.314, 1.241949, 0.505656, 0.799711
0.313, 1.217535, 0.505656, 0.775296
0.311, 1.187017, 0.503215, 0.74722
0.309, 1.162603, 0.505656, 0.720365
0.307, 1.138189, 0.503215, 0.698392
0.305, 1.113775, 0.503215, 0.673978
0.303, 1.094244, 0.500773, 0.656888
0.301, 1.06983, 0.500773, 0.632474
0.299, 1.045416, 0.499553, 0.609281
0.297, 1.016119, 0.499553, 0.579984
0.295, 0.990484, 0.497111, 0.556791
0.293, 0.970953, 0.49467, 0.539701
0.291, 0.945318, 0.493449, 0.515287
0.289, 0.919683, 0.491008, 0.492093
0.287, 0.894049, 0.491008, 0.466459
0.285, 0.869634, 0.489787, 0.443265
0.283, 0.848882, 0.488566, 0.423734
0.281, 0.823248, 0.488566, 0.398099
0.279, 0.798834, 0.486125, 0.376126
0.277, 0.773199, 0.483684, 0.352933
0.275, 0.743902, 0.482463, 0.324857
0.273, 0.718267, 0.481242, 0.300443
0.271, 0.697515, 0.47758, 0.283353
0.27, 0.671881, 0.473918, 0.26138
0.268, 0.646246, 0.473918, 0.235746
0.266, 0.61939, 0.471477, 0.211332
0.264, 0.597418, 0.469035, 0.1918
0.262, 0.577886, 0.467815, 0.17349
0.26, 0.554693, 0.464152, 0.153959
0.258, 0.527838, 0.45927, 0.131986
0.256, 0.502203, 0.454387, 0.111234
0.254, 0.475347, 0.449504, 0.089261
0.252, 0.450933, 0.444621, 0.06973
0.25, 0.431402, 0.439738, 0.055082
0.248, 0.405767, 0.429973, 0.039212
0.246, 0.378912, 0.418986, 0.023343
0.244, 0.354498, 0.406779, 0.011136
0.242, 0.327642, 0.38969, 0.001371
0.24, 0.310552, 0.376262, -0.002291
0.238, 0.282476, 0.351848, -0.005954
0.236, 0.253179, 0.32133, -0.004733
0.234, 0.226324, 0.293254, -0.003512
0.232, 0.199468, 0.263957, -0.001071
0.23, 0.182379, 0.244426, 0.001371
0.229, 0.157965, 0.21757, 0.003812
0.227, 0.13355, 0.191936, 0.005033
0.225, 0.109136, 0.163859, 0.008695
0.223, 0.082281, 0.135783, 0.009916
0.221, 0.056646, 0.106486, 0.013578
0.219, 0.037115, 0.083293, 0.01724
0.217, 0.015142, 0.0601, 0.01846
0.215, -0.011713, 0.030803, 0.020902
0.213, -0.036127, 0.003947, 0.023343
0.211, -0.062983, -0.024129, 0.024564
0.209, -0.086176, -0.048543, 0.025785
0.207, -0.109369, -0.07784, 0.031888
0.205, -0.133784, -0.101033, 0.030668
0.203, -0.159418, -0.13033, 0.03433
0.201, -0.182612, -0.152303, 0.033109
0.199, -0.209467, -0.184041, 0.037992
0.197, -0.226557, -0.202352, 0.039212
0.195, -0.244868, -0.223103, 0.041654
0.193, -0.271723, -0.249959, 0.041654
0.191, -0.299799, -0.280477, 0.044095
0.189, -0.329096, -0.312215, 0.046537
0.188, -0.349848, -0.334187, 0.047757
0.186, -0.377924, -0.365926, 0.051419
0.184, -0.40478, -0.394002, 0.05264
0.182, -0.427973, -0.418416, 0.053861
0.18, -0.456049, -0.447713, 0.055082
0.178, -0.471918, -0.467244, 0.058744
0.176, -0.497553, -0.492879, 0.058744
0.174, -0.523188, -0.519734, 0.059964
0.172, -0.54516, -0.545369, 0.063627
0.17, -0.575678, -0.574666, 0.062406
0.168, -0.598871, -0.601521, 0.066068
0.166, -0.619623, -0.623494, 0.067289
0.164, -0.646479, -0.652791, 0.06973
0.162, -0.672114, -0.680867, 0.072171
0.16, -0.697748, -0.706502, 0.072171
0.158, -0.720942, -0.730916, 0.073392
0.156, -0.740473, -0.751668, 0.074613
0.154, -0.767328, -0.779744, 0.075834
0.152, -0.791743, -0.8066, 0.078275
0.15, -0.812494, -0.829793, 0.080716
0.148, -0.838129, -0.856648, 0.081937
0.146, -0.861323, -0.881062, 0.083158
0.145, -0.884516, -0.904256, 0.083158
0.143, -0.911371, -0.931111, 0.083158
0.141, -0.937006, -0.961629, 0.088041
0.139, -0.963862, -0.988484, 0.088041
0.137, -0.991938, -1.01534, 0.08682
0.135, -1.009028, -1.036092, 0.090482
0.133, -1.034662, -1.062947, 0.091702
0.131, -1.060297, -1.089803, 0.092923
0.129, -1.083491, -1.112996, 0.092923
0.127, -1.109125, -1.142293, 0.096585
0.125, -1.127436, -1.163045, 0.099027
0.123, -1.155512, -1.1899, 0.097806
0.121, -1.179926, -1.215535, 0.099027
0.119, -1.20434, -1.242391, 0.101468
0.117, -1.228754, -1.266805, 0.101468
0.115, -1.253168, -1.291219, 0.101468
0.113, -1.2727, -1.313191, 0.10391
0.111, -1.295893, -1.337605, 0.10513
0.109, -1.32519, -1.366902, 0.10513
0.107, -1.349604, -1.392537, 0.106351
0.105, -1.367914, -1.413289, 0.108793
0.104, -1.387446, -1.43282, 0.108793
0.102, -1.41308, -1.457234, 0.107572
0.1, -1.438715, -1.486531, 0.111234
0.098, -1.465571, -1.513387, 0.111234
0.096, -1.492426, -1.543904, 0.114896
0.094, -1.519282, -1.568318, 0.112455
0.092, -1.540034, -1.591512, 0.114896
0.09, -1.565668, -1.618367, 0.116117
0.088, -1.594965, -1.645223, 0.113675
0.086, -1.616938, -1.670857, 0.117337
0.084, -1.641352, -1.696492, 0.118558
0.082, -1.660883, -1.714803, 0.117337
0.08, -1.686518, -1.742879, 0.119779
0.078, -1.713373, -1.768514, 0.118558
0.076, -1.740229, -1.79659, 0.119779
0.074, -1.767084, -1.824666, 0.121
0.072, -1.781733, -1.842976, 0.124662
0.07, -1.808588, -1.868611, 0.123441
0.068, -1.831782, -1.894246, 0.125882
0.066, -1.857416, -1.919881, 0.125882
0.064, -1.88183, -1.946736, 0.128324
0.063, -1.907465, -1.972371, 0.128324
0.061, -1.925776, -1.989461, 0.127103
0.059, -1.946528, -2.013875, 0.130765
0.057, -1.973383, -2.037068, 0.127103
0.055, -1.995356, -2.062703, 0.130765
0.053, -2.024653, -2.093221, 0.131986
0.051, -2.046625, -2.113973, 0.130765
0.049, -2.07226, -2.142049, 0.133207
0.047, -2.102778, -2.170125, 0.130765
0.045, -2.127192, -2.198201, 0.134427
0.043, -2.152827, -2.222615, 0.133207
0.041, -2.177241, -2.249471, 0.135648
0.039, -2.19433, -2.26534, 0.134427
0.037, -2.215082, -2.288533, 0.136869
0.035, -2.239496, -2.314168, 0.138089
0.033, -2.26269, -2.338582, 0.13931
0.031, -2.291987, -2.366658, 0.138089
0.029, -2.310297, -2.383748, 0.136869
0.027, -2.338373, -2.414266, 0.13931
0.025, -2.365229, -2.43868, 0.136869
0.023, -2.392084, -2.469197, 0.140531
0.021, -2.417719, -2.493611, 0.13931
0.02, -2.43603, -2.513143, 0.140531
0.018, -2.459223, -2.537557, 0.141751
0.016, -2.478754, -2.557088, 0.141751
0.014, -2.504389, -2.585164, 0.144193
0.012, -2.530024, -2.609578, 0.142972
0.01, -2.554438, -2.632771, 0.141751
0.008, -2.57519, -2.654744, 0.142972
0.006, -2.597162, -2.677938, 0.144193
0.004, -2.622797, -2.702352, 0.142972
0.002, -2.643549, -2.726766, 0.146634
0, -2.643549, -2.725545, 0.145414
-0.002, -2.625239, -2.704793, 0.142972
-0.004, -2.598383, -2.676717, 0.141751
-0.006, -2.569086, -2.643758, 0.138089
-0.008, -2.54101, -2.61324, 0.135648
-0.01, -2.510493, -2.57784, 0.130765
-0.012, -2.481196, -2.548543, 0.130765
-0.014, -2.458002, -2.522908, 0.128324
-0.016, -2.432368, -2.494832, 0.125882
-0.018, -2.404291, -2.461873, 0.121
-0.02, -2.381098, -2.43868, 0.121
-0.021, -2.353022, -2.406941, 0.117337
-0.023, -2.33227, -2.383748, 0.114896
-0.025, -2.305414, -2.354451, 0.112455
-0.027, -2.272455, -2.320271, 0.111234
-0.029, -2.243159, -2.289754, 0.110013
-0.031, -2.216303, -2.256795, 0.10391
-0.033, -2.19433, -2.233602, 0.102689
-0.035, -2.165034, -2.203084, 0.101468
-0.037, -2.136957, -2.171346, 0.097806
-0.039, -2.107661, -2.140828, 0.096585
-0.041, -2.083246, -2.115193, 0.095365
-0.043, -2.056391, -2.084676, 0.091703
-0.045, -2.034418, -2.062703, 0.091703
-0.047, -2.008784, -2.034627, 0.089261
-0.049, -1.981928, -2.002889, 0.084378
-0.051, -1.953852, -1.973592, 0.083158
-0.053, -1.924555, -1.944295, 0.083158
-0.055, -1.906245, -1.922322, 0.079496
-0.057, -1.876948, -1.891805, 0.078275
-0.059, -1.848871, -1.861287, 0.075834
-0.061, -1.818354, -1.830769, 0.075834
-0.063, -1.796381, -1.803914, 0.070951
-0.064, -1.769526, -1.777058, 0.070951
-0.066, -1.749995, -1.755086, 0.068509
-0.068, -1.72436, -1.725789, 0.064847
-0.07, -1.693842, -1.696492, 0.066068
-0.072, -1.665766, -1.665974, 0.063627
-0.074, -1.640131, -1.637898, 0.061185
-0.076, -1.621821, -1.618367, 0.059964
-0.078, -1.592524, -1.587849, 0.058744
-0.08, -1.566889, -1.560994, 0.057523
-0.082, -1.540034, -1.529256, 0.05264
-0.084, -1.513178, -1.5024, 0.05264
-0.086, -1.491205, -1.480428, 0.05264
-0.088, -1.465571, -1.451131, 0.048978
-0.09, -1.433832, -1.419392, 0.048978
-0.092, -1.408198, -1.391316, 0.046537
-0.094, -1.378901, -1.362019, 0.046537
-0.096, -1.354487, -1.333943, 0.042875
-0.098, -1.336176, -1.314412, 0.041654
-0.1, -1.310541, -1.286336, 0.039212
-0.102, -1.284907, -1.25826, 0.036771
-0.104, -1.25561, -1.231404, 0.039212
-0.105, -1.228754, -1.202107, 0.036771
-0.107, -1.210444, -1.182576, 0.03555
-0.109, -1.18725, -1.158162, 0.034329
-0.111, -1.159174, -1.127644, 0.031888
-0.113, -1.135981, -1.10201, 0.029447
-0.115, -1.105463, -1.073933, 0.031888
-0.117, -1.077387, -1.043416, 0.029447
-0.119, -1.059077, -1.023885, 0.028226
-0.121, -1.02978, -0.994588, 0.028226
-0.123, -1.002924, -0.965291, 0.025785
-0.125, -0.972407, -0.933553, 0.024564
-0.127, -0.950434, -0.907918, 0.020902
-0.129, -0.928461, -0.885945, 0.020902
-0.131, -0.906489, -0.863973, 0.020902
-0.133, -0.878412, -0.833455, 0.01846
-0.135, -0.853998, -0.809041, 0.01846
-0.137, -0.823481, -0.777303, 0.01724
-0.139, -0.802729, -0.75533, 0.016019
-0.141, -0.779535, -0.730916, 0.014798
-0.143, -0.75268, -0.70406, 0.014798
-0.145, -0.730707, -0.678426, 0.011136
-0.146, -0.70141, -0.649129, 0.011136
-0.148, -0.675776, -0.623494, 0.011136
-0.15, -0.655024, -0.602742, 0.011136
-0.152, -0.629389, -0.574666, 0.008695
-0.154, -0.603754, -0.54781, 0.007474
-0.156, -0.575678, -0.518514, 0.006253
-0.158, -0.547602, -0.490437, 0.006253
-0.16, -0.52685, -0.469685, 0.006253
-0.162, -0.499994, -0.441609, 0.005033
-0.164, -0.476801, -0.417195, 0.003812
-0.166, -0.452387, -0.39034, 0.001371
-0.168, -0.424311, -0.363484, 0.002591
-0.17, -0.399897, -0.336629, 0.00015
-0.172, -0.379145, -0.314656, -0.001071
-0.174, -0.35351, -0.290242, 0.00015
-0.176, -0.330317, -0.265828, -0.001071
-0.178, -0.305903, -0.238973, -0.003512
-0.18, -0.275385, -0.212117, 0.00015
-0.182, -0.258295, -0.191365, -0.003512
-0.184, -0.228998, -0.160848, -0.004733
-0.186, -0.202143, -0.132771, -0.005954
-0.188, -0.177729, -0.105916, -0.008395
-0.189, -0.148432, -0.07784, -0.007174
-0.191, -0.131342, -0.059529, -0.008395
-0.193, -0.103266, -0.030232, -0.009616
-0.195, -0.080073, -0.007039, -0.009616
-0.197, -0.055659, 0.016154, -0.008395
-0.199, -0.034907, 0.039348, -0.010836
-0.201, -0.008051, 0.066203, -0.010836
-0.203, 0.009039, 0.083293, -0.010836
-0.205, 0.035894, 0.11259, -0.013278
-0.207, 0.06275, 0.140666, -0.014498
-0.209, 0.090826, 0.166301, -0.012057
-0.211, 0.117681, 0.198039, -0.01694
-0.213, 0.139654, 0.21757, -0.014498
-0.215, 0.165289, 0.246867, -0.018161
-0.217, 0.189703, 0.270061, -0.01694
-0.219, 0.217779, 0.298137, -0.01694
-0.221, 0.240972, 0.32133, -0.01694
-0.223, 0.266607, 0.346965, -0.01694
-0.225, 0.284918, 0.368938, -0.020602
-0.227, 0.310552, 0.394572, -0.020602
