0,1,2,3
0.141357,0.141357,0.141357,0.141357
0.141113,0.141113,0.141113,0.141113
0.138794,0.138794,0.138794,0.138794
0.139648,0.139648,0.139648,0.139648
0.139771,0.139771,0.139771,0.139771
0.13916,0.13916,0.13916,0.13916
0.139282,0.139282,0.139282,0.139282
0.139282,0.139282,0.139282,0.139282
0.139526,0.139526,0.139526,0.139526
0.138794,0.138794,0.138794,0.138794
0.137329,0.137329,0.137329,0.137329
0.137939,0.137939,0.137939,0.137939
0.137939,0.137939,0.137939,0.137939
0.138306,0.138306,0.138306,0.138306
0.138184,0.138184,0.138184,0.138184
0.137939,0.137939,0.137939,0.137939
0.137939,0.137939,0.137939,0.137939
0.136353,0.136353,0.136353,0.136353
0.135498,0.135498,0.135498,0.135498
0.135742,0.135742,0.135742,0.135742
0.135742,0.135742,0.135742,0.135742
0.135742,0.135742,0.135742,0.135742
0.135864,0.135864,0.135864,0.135864
0.135864,0.135864,0.135864,0.135864
0.135132,0.135132,0.135132,0.135132
0.133545,0.133545,0.133545,0.133545
0.133667,0.133667,0.133667,0.133667
0.133667,0.133667,0.133667,0.133667
0.133667,0.133667,0.133667,0.133667
0.133911,0.133911,0.133911,0.133911
0.133545,0.133545,0.133545,0.133545
0.133545,0.133545,0.133545,0.133545
0.13269,0.13269,0.13269,0.13269
0.131836,0.131836,0.131836,0.131836
0.131348,0.131348,0.131348,0.131348
0.131348,0.131348,0.131348,0.131348
0.131348,0.131348,0.131348,0.131348
0.131836,0.131836,0.131836,0.131836
0.131592,0.131592,0.131592,0.131592
0.13147,0.13147,0.13147,0.13147
0.130127,0.130127,0.130127,0.130127
0.129883,0.129883,0.129883,0.129883
0.129639,0.129639,0.129639,0.129639
0.130005,0.130005,0.130005,0.130005
0.130371,0.130371,0.130371,0.130371
0.130615,0.130615,0.130615,0.130615
0.129883,0.129883,0.129883,0.129883
0.129395,0.129395,0.129395,0.129395
0.127808,0.127808,0.127808,0.127808
0.128052,0.128052,0.128052,0.128052
0.127441,0.127441,0.127441,0.127441
0.127808,0.127808,0.127808,0.127808
0.127319,0.127319,0.127319,0.127319
0.127686,0.127686,0.127686,0.127686
0.127686,0.127686,0.127686,0.127686
0.126343,0.126343,0.126343,0.126343
0.126099,0.126099,0.126099,0.126099
0.12561,0.12561,0.12561,0.12561
0.126221,0.126221,0.126221,0.126221
0.126099,0.126099,0.126099,0.126099
0.125977,0.125977,0.125977,0.125977
0.125244,0.125244,0.125244,0.125244
0.125854,0.125854,0.125854,0.125854
0.123779,0.123779,0.123779,0.123779
0.124146,0.124146,0.124146,0.124146
0.124268,0.124268,0.124268,0.124268
0.124146,0.124146,0.124146,0.124146
0.124268,0.124268,0.124268,0.124268
0.124146,0.124146,0.124146,0.124146
0.124268,0.124268,0.124268,0.124268
0.123291,0.123291,0.123291,0.123291
0.122437,0.122437,0.122437,0.122437
0.122192,0.122192,0.122192,0.122192
0.122192,0.122192,0.122192,0.122192
0.122192,0.122192,0.122192,0.122192
0.122559,0.122559,0.122559,0.122559
0.12207,0.12207,0.12207,0.12207
0.122192,0.122192,0.122192,0.122192
0.120117,0.120117,0.120117,0.120117
0.119751,0.119751,0.119751,0.119751
0.119751,0.119751,0.119751,0.119751
0.119751,0.119751,0.119751,0.119751
0.119995,0.119995,0.119995,0.119995
0.119751,0.119751,0.119751,0.119751
0.119629,0.119629,0.119629,0.119629
0.119507,0.119507,0.119507,0.119507
0.117798,0.117798,0.117798,0.117798
0.117798,0.117798,0.117798,0.117798
0.117432,0.117432,0.117432,0.117432
0.117554,0.117554,0.117554,0.117554
0.11792,0.11792,0.11792,0.11792
0.11792,0.11792,0.11792,0.11792
0.118042,0.118042,0.118042,0.118042
0.116699,0.116699,0.116699,0.116699
0.116089,0.116089,0.116089,0.116089
0.115967,0.115967,0.115967,0.115967
0.115723,0.115723,0.115723,0.115723
0.115601,0.115601,0.115601,0.115601
0.115723,0.115723,0.115723,0.115723
0.116455,0.116455,0.116455,0.116455
0.115845,0.115845,0.115845,0.115845
0.114502,0.114502,0.114502,0.114502
0.114258,0.114258,0.114258,0.114258
0.113892,0.113892,0.113892,0.113892
0.114258,0.114258,0.114258,0.114258
0.114502,0.114502,0.114502,0.114502
0.114502,0.114502,0.114502,0.114502
0.11438,0.11438,0.11438,0.11438
0.113281,0.113281,0.113281,0.113281
0.111572,0.111572,0.111572,0.111572
0.112183,0.112183,0.112183,0.112183
0.112305,0.112305,0.112305,0.112305
0.111694,0.111694,0.111694,0.111694
0.111572,0.111572,0.111572,0.111572
0.112183,0.112183,0.112183,0.112183
0.111084,0.111084,0.111084,0.111084
0.110596,0.110596,0.110596,0.110596
0.109863,0.109863,0.109863,0.109863
0.110107,0.110107,0.110107,0.110107
0.110352,0.110352,0.110352,0.110352
0.109863,0.109863,0.109863,0.109863
0.110107,0.110107,0.110107,0.110107
0.110229,0.110229,0.110229,0.110229
0.110107,0.110107,0.110107,0.110107
0.107544,0.107544,0.107544,0.107544
0.108032,0.108032,0.108032,0.108032
0.10791,0.10791,0.10791,0.10791
0.10791,0.10791,0.10791,0.10791
0.10791,0.10791,0.10791,0.10791
0.107788,0.107788,0.107788,0.107788
0.108032,0.108032,0.108032,0.108032
0.107056,0.107056,0.107056,0.107056
0.105713,0.105713,0.105713,0.105713
0.105957,0.105957,0.105957,0.105957
0.105713,0.105713,0.105713,0.105713
0.106201,0.106201,0.106201,0.106201
0.105957,0.105957,0.105957,0.105957
0.106201,0.106201,0.106201,0.106201
0.106201,0.106201,0.106201,0.106201
0.104492,0.104492,0.104492,0.104492
0.104004,0.104004,0.104004,0.104004
0.10376,0.10376,0.10376,0.10376
0.103882,0.103882,0.103882,0.103882
0.10376,0.10376,0.10376,0.10376
0.104126,0.104126,0.104126,0.104126
0.104126,0.104126,0.104126,0.104126
0.10376,0.10376,0.10376,0.10376
0.101562,0.101562,0.101562,0.101562
0.101807,0.101807,0.101807,0.101807
0.101929,0.101929,0.101929,0.101929
0.101929,0.101929,0.101929,0.101929
0.101562,0.101562,0.101562,0.101562
0.101562,0.101562,0.101562,0.101562
0.101562,0.101562,0.101562,0.101562
0.10083,0.10083,0.10083,0.10083
0.10022,0.10022,0.10022,0.10022
0.100098,0.100098,0.100098,0.100098
0.099976,0.099976,0.099976,0.099976
0.100098,0.100098,0.100098,0.100098
0.099976,0.099976,0.099976,0.099976
0.100342,0.100342,0.100342,0.100342
0.099976,0.099976,0.099976,0.099976
0.098389,0.098389,0.098389,0.098389
0.098022,0.098022,0.098022,0.098022
0.097778,0.097778,0.097778,0.097778
0.0979,0.0979,0.0979,0.0979
0.098022,0.098022,0.098022,0.098022
0.098145,0.098145,0.098145,0.098145
0.098267,0.098267,0.098267,0.098267
0.097534,0.097534,0.097534,0.097534
0.096191,0.096191,0.096191,0.096191
0.095825,0.095825,0.095825,0.095825
0.096191,0.096191,0.096191,0.096191
0.096313,0.096313,0.096313,0.096313
0.096436,0.096436,0.096436,0.096436
0.096191,0.096191,0.096191,0.096191
0.096313,0.096313,0.096313,0.096313
0.094849,0.094849,0.094849,0.094849
0.093872,0.093872,0.093872,0.093872
0.093994,0.093994,0.093994,0.093994
0.094116,0.094116,0.094116,0.094116
0.093628,0.093628,0.093628,0.093628
0.093994,0.093994,0.093994,0.093994
0.094116,0.094116,0.094116,0.094116
0.094116,0.094116,0.094116,0.094116
0.091675,0.091675,0.091675,0.091675
0.091797,0.091797,0.091797,0.091797
0.091919,0.091919,0.091919,0.091919
0.091919,0.091919,0.091919,0.091919
0.091919,0.091919,0.091919,0.091919
0.091797,0.091797,0.091797,0.091797
0.091797,0.091797,0.091797,0.091797
0.091309,0.091309,0.091309,0.091309
0.089844,0.089844,0.089844,0.089844
0.089844,0.089844,0.089844,0.089844
0.089844,0.089844,0.089844,0.089844
0.089844,0.089844,0.089844,0.089844
0.089966,0.089966,0.089966,0.089966
0.089722,0.089722,0.089722,0.089722
0.089844,0.089844,0.089844,0.089844
0.088501,0.088501,0.088501,0.088501
0.088501,0.088501,0.088501,0.088501
0.088135,0.088135,0.088135,0.088135
0.088135,0.088135,0.088135,0.088135
0.087891,0.087891,0.087891,0.087891
0.088501,0.088501,0.088501,0.088501
0.087891,0.087891,0.087891,0.087891
0.087891,0.087891,0.087891,0.087891
0.085938,0.085938,0.085938,0.085938
0.086182,0.086182,0.086182,0.086182
0.085938,0.085938,0.085938,0.085938
0.086182,0.086182,0.086182,0.086182
0.086182,0.086182,0.086182,0.086182
0.085938,0.085938,0.085938,0.085938
0.085815,0.085815,0.085815,0.085815
0.084961,0.084961,0.084961,0.084961
0.083984,0.083984,0.083984,0.083984
0.084473,0.084473,0.084473,0.084473
0.08374,0.08374,0.08374,0.08374
0.084106,0.084106,0.084106,0.084106
0.084106,0.084106,0.084106,0.084106
0.084473,0.084473,0.084473,0.084473
0.083984,0.083984,0.083984,0.083984
0.082642,0.082642,0.082642,0.082642
0.082275,0.082275,0.082275,0.082275
0.082275,0.082275,0.082275,0.082275
0.082397,0.082397,0.082397,0.082397
0.082275,0.082275,0.082275,0.082275
0.08252,0.08252,0.08252,0.08252
0.082397,0.082397,0.082397,0.082397
0.082275,0.082275,0.082275,0.082275
0.0802,0.0802,0.0802,0.0802
0.080078,0.080078,0.080078,0.080078
0.079834,0.079834,0.079834,0.079834
0.080078,0.080078,0.080078,0.080078
0.080078,0.080078,0.080078,0.080078
0.0802,0.0802,0.0802,0.0802
0.079834,0.079834,0.079834,0.079834
0.078979,0.078979,0.078979,0.078979
0.078369,0.078369,0.078369,0.078369
0.078247,0.078247,0.078247,0.078247
0.077881,0.077881,0.077881,0.077881
0.078125,0.078125,0.078125,0.078125
0.077881,0.077881,0.077881,0.077881
0.078247,0.078247,0.078247,0.078247
0.077759,0.077759,0.077759,0.077759
0.075928,0.075928,0.075928,0.075928
0.07605,0.07605,0.07605,0.07605
0.075806,0.075806,0.075806,0.075806
0.075806,0.075806,0.075806,0.075806
0.075806,0.075806,0.075806,0.075806
0.075928,0.075928,0.075928,0.075928
0.075928,0.075928,0.075928,0.075928
0.075073,0.075073,0.075073,0.075073
0.073975,0.073975,0.073975,0.073975
0.073853,0.073853,0.073853,0.073853
0.074463,0.074463,0.074463,0.074463
0.073975,0.073975,0.073975,0.073975
0.074219,0.074219,0.074219,0.074219
0.074951,0.074951,0.074951,0.074951
0.074341,0.074341,0.074341,0.074341
0.072632,0.072632,0.072632,0.072632
0.071899,0.071899,0.071899,0.071899
0.071777,0.071777,0.071777,0.071777
