,0,1,2,3,4
0,0.283641,0.283641,0.283641,0.283641,0.283641
1,0.284363,0.284363,0.284363,0.284363,0.284363
2,0.284075,0.284075,0.284075,0.284075,0.284075
3,0.284508,0.284508,0.284508,0.284508,0.284508
4,0.28523,0.28523,0.28523,0.28523,0.28523
5,0.285086,0.285086,0.285086,0.285086,0.285086
6,0.285663,0.285663,0.285663,0.285663,0.285663
7,0.285519,0.285519,0.285519,0.285519,0.285519
8,0.28653,0.28653,0.28653,0.28653,0.28653
9,0.286385,0.286385,0.286385,0.286385,0.286385
10,0.286674,0.286674,0.286674,0.286674,0.286674
11,0.287396,0.287396,0.287396,0.287396,0.287396
12,0.287541,0.287541,0.287541,0.287541,0.287541
13,0.288263,0.288263,0.288263,0.288263,0.288263
14,0.288552,0.288552,0.288552,0.288552,0.288552
15,0.28884,0.28884,0.28884,0.28884,0.28884
16,0.28884,0.28884,0.28884,0.28884,0.28884
17,0.289129,0.289129,0.289129,0.289129,0.289129
18,0.289274,0.289274,0.289274,0.289274,0.289274
19,0.289851,0.289851,0.289851,0.289851,0.289851
20,0.29014,0.29014,0.29014,0.29014,0.29014
21,0.290718,0.290718,0.290718,0.290718,0.290718
22,0.290862,0.290862,0.290862,0.290862,0.290862
23,0.291007,0.291007,0.291007,0.291007,0.291007
24,0.291151,0.291151,0.291151,0.291151,0.291151
25,0.29144,0.29144,0.29144,0.29144,0.29144
26,0.292307,0.292307,0.292307,0.292307,0.292307
27,0.292307,0.292307,0.292307,0.292307,0.292307
28,0.292451,0.292451,0.292451,0.292451,0.292451
29,0.292307,0.292307,0.292307,0.292307,0.292307
30,0.293029,0.293029,0.293029,0.293029,0.293029
31,0.293317,0.293317,0.293317,0.293317,0.293317
32,0.293606,0.293606,0.293606,0.293606,0.293606
33,0.294184,0.294184,0.294184,0.294184,0.294184
34,0.294328,0.294328,0.294328,0.294328,0.294328
35,0.294328,0.294328,0.294328,0.294328,0.294328
36,0.294617,0.294617,0.294617,0.294617,0.294617
37,0.295051,0.295051,0.295051,0.295051,0.295051
38,0.295339,0.295339,0.295339,0.295339,0.295339
39,0.295484,0.295484,0.295484,0.295484,0.295484
40,0.295773,0.295773,0.295773,0.295773,0.295773
41,0.296206,0.296206,0.296206,0.296206,0.296206
42,0.297072,0.297072,0.297072,0.297072,0.297072
43,0.297072,0.297072,0.297072,0.297072,0.297072
44,0.296639,0.296639,0.296639,0.296639,0.296639
45,0.297506,0.297506,0.297506,0.297506,0.297506
46,0.297795,0.297795,0.297795,0.297795,0.297795
47,0.297939,0.297939,0.297939,0.297939,0.297939
48,0.298372,0.298372,0.298372,0.298372,0.298372
49,0.298661,0.298661,0.298661,0.298661,0.298661
50,0.298661,0.298661,0.298661,0.298661,0.298661
51,0.299239,0.299239,0.299239,0.299239,0.299239
52,0.299672,0.299672,0.299672,0.299672,0.299672
53,0.299528,0.299528,0.299528,0.299528,0.299528
54,0.30025,0.30025,0.30025,0.30025,0.30025
55,0.300683,0.300683,0.300683,0.300683,0.300683
56,0.300827,0.300827,0.300827,0.300827,0.300827
57,0.301261,0.301261,0.301261,0.301261,0.301261
58,0.301261,0.301261,0.301261,0.301261,0.301261
59,0.301261,0.301261,0.301261,0.301261,0.301261
60,0.301694,0.301694,0.301694,0.301694,0.301694
61,0.301694,0.301694,0.301694,0.301694,0.301694
62,0.302127,0.302127,0.302127,0.302127,0.302127
63,0.302272,0.302272,0.302272,0.302272,0.302272
64,0.30256,0.30256,0.30256,0.30256,0.30256
65,0.302849,0.302849,0.302849,0.302849,0.302849
66,0.303716,0.303716,0.303716,0.303716,0.303716
67,0.303716,0.303716,0.303716,0.303716,0.303716
68,0.30386,0.30386,0.30386,0.30386,0.30386
69,0.304149,0.304149,0.304149,0.304149,0.304149
70,0.304293,0.304293,0.304293,0.304293,0.304293
71,0.304727,0.304727,0.304727,0.304727,0.304727
72,0.305304,0.305304,0.305304,0.305304,0.305304
73,0.305449,0.305449,0.305449,0.305449,0.305449
74,0.305593,0.305593,0.305593,0.305593,0.305593
75,0.305738,0.305738,0.305738,0.305738,0.305738
76,0.306171,0.306171,0.306171,0.306171,0.306171
77,0.306749,0.306749,0.306749,0.306749,0.306749
78,0.307037,0.307037,0.307037,0.307037,0.307037
79,0.307037,0.307037,0.307037,0.307037,0.307037
80,0.307615,0.307615,0.307615,0.307615,0.307615
81,0.307326,0.307326,0.307326,0.307326,0.307326
82,0.308193,0.308193,0.308193,0.308193,0.308193
83,0.308193,0.308193,0.308193,0.308193,0.308193
84,0.30877,0.30877,0.30877,0.30877,0.30877
85,0.309348,0.309348,0.309348,0.309348,0.309348
86,0.309348,0.309348,0.309348,0.309348,0.309348
87,0.309637,0.309637,0.309637,0.309637,0.309637
88,0.31007,0.31007,0.31007,0.31007,0.31007
89,0.309926,0.309926,0.309926,0.309926,0.309926
90,0.310504,0.310504,0.310504,0.310504,0.310504
91,0.310792,0.310792,0.310792,0.310792,0.310792
92,0.311226,0.311226,0.311226,0.311226,0.311226
93,0.311659,0.311659,0.311659,0.311659,0.311659
94,0.311514,0.311514,0.311514,0.311514,0.311514
95,0.311803,0.311803,0.311803,0.311803,0.311803
96,0.312525,0.312525,0.312525,0.312525,0.312525
97,0.312525,0.312525,0.312525,0.312525,0.312525
98,0.312959,0.312959,0.312959,0.312959,0.312959
99,0.313392,0.313392,0.313392,0.313392,0.313392
100,0.313536,0.313536,0.313536,0.313536,0.313536
101,0.313825,0.313825,0.313825,0.313825,0.313825
102,0.314114,0.314114,0.314114,0.314114,0.314114
103,0.314258,0.314258,0.314258,0.314258,0.314258
104,0.314981,0.314981,0.314981,0.314981,0.314981
105,0.314836,0.314836,0.314836,0.314836,0.314836
106,0.315414,0.315414,0.315414,0.315414,0.315414
107,0.315703,0.315703,0.315703,0.315703,0.315703
108,0.31628,0.31628,0.31628,0.31628,0.31628
109,0.316136,0.316136,0.316136,0.316136,0.316136
110,0.316569,0.316569,0.316569,0.316569,0.316569
111,0.316858,0.316858,0.316858,0.316858,0.316858
112,0.31758,0.31758,0.31758,0.31758,0.31758
113,0.317725,0.317725,0.317725,0.317725,0.317725
114,0.318302,0.318302,0.318302,0.318302,0.318302
115,0.318447,0.318447,0.318447,0.318447,0.318447
