,0,1,2,3,4
0,0.325812,0.325812,0.325812,0.325812,0.325812
1,0.326101,0.326101,0.326101,0.326101,0.326101
2,0.326679,0.326679,0.326679,0.326679,0.326679
3,0.326534,0.326534,0.326534,0.326534,0.326534
4,0.326534,0.326534,0.326534,0.326534,0.326534
5,0.326967,0.326967,0.326967,0.326967,0.326967
6,0.327401,0.327401,0.327401,0.327401,0.327401
7,0.327545,0.327545,0.327545,0.327545,0.327545
8,0.328123,0.328123,0.328123,0.328123,0.328123
9,0.327978,0.327978,0.327978,0.327978,0.327978
10,0.328556,0.328556,0.328556,0.328556,0.328556
11,0.328989,0.328989,0.328989,0.328989,0.328989
12,0.328989,0.328989,0.328989,0.328989,0.328989
13,0.329278,0.329278,0.329278,0.329278,0.329278
14,0.329567,0.329567,0.329567,0.329567,0.329567
15,0.330145,0.330145,0.330145,0.330145,0.330145
16,0.330145,0.330145,0.330145,0.330145,0.330145
17,0.330578,0.330578,0.330578,0.330578,0.330578
18,0.330722,0.330722,0.330722,0.330722,0.330722
19,0.330867,0.330867,0.330867,0.330867,0.330867
20,0.331156,0.331156,0.331156,0.331156,0.331156
21,0.331589,0.331589,0.331589,0.331589,0.331589
22,0.331878,0.331878,0.331878,0.331878,0.331878
23,0.331878,0.331878,0.331878,0.331878,0.331878
24,0.3326,0.3326,0.3326,0.3326,0.3326
25,0.3326,0.3326,0.3326,0.3326,0.3326
26,0.333033,0.333033,0.333033,0.333033,0.333033
27,0.333466,0.333466,0.333466,0.333466,0.333466
28,0.333755,0.333755,0.333755,0.333755,0.333755
29,0.334333,0.334333,0.334333,0.334333,0.334333
30,0.334477,0.334477,0.334477,0.334477,0.334477
31,0.334911,0.334911,0.334911,0.334911,0.334911
32,0.334911,0.334911,0.334911,0.334911,0.334911
33,0.334911,0.334911,0.334911,0.334911,0.334911
34,0.335344,0.335344,0.335344,0.335344,0.335344
35,0.335777,0.335777,0.335777,0.335777,0.335777
36,0.33621,0.33621,0.33621,0.33621,0.33621
37,0.336355,0.336355,0.336355,0.336355,0.336355
38,0.33621,0.33621,0.33621,0.33621,0.33621
39,0.337077,0.337077,0.337077,0.337077,0.337077
40,0.337366,0.337366,0.337366,0.337366,0.337366
41,0.337077,0.337077,0.337077,0.337077,0.337077
42,0.337655,0.337655,0.337655,0.337655,0.337655
43,0.338377,0.338377,0.338377,0.338377,0.338377
44,0.338665,0.338665,0.338665,0.338665,0.338665
45,0.338954,0.338954,0.338954,0.338954,0.338954
46,0.339243,0.339243,0.339243,0.339243,0.339243
47,0.339243,0.339243,0.339243,0.339243,0.339243
48,0.339821,0.339821,0.339821,0.339821,0.339821
49,0.339965,0.339965,0.339965,0.339965,0.339965
50,0.34011,0.34011,0.34011,0.34011,0.34011
51,0.340398,0.340398,0.340398,0.340398,0.340398
52,0.340254,0.340254,0.340254,0.340254,0.340254
53,0.340976,0.340976,0.340976,0.340976,0.340976
54,0.341698,0.341698,0.341698,0.341698,0.341698
55,0.341843,0.341843,0.341843,0.341843,0.341843
56,0.342276,0.342276,0.342276,0.342276,0.342276
57,0.342276,0.342276,0.342276,0.342276,0.342276
58,0.34242,0.34242,0.34242,0.34242,0.34242
59,0.343287,0.343287,0.343287,0.343287,0.343287
60,0.343142,0.343142,0.343142,0.343142,0.343142
61,0.343576,0.343576,0.343576,0.343576,0.343576
62,0.344009,0.344009,0.344009,0.344009,0.344009
63,0.344298,0.344298,0.344298,0.344298,0.344298
64,0.344442,0.344442,0.344442,0.344442,0.344442
65,0.344876,0.344876,0.344876,0.344876,0.344876
66,0.345309,0.345309,0.345309,0.345309,0.345309
67,0.345598,0.345598,0.345598,0.345598,0.345598
68,0.345742,0.345742,0.345742,0.345742,0.345742
69,0.346031,0.346031,0.346031,0.346031,0.346031
70,0.34632,0.34632,0.34632,0.34632,0.34632
71,0.346609,0.346609,0.346609,0.346609,0.346609
72,0.347186,0.347186,0.347186,0.347186,0.347186
73,0.347331,0.347331,0.347331,0.347331,0.347331
74,0.347186,0.347186,0.347186,0.347186,0.347186
75,0.347764,0.347764,0.347764,0.347764,0.347764
76,0.348342,0.348342,0.348342,0.348342,0.348342
77,0.348342,0.348342,0.348342,0.348342,0.348342
78,0.348775,0.348775,0.348775,0.348775,0.348775
79,0.349208,0.349208,0.349208,0.349208,0.349208
80,0.349353,0.349353,0.349353,0.349353,0.349353
81,0.349641,0.349641,0.349641,0.349641,0.349641
82,0.349786,0.349786,0.349786,0.349786,0.349786
83,0.34993,0.34993,0.34993,0.34993,0.34993
84,0.350363,0.350363,0.350363,0.350363,0.350363
85,0.350797,0.350797,0.350797,0.350797,0.350797
86,0.350941,0.350941,0.350941,0.350941,0.350941
87,0.35123,0.35123,0.35123,0.35123,0.35123
88,0.351808,0.351808,0.351808,0.351808,0.351808
89,0.351952,0.351952,0.351952,0.351952,0.351952
