TIME μs, IN1, IN2, MATH
-283.177, 1.410876, 2.707989, -0.642663
-285.129, 1.435428, 2.707989, -0.630387
-287.082, 1.461424, 2.709433, -0.618111
-289.035, 1.485975, 2.710877, -0.606558
-290.988, 1.523524, 2.712322, -0.588505
-292.941, 1.561073, 2.71521, -0.571175
-294.894, 1.582736, 2.720987, -0.563232
-296.847, 1.597178, 2.720987, -0.556011
-298.8, 1.633283, 2.722431, -0.53868
-300.753, 1.656391, 2.722431, -0.527127
-302.706, 1.706938, 2.723875, -0.502575
-304.659, 1.719936, 2.723875, -0.496076
-306.612, 1.74882, 2.723875, -0.481634
-308.565, 1.767594, 2.723875, -0.472247
-310.518, 1.795034, 2.725319, -0.459249
-312.471, 1.828251, 2.725319, -0.442641
-314.424, 1.862912, 2.723875, -0.424588
-316.377, 1.888907, 2.726764, -0.413035
-318.329, 1.901905, 2.723875, -0.405092
-320.282, 1.936566, 2.726764, -0.389206
-322.235, 1.959673, 2.726764, -0.377652
-324.188, 2.007332, 2.728208, -0.354545
-326.141, 2.021774, 2.728208, -0.347324
-328.094, 2.049214, 2.729652, -0.334326
-330.047, 2.069432, 2.728208, -0.323494
-332, 2.096873, 2.73254, -0.311941
-333.953, 2.134422, 2.738317, -0.296054
-335.906, 2.161861, 2.739761, -0.283057
-337.859, 2.187857, 2.741205, -0.270781
-339.812, 2.205188, 2.741205, -0.262116
-341.765, 2.23696, 2.74265, -0.246951
-343.718, 2.261512, 2.746982, -0.236842
-345.671, 2.307726, 2.746982, -0.213735
-347.624, 2.327945, 2.748427, -0.204348
-349.577, 2.351052, 2.749871, -0.193516
-351.529, 2.372715, 2.749871, -0.182685
-353.482, 2.394378, 2.748427, -0.171131
-355.435, 2.430483, 2.752759, -0.155244
-357.388, 2.444925, 2.752759, -0.148024
-359.341, 2.485363, 2.757092, -0.129971
-361.294, 2.499805, 2.75998, -0.124194
-363.247, 2.530133, 2.764313, -0.111196
-365.2, 2.551796, 2.77009, -0.103253
-367.153, 2.599455, 2.772978, -0.080868
-369.106, 2.619674, 2.772978, -0.070759
-371.059, 2.645669, 2.77731, -0.059927
-373.012, 2.671665, 2.783087, -0.049818
-374.965, 2.694772, 2.791753, -0.042597
-376.918, 2.738098, 2.798974, -0.024544
-378.871, 2.751096, 2.806195, -0.021656
-380.824, 2.79009, 2.820637, -0.00938
-382.777, 2.808864, 2.833634, -0.006492
-384.729, 2.839193, 2.849521, 0.000729
-386.682, 2.866632, 2.875516, 0.001451
-388.635, 2.885407, 2.894291, 0.001451
-390.588, 2.930177, 2.937617, 0.002173
-392.541, 2.95184, 2.962169, 0.000729
-394.494, 2.977836, 2.991052, -0.000715
-396.447, 3.002388, 3.015604, -0.000715
-398.4, 3.044269, 3.056042, 0
-400.353, 3.055823, 3.076261, -0.004326
-402.306, 3.091928, 3.118142, -0.007214
-404.259, 3.109258, 3.139805, -0.00938
-406.212, 3.142475, 3.168689, -0.007214
-408.165, 3.165582, 3.199018, -0.010824
-410.118, 3.184357, 3.217792, -0.010824
-412.071, 3.23346, 3.265451, -0.010102
-414.024, 3.25079, 3.292891, -0.015157
-415.977, 3.279674, 3.321775, -0.015157
-417.929, 3.299893, 3.343438, -0.015879
-419.882, 3.343219, 3.391096, -0.018045
-421.835, 3.357661, 3.406983, -0.018767
-423.788, 3.398099, 3.44742, -0.018767
-425.741, 3.409652, 3.466195, -0.022378
-427.694, 3.444313, 3.503744, -0.023822
-429.647, 3.473197, 3.52974, -0.022378
-431.6, 3.489084, 3.554291, -0.026711
-433.553, 3.533854, 3.60195, -0.028155
-435.506, 3.554073, 3.623613, -0.028877
-437.459, 3.584401, 3.651053, -0.027433
-439.412, 3.60462, 3.682825, -0.033209
-441.365, 3.624838, 3.700156, -0.031765
-443.318, 3.660944, 3.734817, -0.031043
-445.271, 3.692716, 3.776699, -0.036098
-447.224, 3.710047, 3.791141, -0.034654
-449.177, 3.738931, 3.822913, -0.036098
-451.129, 3.766371, 3.853241, -0.037542
-453.082, 3.780813, 3.870572, -0.038986
-455.035, 3.829915, 3.924007, -0.041153
-456.988, 3.850134, 3.942782, -0.040431
-458.941, 3.877574, 3.975999, -0.043319
-460.894, 3.902126, 3.999106, -0.042597
-462.847, 3.922344, 4.023657, -0.044763
-464.8, 3.959893, 4.058318, -0.043319
-466.753, 3.991666, 4.098756, -0.047652
-468.706, 4.01044, 4.114642, -0.046208
-470.659, 4.036436, 4.149302, -0.05054
-472.612, 4.071097, 4.178187, -0.047651
-474.565, 4.086983, 4.195518, -0.048374
-476.518, 4.13031, 4.246064, -0.051984
-478.471, 4.150528, 4.266284, -0.051984
-480.424, 4.180857, 4.298056, -0.052706
-482.377, 4.203964, 4.321163, -0.052706
-484.329, 4.224183, 4.345714, -0.054872
-486.282, 4.263176, 4.38182, -0.053429
-488.235, 4.294949, 4.419369, -0.056317
-490.188, 4.312279, 4.436699, -0.056317
-492.141, 4.33683, 4.467027, -0.059205
-494.094, 4.36427, 4.494467, -0.059205
-496.047, 4.385933, 4.513242, -0.057761
-498, 4.432148, 4.565233, -0.060649
-499.953, 4.448034, 4.579675, -0.059927
-501.906, 4.414817, 4.553679, -0.063538
-503.859, 4.372935, 4.508909, -0.062093
-505.812, 4.34694, 4.481469, -0.061372
-507.765, 4.326721, 4.459806, -0.060649
-509.718, 4.29206, 4.432367, -0.06426
-511.671, 4.250178, 4.386152, -0.062093
-513.624, 4.211185, 4.352935, -0.064982
-515.577, 4.188077, 4.32694, -0.063537
-517.529, 4.150528, 4.287946, -0.062816
-519.482, 4.134642, 4.270616, -0.062093
-521.435, 4.086983, 4.225845, -0.063537
-523.388, 4.056655, 4.192629, -0.062093
-525.341, 4.027771, 4.163745, -0.062094
-527.294, 3.984445, 4.121863, -0.062816
-529.247, 3.964226, 4.1002, -0.062094
-531.2, 3.933898, 4.069872, -0.062094
-533.153, 3.892016, 4.025102, -0.060649
-535.106, 3.854467, 3.991885, -0.062816
-537.059, 3.83136, 3.968777, -0.062816
-539.012, 3.795254, 3.929784, -0.061371
-540.965, 3.775036, 3.912453, -0.062816
-542.918, 3.730265, 3.866239, -0.062094
-544.871, 3.699937, 3.833023, -0.060649
-546.824, 3.67683, 3.808471, -0.059927
-548.777, 3.634948, 3.766589, -0.059927
-550.729, 3.613285, 3.747814, -0.061371
-552.682, 3.581512, 3.717486, -0.062094
-554.635, 3.541075, 3.67416, -0.06065
-556.588, 3.50497, 3.638055, -0.060649
-558.541, 3.484751, 3.620725, -0.062094
-560.494, 3.445757, 3.583175, -0.062816
-562.447, 3.425539, 3.565845, -0.06426
-564.4, 3.387989, 3.521075, -0.060649
-566.353, 3.354773, 3.489302, -0.061371
-568.306, 3.334554, 3.466195, -0.059927
-570.259, 3.29556, 3.428646, -0.060649
-572.212, 3.276786, 3.409871, -0.06065
-574.165, 3.245013, 3.378099, -0.060649
-576.118, 3.204576, 3.337661, -0.06065
-578.071, 3.17858, 3.31311, -0.061371
-580.024, 3.145364, 3.282781, -0.062816
-581.977, 3.115035, 3.245232, -0.059205
-583.929, 3.094816, 3.229346, -0.061371
-585.882, 3.05149, 3.18602, -0.061371
-587.835, 3.019718, 3.155691, -0.062094
-589.788, 2.996611, 3.13114, -0.061371
-591.741, 2.954729, 3.090703, -0.062094
-593.694, 2.940287, 3.071928, -0.059927
-595.647, 2.901293, 3.037267, -0.062094
-597.6, 2.868076, 2.999718, -0.059927
-599.553, 2.846413, 2.978055, -0.059927
-601.506, 2.811753, 2.944838, -0.060649
-603.459, 2.784313, 2.91451, -0.059205
-605.412, 2.76265, 2.889958, -0.057761
-607.365, 2.719324, 2.855298, -0.062094
-609.318, 2.693328, 2.826413, -0.060649
-611.271, 2.667332, 2.80475, -0.062816
-613.224, 2.628339, 2.772978, -0.066426
-615.177, 2.612453, 2.75998, -0.06787
-617.129, 2.574903, 2.74265, -0.07798
-619.082, 2.543131, 2.729652, -0.087367
-621.035, 2.518579, 2.71521, -0.092422
-622.988, 2.485363, 2.706545, -0.104698
-624.941, 2.456479, 2.702212, -0.116973
-626.894, 2.434816, 2.699324, -0.126361
-628.847, 2.394378, 2.68777, -0.140803
-630.8, 2.374159, 2.689214, -0.151634
-632.753, 2.342387, 2.680549, -0.163188
-634.706, 2.304837, 2.680549, -0.181962
-636.659, 2.293284, 2.679105, -0.187017
-638.612, 2.248514, 2.676217, -0.207958
-640.565, 2.218185, 2.674772, -0.2224
-642.518, 2.193634, 2.674772, -0.234676
-644.471, 2.160417, 2.673328, -0.250562
-646.424, 2.132977, 2.673328, -0.264282
-648.377, 2.111315, 2.671884, -0.274391
-650.329, 2.069432, 2.671884, -0.295332
-652.282, 2.050658, 2.674772, -0.306164
-654.235, 2.026107, 2.673328, -0.317717
-656.188, 1.990001, 2.673328, -0.33577
-658.141, 1.978448, 2.674772, -0.342269
-660.094, 1.939454, 2.67044, -0.359599
-662.047, 1.903349, 2.673328, -0.379096
-664, 1.880242, 2.671884, -0.389928
-665.953, 1.84847, 2.671884, -0.405814
-667.906, 1.82103, 2.671884, -0.419534
-669.859, 1.799367, 2.67044, -0.429643
-671.812, 1.757485, 2.664663, -0.447696
-673.765, 1.73871, 2.666107, -0.457805
-675.718, 1.706938, 2.666107, -0.473691
-677.671, 1.667944, 2.661774, -0.491022
-679.624, 1.656391, 2.664663, -0.498243
-681.577, 1.615953, 2.658886, -0.515573
-683.529, 1.59429, 2.657442, -0.525682
-685.482, 1.559629, 2.658886, -0.543735
-687.435, 1.524968, 2.655998, -0.559621
-689.388, 1.498973, 2.655998, -0.572619
-691.341, 1.475865, 2.654553, -0.583451
-693.294, 1.435428, 2.657442, -0.605114
-695.247, 1.413765, 2.655998, -0.615223
-697.2, 1.387769, 2.655998, -0.628221
-699.153, 1.351664, 2.655998, -0.646273
-701.106, 1.34011, 2.658886, -0.653494
-703.059, 1.301117, 2.655998, -0.671547
-705.012, 1.280898, 2.657442, -0.682378
-706.965, 1.243349, 2.654553, -0.699709
-708.918, 1.215909, 2.657442, -0.714873
-710.871, 1.194246, 2.657442, -0.725704
-712.824, 1.169695, 2.658886, -0.738702
-714.777, 1.149476, 2.66033, -0.749534
-716.729, 1.109038, 2.658886, -0.769031
-718.682, 1.081598, 2.658886, -0.782751
-720.635, 1.044049, 2.66033, -0.802247
-722.588, 1.032495, 2.658886, -0.807302
-724.541, 0.990613, 2.657442, -0.827521
-726.494, 0.974727, 2.655998, -0.834742
-728.447, 0.938622, 2.655998, -0.852794
-730.4, 0.899629, 2.655998, -0.872291
-732.353, 0.882298, 2.657442, -0.881678
-734.306, 0.857747, 2.655998, -0.893232
-736.259, 0.838972, 2.655998, -0.902619
-738.212, 0.792758, 2.655998, -0.925727
-740.165, 0.768206, 2.655998, -0.938002
-742.118, 0.745099, 2.66033, -0.951722
-744.071, 0.729213, 2.66033, -0.959665
-746.024, 0.691664, 2.66033, -0.97844
-747.977, 0.672889, 2.663218, -0.989272
-749.929, 0.636784, 2.66033, -1.00588
-751.882, 0.602123, 2.658886, -1.022488
-753.835, 0.583348, 2.661774, -1.03332
-755.788, 0.554464, 2.66033, -1.04704
-757.741, 0.53569, 2.66033, -1.056427
-759.694, 0.492364, 2.657442, -1.076646
-761.647, 0.46348, 2.657442, -1.091088
-763.6, 0.431707, 2.66033, -1.108418
-765.553, 0.417265, 2.657442, -1.114195
-767.506, 0.392714, 2.655998, -1.125749
-769.459, 0.358053, 2.655998, -1.143079
-771.412, 0.321948, 2.654553, -1.16041
-773.365, 0.284398, 2.655998, -1.179906
-775.318, 0.272845, 2.655998, -1.185683
-777.271, 0.241072, 2.654553, -1.200847
-779.224, 0.225186, 2.654553, -1.20879
-781.177, 0.18186, 2.654553, -1.230453
-783.13, 0.155864, 2.654553, -1.243451
-785.082, 0.122648, 2.657442, -1.261504
-787.035, 0.113983, 2.657442, -1.265836
-788.988, 0.089431, 2.657442, -1.278112
-790.941, 0.051882, 2.657442, -1.296887
-792.894, 0.021554, 2.655998, -1.311329
-794.847, -0.015996, 2.657442, -1.330825
-796.8, -0.033326, 2.657442, -1.339491
-798.753, -0.060766, 2.655998, -1.352489
-800.706, -0.080985, 2.655998, -1.362598
-802.659, -0.121422, 2.654553, -1.382095
-804.612, -0.150306, 2.654553, -1.396537
-806.565, -0.180635, 2.654553, -1.411701
-808.518, -0.190744, 2.654553, -1.416756
-810.471, -0.212407, 2.654553, -1.427587
-812.424, -0.252845, 2.654553, -1.447806
-814.377, -0.281729, 2.654553, -1.462248
-816.33, -0.322167, 2.654553, -1.482467
-818.282, -0.332276, 2.655998, -1.488243
-820.235, -0.356827, 2.657442, -1.501241
-822.188, -0.381379, 2.655998, -1.512795
-824.141, -0.421816, 2.655998, -1.533014
-826.094, -0.450701, 2.655998, -1.547456
-828.047, -0.479585, 2.657442, -1.56262
-830, -0.483917, 2.663218, -1.567675
-831.953, -0.504136, 2.666107, -1.579228
-833.906, -0.540241, 2.668995, -1.598725
-835.859, -0.569125, 2.67044, -1.613889
-837.812, -0.60523, 2.671884, -1.632664
-839.765, -0.613895, 2.673328, -1.637718
-841.718, -0.639891, 2.671884, -1.649994
-843.671, -0.662998, 2.67044, -1.660826
-845.624, -0.703436, 2.668995, -1.680322
-847.577, -0.735208, 2.666107, -1.694764
-849.53, -0.765537, 2.661774, -1.707762
-851.482, -0.792976, 2.66033, -1.72076
-853.435, -0.800198, 2.66033, -1.72437
-855.388, -0.844968, 2.655998, -1.744589
-857.341, -0.875296, 2.655998, -1.759754
-859.294, -0.915734, 2.654553, -1.77925
-861.247, -0.925843, 2.654553, -1.784305
-863.2, -0.956171, 2.654553, -1.799469
-865.153, -0.983611, 2.654553, -1.813189
-867.106, -1.024049, 2.653109, -1.832686
-869.059, -1.055821, 2.653109, -1.848572
-871.012, -1.081817, 2.653109, -1.86157
-872.965, -1.107813, 2.653109, -1.874568
-874.918, -1.119366, 2.654553, -1.881067
-876.871, -1.161248, 2.653109, -1.901285
-878.824, -1.188688, 2.654553, -1.915727
-880.777, -1.223349, 2.654553, -1.933058
-882.73, -1.237791, 2.654553, -1.940279
-884.682, -1.260898, 2.653109, -1.95111
-886.635, -1.284005, 2.654553, -1.963386
-888.588, -1.321555, 2.653109, -1.981439
-890.541, -1.356215, 2.653109, -1.998769
-892.494, -1.380767, 2.654553, -2.011767
-894.447, -1.406762, 2.653109, -2.024043
-896.4, -1.416872, 2.653109, -2.029097
-898.353, -1.45731, 2.654553, -2.050038
-900.306, -1.487638, 2.654553, -2.065202
-902.259, -1.517966, 2.653109, -2.079644
-904.212, -1.536741, 2.654553, -2.089754
-906.165, -1.552627, 2.653109, -2.096975
-908.118, -1.584399, 2.654553, -2.113583
-910.071, -1.623393, 2.654553, -2.13308
-912.024, -1.65661, 2.654553, -2.149688
-913.977, -1.676828, 2.654553, -2.159798
-915.93, -1.704268, 2.654553, -2.173518
-917.882, -1.717266, 2.654553, -2.180017
-919.835, -1.751927, 2.654553, -2.197347
-921.788, -1.776478, 2.654553, -2.209623
-923.741, -1.809695, 2.654553, -2.226231
-925.694, -1.832802, 2.654553, -2.237785
-927.647, -1.847244, 2.657442, -2.24645
-929.6, -1.876128, 2.654553, -2.259448
-931.553, -1.912233, 2.654553, -2.2775
-933.506, -1.946894, 2.654553, -2.294831
-935.459, -1.967113, 2.654553, -2.30494
-937.412, -1.995997, 2.655998, -2.320104
-939.365, -2.011883, 2.653109, -2.326603
-941.318, -2.052321, 2.653109, -2.346822
-943.271, -2.078317, 2.653109, -2.35982
-945.224, -2.114422, 2.653109, -2.377872
-947.177, -2.13464, 2.653109, -2.387982
-949.13, -2.149083, 2.653109, -2.395203
-951.082, -2.183743, 2.651665, -2.411811
-953.035, -2.215516, 2.651665, -2.427697
-954.988, -2.253065, 2.651665, -2.446472
-956.941, -2.27184, 2.651665, -2.455859
-958.894, -2.300724, 2.653109, -2.471023
-960.847, -2.31661, 2.650221, -2.477522
-962.8, -2.355603, 2.650221, -2.497019
-964.753, -2.383043, 2.651665, -2.511461
-966.706, -2.414816, 2.651665, -2.527347
-968.659, -2.43359, 2.653109, -2.537457
-970.612, -2.449476, 2.651665, -2.544677
-972.565, -2.482693, 2.651665, -2.561286
-974.518, -2.51591, 2.651665, -2.577894
-976.471, -2.550571, 2.653109, -2.595947
-978.424, -2.566457, 2.653109, -2.60389
-980.377, -2.596785, 2.650221, -2.61761
-982.33, -2.611227, 2.648777, -2.624109
-984.282, -2.654553, 2.650221, -2.646494
-986.235, -2.674772, 2.651665, -2.657326
-988.188, -2.696435, 2.650221, -2.667435
-990.141, -2.735429, 2.650221, -2.686931
-992.094, -2.749871, 2.650221, -2.694153
-994.047, -2.778755, 2.647332, -2.70715
-996, -2.807639, 2.648777, -2.722315
-997.953, -2.833634, 2.650221, -2.736035
