,0,1,2,3,4
0,0.179977,0.179977,0.179977,0.179977,0.179977
1,0.179977,0.179977,0.179977,0.179977,0.179977
2,0.180255,0.180255,0.180255,0.180255,0.180255
3,0.179977,0.179977,0.179977,0.179977,0.179977
4,0.179977,0.179977,0.179977,0.179977,0.179977
5,0.180116,0.180116,0.180116,0.180116,0.180116
6,0.179977,0.179977,0.179977,0.179977,0.179977
7,0.179977,0.179977,0.179977,0.179977,0.179977
8,0.179977,0.179977,0.179977,0.179977,0.179977
9,0.179977,0.179977,0.179977,0.179977,0.179977
10,0.179699,0.179699,0.179699,0.179699,0.179699
11,0.180116,0.180116,0.180116,0.180116,0.180116
12,0.180116,0.180116,0.180116,0.180116,0.180116
13,0.179977,0.179977,0.179977,0.179977,0.179977
14,0.180116,0.180116,0.180116,0.180116,0.180116
15,0.179977,0.179977,0.179977,0.179977,0.179977
16,0.179977,0.179977,0.179977,0.179977,0.179977
17,0.179977,0.179977,0.179977,0.179977,0.179977
18,0.179977,0.179977,0.179977,0.179977,0.179977
19,0.179977,0.179977,0.179977,0.179977,0.179977
20,0.179977,0.179977,0.179977,0.179977,0.179977
21,0.179838,0.179838,0.179838,0.179838,0.179838
22,0.179977,0.179977,0.179977,0.179977,0.179977
23,0.179977,0.179977,0.179977,0.179977,0.179977
24,0.179838,0.179838,0.179838,0.179838,0.179838
25,0.180116,0.180116,0.180116,0.180116,0.180116
26,0.179977,0.179977,0.179977,0.179977,0.179977
27,0.180116,0.180116,0.180116,0.180116,0.180116
28,0.180116,0.180116,0.180116,0.180116,0.180116
29,0.179977,0.179977,0.179977,0.179977,0.179977
30,0.179977,0.179977,0.179977,0.179977,0.179977
31,0.179977,0.179977,0.179977,0.179977,0.179977
32,0.179838,0.179838,0.179838,0.179838,0.179838
33,0.179977,0.179977,0.179977,0.179977,0.179977
34,0.179838,0.179838,0.179838,0.179838,0.179838
35,0.179699,0.179699,0.179699,0.179699,0.179699
36,0.179838,0.179838,0.179838,0.179838,0.179838
37,0.179977,0.179977,0.179977,0.179977,0.179977
38,0.179977,0.179977,0.179977,0.179977,0.179977
39,0.179699,0.179699,0.179699,0.179699,0.179699
40,0.179838,0.179838,0.179838,0.179838,0.179838
41,0.179977,0.179977,0.179977,0.179977,0.179977
42,0.179977,0.179977,0.179977,0.179977,0.179977
43,0.179699,0.179699,0.179699,0.179699,0.179699
44,0.179838,0.179838,0.179838,0.179838,0.179838
45,0.179838,0.179838,0.179838,0.179838,0.179838
46,0.179838,0.179838,0.179838,0.179838,0.179838
47,0.179977,0.179977,0.179977,0.179977,0.179977
48,0.179838,0.179838,0.179838,0.179838,0.179838
49,0.179143,0.179143,0.179143,0.179143,0.179143
50,0.17956,0.17956,0.17956,0.17956,0.17956
51,0.179699,0.179699,0.179699,0.179699,0.179699
52,0.179699,0.179699,0.179699,0.179699,0.179699
53,0.179282,0.179282,0.179282,0.179282,0.179282
54,0.17956,0.17956,0.17956,0.17956,0.17956
55,0.179282,0.179282,0.179282,0.179282,0.179282
56,0.179699,0.179699,0.179699,0.179699,0.179699
57,0.179977,0.179977,0.179977,0.179977,0.179977
58,0.17956,0.17956,0.17956,0.17956,0.17956
59,0.179421,0.179421,0.179421,0.179421,0.179421
60,0.179421,0.179421,0.179421,0.179421,0.179421
61,0.179421,0.179421,0.179421,0.179421,0.179421
62,0.179977,0.179977,0.179977,0.179977,0.179977
63,0.17956,0.17956,0.17956,0.17956,0.17956
64,0.179699,0.179699,0.179699,0.179699,0.179699
65,0.179977,0.179977,0.179977,0.179977,0.179977
66,0.179838,0.179838,0.179838,0.179838,0.179838
67,0.179838,0.179838,0.179838,0.179838,0.179838
68,0.179282,0.179282,0.179282,0.179282,0.179282
69,0.179421,0.179421,0.179421,0.179421,0.179421
70,0.179282,0.179282,0.179282,0.179282,0.179282
71,0.17956,0.17956,0.17956,0.17956,0.17956
72,0.179838,0.179838,0.179838,0.179838,0.179838
73,0.179282,0.179282,0.179282,0.179282,0.179282
74,0.17956,0.17956,0.17956,0.17956,0.17956
75,0.17956,0.17956,0.17956,0.17956,0.17956
76,0.17956,0.17956,0.17956,0.17956,0.17956
77,0.179282,0.179282,0.179282,0.179282,0.179282
78,0.179838,0.179838,0.179838,0.179838,0.179838
79,0.17956,0.17956,0.17956,0.17956,0.17956
80,0.179282,0.179282,0.179282,0.179282,0.179282
81,0.17956,0.17956,0.17956,0.17956,0.17956
82,0.179282,0.179282,0.179282,0.179282,0.179282
83,0.179421,0.179421,0.179421,0.179421,0.179421
84,0.178587,0.178587,0.178587,0.178587,0.178587
85,0.179282,0.179282,0.179282,0.179282,0.179282
86,0.179143,0.179143,0.179143,0.179143,0.179143
87,0.178726,0.178726,0.178726,0.178726,0.178726
88,0.178726,0.178726,0.178726,0.178726,0.178726
89,0.178587,0.178587,0.178587,0.178587,0.178587
90,0.179143,0.179143,0.179143,0.179143,0.179143
91,0.179421,0.179421,0.179421,0.179421,0.179421
92,0.179282,0.179282,0.179282,0.179282,0.179282
93,0.179143,0.179143,0.179143,0.179143,0.179143
94,0.179143,0.179143,0.179143,0.179143,0.179143
95,0.179004,0.179004,0.179004,0.179004,0.179004
96,0.178726,0.178726,0.178726,0.178726,0.178726
97,0.178587,0.178587,0.178587,0.178587,0.178587
98,0.178587,0.178587,0.178587,0.178587,0.178587
99,0.178865,0.178865,0.178865,0.178865,0.178865
100,0.178726,0.178726,0.178726,0.178726,0.178726
101,0.179004,0.179004,0.179004,0.179004,0.179004
102,0.178726,0.178726,0.178726,0.178726,0.178726
103,0.178587,0.178587,0.178587,0.178587,0.178587
104,0.179143,0.179143,0.179143,0.179143,0.179143
105,0.179004,0.179004,0.179004,0.179004,0.179004
106,0.179004,0.179004,0.179004,0.179004,0.179004
107,0.178587,0.178587,0.178587,0.178587,0.178587
108,0.178726,0.178726,0.178726,0.178726,0.178726
109,0.179421,0.179421,0.179421,0.179421,0.179421
110,0.178309,0.178309,0.178309,0.178309,0.178309
111,0.178726,0.178726,0.178726,0.178726,0.178726
112,0.17817,0.17817,0.17817,0.17817,0.17817
113,0.178309,0.178309,0.178309,0.178309,0.178309
114,0.178448,0.178448,0.178448,0.178448,0.178448
115,0.178865,0.178865,0.178865,0.178865,0.178865
116,0.179143,0.179143,0.179143,0.179143,0.179143
117,0.179282,0.179282,0.179282,0.179282,0.179282
118,0.178448,0.178448,0.178448,0.178448,0.178448
119,0.178587,0.178587,0.178587,0.178587,0.178587
120,0.178448,0.178448,0.178448,0.178448,0.178448
121,0.17817,0.17817,0.17817,0.17817,0.17817
122,0.178031,0.178031,0.178031,0.178031,0.178031
123,0.178309,0.178309,0.178309,0.178309,0.178309
124,0.178587,0.178587,0.178587,0.178587,0.178587
125,0.178309,0.178309,0.178309,0.178309,0.178309
126,0.177892,0.177892,0.177892,0.177892,0.177892
127,0.178309,0.178309,0.178309,0.178309,0.178309
128,0.177892,0.177892,0.177892,0.177892,0.177892
129,0.178309,0.178309,0.178309,0.178309,0.178309
130,0.178726,0.178726,0.178726,0.178726,0.178726
131,0.178587,0.178587,0.178587,0.178587,0.178587
132,0.17817,0.17817,0.17817,0.17817,0.17817
133,0.178309,0.178309,0.178309,0.178309,0.178309
134,0.17817,0.17817,0.17817,0.17817,0.17817
135,0.178031,0.178031,0.178031,0.178031,0.178031
136,0.178309,0.178309,0.178309,0.178309,0.178309
137,0.178031,0.178031,0.178031,0.178031,0.178031
138,0.177892,0.177892,0.177892,0.177892,0.177892
139,0.177892,0.177892,0.177892,0.177892,0.177892
140,0.177753,0.177753,0.177753,0.177753,0.177753
141,0.17817,0.17817,0.17817,0.17817,0.17817
142,0.178309,0.178309,0.178309,0.178309,0.178309
143,0.178587,0.178587,0.178587,0.178587,0.178587
144,0.178031,0.178031,0.178031,0.178031,0.178031
145,0.178031,0.178031,0.178031,0.178031,0.178031
146,0.178031,0.178031,0.178031,0.178031,0.178031
147,0.177892,0.177892,0.177892,0.177892,0.177892
148,0.177892,0.177892,0.177892,0.177892,0.177892
149,0.178309,0.178309,0.178309,0.178309,0.178309
150,0.177892,0.177892,0.177892,0.177892,0.177892
151,0.178031,0.178031,0.178031,0.178031,0.178031
152,0.178031,0.178031,0.178031,0.178031,0.178031
153,0.177753,0.177753,0.177753,0.177753,0.177753
154,0.177753,0.177753,0.177753,0.177753,0.177753
155,0.178031,0.178031,0.178031,0.178031,0.178031
156,0.177892,0.177892,0.177892,0.177892,0.177892
157,0.178031,0.178031,0.178031,0.178031,0.178031
158,0.178031,0.178031,0.178031,0.178031,0.178031
159,0.177753,0.177753,0.177753,0.177753,0.177753
160,0.177892,0.177892,0.177892,0.177892,0.177892
161,0.17817,0.17817,0.17817,0.17817,0.17817
162,0.178031,0.178031,0.178031,0.178031,0.178031
163,0.177753,0.177753,0.177753,0.177753,0.177753
164,0.177614,0.177614,0.177614,0.177614,0.177614
165,0.177753,0.177753,0.177753,0.177753,0.177753
166,0.177753,0.177753,0.177753,0.177753,0.177753
167,0.177753,0.177753,0.177753,0.177753,0.177753
168,0.177892,0.177892,0.177892,0.177892,0.177892
169,0.178031,0.178031,0.178031,0.178031,0.178031
170,0.177892,0.177892,0.177892,0.177892,0.177892
171,0.177753,0.177753,0.177753,0.177753,0.177753
172,0.177753,0.177753,0.177753,0.177753,0.177753
173,0.177892,0.177892,0.177892,0.177892,0.177892
174,0.177892,0.177892,0.177892,0.177892,0.177892
175,0.178031,0.178031,0.178031,0.178031,0.178031
176,0.177753,0.177753,0.177753,0.177753,0.177753
177,0.177753,0.177753,0.177753,0.177753,0.177753
178,0.177753,0.177753,0.177753,0.177753,0.177753
179,0.177614,0.177614,0.177614,0.177614,0.177614
180,0.178031,0.178031,0.178031,0.178031,0.178031
181,0.177892,0.177892,0.177892,0.177892,0.177892
182,0.178031,0.178031,0.178031,0.178031,0.178031
183,0.177892,0.177892,0.177892,0.177892,0.177892
184,0.177892,0.177892,0.177892,0.177892,0.177892
185,0.177753,0.177753,0.177753,0.177753,0.177753
186,0.177753,0.177753,0.177753,0.177753,0.177753
187,0.178031,0.178031,0.178031,0.178031,0.178031
188,0.177753,0.177753,0.177753,0.177753,0.177753
189,0.177753,0.177753,0.177753,0.177753,0.177753
190,0.177753,0.177753,0.177753,0.177753,0.177753
191,0.177753,0.177753,0.177753,0.177753,0.177753
192,0.177336,0.177336,0.177336,0.177336,0.177336
193,0.177614,0.177614,0.177614,0.177614,0.177614
194,0.177753,0.177753,0.177753,0.177753,0.177753
195,0.177475,0.177475,0.177475,0.177475,0.177475
196,0.177892,0.177892,0.177892,0.177892,0.177892
197,0.177892,0.177892,0.177892,0.177892,0.177892
198,0.177753,0.177753,0.177753,0.177753,0.177753
199,0.177614,0.177614,0.177614,0.177614,0.177614
200,0.177614,0.177614,0.177614,0.177614,0.177614
201,0.177892,0.177892,0.177892,0.177892,0.177892
202,0.177892,0.177892,0.177892,0.177892,0.177892
203,0.177753,0.177753,0.177753,0.177753,0.177753
204,0.177753,0.177753,0.177753,0.177753,0.177753
205,0.177614,0.177614,0.177614,0.177614,0.177614
206,0.177614,0.177614,0.177614,0.177614,0.177614
207,0.177614,0.177614,0.177614,0.177614,0.177614
208,0.177614,0.177614,0.177614,0.177614,0.177614
209,0.177753,0.177753,0.177753,0.177753,0.177753
210,0.177614,0.177614,0.177614,0.177614,0.177614
211,0.177753,0.177753,0.177753,0.177753,0.177753
212,0.177336,0.177336,0.177336,0.177336,0.177336
213,0.177336,0.177336,0.177336,0.177336,0.177336
214,0.177614,0.177614,0.177614,0.177614,0.177614
215,0.177614,0.177614,0.177614,0.177614,0.177614
216,0.177614,0.177614,0.177614,0.177614,0.177614
217,0.177614,0.177614,0.177614,0.177614,0.177614
218,0.177475,0.177475,0.177475,0.177475,0.177475
219,0.177336,0.177336,0.177336,0.177336,0.177336
220,0.177614,0.177614,0.177614,0.177614,0.177614
221,0.177614,0.177614,0.177614,0.177614,0.177614
222,0.177753,0.177753,0.177753,0.177753,0.177753
223,0.177614,0.177614,0.177614,0.177614,0.177614
224,0.177475,0.177475,0.177475,0.177475,0.177475
225,0.177475,0.177475,0.177475,0.177475,0.177475
226,0.177475,0.177475,0.177475,0.177475,0.177475
227,0.177614,0.177614,0.177614,0.177614,0.177614
228,0.177336,0.177336,0.177336,0.177336,0.177336
229,0.177336,0.177336,0.177336,0.177336,0.177336
230,0.176502,0.176502,0.176502,0.176502,0.176502
231,0.17678,0.17678,0.17678,0.17678,0.17678
232,0.177336,0.177336,0.177336,0.177336,0.177336
233,0.177475,0.177475,0.177475,0.177475,0.177475
234,0.177614,0.177614,0.177614,0.177614,0.177614
235,0.177197,0.177197,0.177197,0.177197,0.177197
236,0.177197,0.177197,0.177197,0.177197,0.177197
237,0.177475,0.177475,0.177475,0.177475,0.177475
238,0.177058,0.177058,0.177058,0.177058,0.177058
239,0.177058,0.177058,0.177058,0.177058,0.177058
240,0.176919,0.176919,0.176919,0.176919,0.176919
241,0.176919,0.176919,0.176919,0.176919,0.176919
242,0.177197,0.177197,0.177197,0.177197,0.177197
243,0.177058,0.177058,0.177058,0.177058,0.177058
244,0.17678,0.17678,0.17678,0.17678,0.17678
245,0.177336,0.177336,0.177336,0.177336,0.177336
246,0.177336,0.177336,0.177336,0.177336,0.177336
247,0.177475,0.177475,0.177475,0.177475,0.177475
248,0.177614,0.177614,0.177614,0.177614,0.177614
249,0.177197,0.177197,0.177197,0.177197,0.177197
250,0.177197,0.177197,0.177197,0.177197,0.177197
251,0.17678,0.17678,0.17678,0.17678,0.17678
252,0.176919,0.176919,0.176919,0.176919,0.176919
253,0.176919,0.176919,0.176919,0.176919,0.176919
254,0.177197,0.177197,0.177197,0.177197,0.177197
255,0.17678,0.17678,0.17678,0.17678,0.17678
256,0.17678,0.17678,0.17678,0.17678,0.17678
257,0.17678,0.17678,0.17678,0.17678,0.17678
258,0.17678,0.17678,0.17678,0.17678,0.17678
259,0.176919,0.176919,0.176919,0.176919,0.176919
260,0.176224,0.176224,0.176224,0.176224,0.176224
261,0.177058,0.177058,0.177058,0.177058,0.177058
262,0.177058,0.177058,0.177058,0.177058,0.177058
263,0.176502,0.176502,0.176502,0.176502,0.176502
264,0.176085,0.176085,0.176085,0.176085,0.176085
265,0.176502,0.176502,0.176502,0.176502,0.176502
266,0.17678,0.17678,0.17678,0.17678,0.17678
267,0.177197,0.177197,0.177197,0.177197,0.177197
268,0.17678,0.17678,0.17678,0.17678,0.17678
269,0.176085,0.176085,0.176085,0.176085,0.176085
270,0.176363,0.176363,0.176363,0.176363,0.176363
271,0.176085,0.176085,0.176085,0.176085,0.176085
272,0.177058,0.177058,0.177058,0.177058,0.177058
273,0.176641,0.176641,0.176641,0.176641,0.176641
274,0.17678,0.17678,0.17678,0.17678,0.17678
275,0.176919,0.176919,0.176919,0.176919,0.176919
276,0.176641,0.176641,0.176641,0.176641,0.176641
277,0.176085,0.176085,0.176085,0.176085,0.176085
278,0.176363,0.176363,0.176363,0.176363,0.176363
279,0.176085,0.176085,0.176085,0.176085,0.176085
280,0.176363,0.176363,0.176363,0.176363,0.176363
281,0.176085,0.176085,0.176085,0.176085,0.176085
282,0.17553,0.17553,0.17553,0.17553,0.17553
283,0.175947,0.175947,0.175947,0.175947,0.175947
284,0.176085,0.176085,0.176085,0.176085,0.176085
285,0.177058,0.177058,0.177058,0.177058,0.177058
286,0.17678,0.17678,0.17678,0.17678,0.17678
287,0.17678,0.17678,0.17678,0.17678,0.17678
288,0.17678,0.17678,0.17678,0.17678,0.17678
289,0.175947,0.175947,0.175947,0.175947,0.175947
290,0.175947,0.175947,0.175947,0.175947,0.175947
291,0.175947,0.175947,0.175947,0.175947,0.175947
292,0.176085,0.176085,0.176085,0.176085,0.176085
293,0.176085,0.176085,0.176085,0.176085,0.176085
294,0.176085,0.176085,0.176085,0.176085,0.176085
295,0.175669,0.175669,0.175669,0.175669,0.175669
296,0.175808,0.175808,0.175808,0.175808,0.175808
297,0.176085,0.176085,0.176085,0.176085,0.176085
298,0.176085,0.176085,0.176085,0.176085,0.176085
299,0.176085,0.176085,0.176085,0.176085,0.176085
300,0.176085,0.176085,0.176085,0.176085,0.176085
301,0.176224,0.176224,0.176224,0.176224,0.176224
302,0.175669,0.175669,0.175669,0.175669,0.175669
303,0.175808,0.175808,0.175808,0.175808,0.175808
304,0.176085,0.176085,0.176085,0.176085,0.176085
305,0.175808,0.175808,0.175808,0.175808,0.175808
306,0.175947,0.175947,0.175947,0.175947,0.175947
307,0.175669,0.175669,0.175669,0.175669,0.175669
308,0.17553,0.17553,0.17553,0.17553,0.17553
309,0.17553,0.17553,0.17553,0.17553,0.17553
310,0.17553,0.17553,0.17553,0.17553,0.17553
311,0.175669,0.175669,0.175669,0.175669,0.175669
312,0.175808,0.175808,0.175808,0.175808,0.175808
313,0.176085,0.176085,0.176085,0.176085,0.176085
314,0.175669,0.175669,0.175669,0.175669,0.175669
315,0.175391,0.175391,0.175391,0.175391,0.175391
316,0.175669,0.175669,0.175669,0.175669,0.175669
317,0.17553,0.17553,0.17553,0.17553,0.17553
318,0.17553,0.17553,0.17553,0.17553,0.17553
319,0.175808,0.175808,0.175808,0.175808,0.175808
320,0.17553,0.17553,0.17553,0.17553,0.17553
321,0.175669,0.175669,0.175669,0.175669,0.175669
322,0.17553,0.17553,0.17553,0.17553,0.17553
323,0.175947,0.175947,0.175947,0.175947,0.175947
324,0.175669,0.175669,0.175669,0.175669,0.175669
325,0.175808,0.175808,0.175808,0.175808,0.175808
326,0.175669,0.175669,0.175669,0.175669,0.175669
327,0.175669,0.175669,0.175669,0.175669,0.175669
328,0.17553,0.17553,0.17553,0.17553,0.17553
329,0.17553,0.17553,0.17553,0.17553,0.17553
330,0.175669,0.175669,0.175669,0.175669,0.175669
331,0.175669,0.175669,0.175669,0.175669,0.175669
332,0.175808,0.175808,0.175808,0.175808,0.175808
333,0.175669,0.175669,0.175669,0.175669,0.175669
334,0.17553,0.17553,0.17553,0.17553,0.17553
335,0.17553,0.17553,0.17553,0.17553,0.17553
336,0.175391,0.175391,0.175391,0.175391,0.175391
337,0.175669,0.175669,0.175669,0.175669,0.175669
